update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
902,2.07,1.0645544528961182,[-17.4363338   -1.94581844 111.        ],"(-9, -1, 11)",[7 1 8 9],"[[0.  0.7]
 [0.  0.3]
 [0.  0.7]
 [0.  0.7]]"
1241,1.02,1.006096363067627,[ -2.39284823   8.39080182 113.        ],"(-2, 4, 11)",[15 14  1  3],"[[10.   0.7]
 [10.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]]"
1562,1.03,1.0160348415374756,[ -4.00854394   7.82306058 108.        ],"(-3, 3, 10)",[ 7 11  8  0],"[[ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]
 [ 0.   0.3]]"
1899,0.97,0.9543788433074951,[ -3.87185901   8.18297766 113.5       ],"(-2, 4, 11)",[ 1 15 16  7],"[[ 0.   0.3]
 [10.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
2225,1.1,1.0883629322052002,[ -4.07480393   7.48957208 108.        ],"(-3, 3, 10)",[ 7 11  1 12],"[[ 0.   0.7]
 [10.   0.3]
 [ 0.   0.3]
 [10.   0.3]]"
2559,0.96,0.94325852394104,[ -5.00439245   8.22384452 111.        ],"(-3, 4, 11)",[ 7 16  1 17],"[[ 0.   0.7]
 [10.   0.7]
 [ 0.   0.3]
 [10.   0.7]]"
2892,1.01,0.9936249256134033,[ -4.84088147   6.56073318 112.5       ],"(-3, 3, 11)",[ 7  1 11  8],"[[ 0.   0.7]
 [ 0.   0.3]
 [10.   0.3]
 [ 0.   0.7]]"
3216,1.03,1.0103404521942139,[ -5.35867257   7.50459091 107.5       ],"(-3, 3, 10)",[ 1 14 18 15],"[[ 0.   0.3]
 [10.   0.3]
 [10.   0.7]
 [10.   0.7]]"
3539,1.0,0.9834544658660889,[ -4.78586518   6.19437924 107.        ],"(-3, 3, 10)",[ 7 11  8 12],"[[ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]
 [10.   0.3]]"
3870,1.06,1.0452542304992676,[ -4.9554844    7.14151014 111.5       ],"(-3, 3, 11)",[ 1 18 16 14],"[[ 0.   0.3]
 [10.   0.7]
 [10.   0.7]
 [10.   0.3]]"
