update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
5918,1.66,1.1785674095153809,[ -9.25804432  10.78654616 112.        ],"(-5, 5, 11)",[24 13 17 29],"[[ 10.    0.7]
 [ 10.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
6252,1.81,1.2976739406585693,[ -8.23319086  10.70077578 111.5       ],"(-5, 5, 11)",[19 27 15 16],"[[ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.3]]"
6578,1.74,1.1814894676208496,[ -8.09478469  10.63495688 106.5       ],"(-5, 5, 10)",[24 35 17 13],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.3]]"
6911,1.58,1.1543629169464111,[ -9.08268558  10.43228071 111.        ],"(-5, 5, 11)",[19 34  8 27],"[[ 10.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
7243,1.67,1.2012407779693604,[ -8.75000589  10.13470146 110.        ],"(-5, 5, 11)",[35 24 13  0],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.3]
 [ 0.   0.3]]"
7582,1.58,1.1739935874938965,[ -8.69774589  10.16983168 113.5       ],"(-5, 5, 11)",[19 34 27  8],"[[ 10.    0.7]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
7909,1.65,1.193819284439087,[ -7.94936018  10.6305208  108.        ],"(-4, 5, 10)",[35 24 13  2],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.3]
 [ 0.   0.3]]"
8234,1.62,1.186171054840088,[ -9.13793431  10.37930228 110.5       ],"(-5, 5, 11)",[27 19  3  8],"[[-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
8566,1.55,1.1141080856323242,[ -8.71400117   8.8780982  111.5       ],"(-5, 4, 11)",[35 24 29 13],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.3]]"
8894,1.59,1.1799554824829102,[ -8.60452672  10.91548959 112.5       ],"(-5, 5, 11)",[19 34 15 14],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.3]]"
9224,1.61,1.1302571296691895,[ -8.21772949   9.50967194 110.        ],"(-5, 4, 11)",[24 13 17 35],"[[10.   0.7]
 [10.   0.3]
 [10.   0.7]
 [ 0.   0.7]]"
9552,1.65,1.2262294292449951,[ -9.28214729   9.36228457 111.        ],"(-5, 4, 11)",[19 15 14 34],"[[10.   0.7]
 [10.   0.3]
 [10.   0.3]
 [ 0.   0.7]]"
9883,1.72,1.18037748336792,[ -9.47622806   9.40754004 111.        ],"(-5, 4, 11)",[24 13 35 17],"[[10.   0.7]
 [10.   0.3]
 [ 0.   0.7]
 [10.   0.7]]"
10207,1.59,1.1269080638885498,[ -9.72278079  10.03729135 110.5       ],"(-5, 5, 11)",[19 34  8 31],"[[ 10.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
10543,1.61,1.159851312637329,[ -9.74878975   8.81324501 112.5       ],"(-5, 4, 11)",[33 13 24 29],"[[  0.    0.7]
 [ 10.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
10870,1.78,1.2561359405517578,[ -9.12155133   9.87356959 110.        ],"(-5, 4, 11)",[27  1 19  3],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
11207,1.51,1.1159350872039795,[-10.13936902   7.29090512 111.        ],"(-6, 3, 11)",[33 32 24 35],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
11533,1.59,1.1772425174713135,[ -8.82246608  10.93973235 109.5       ],"(-5, 5, 10)",[19 34 31 14],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.3]]"
11867,1.61,1.2241199016571045,[ -9.68467449   8.52518745 110.        ],"(-5, 4, 11)",[13 35 24 17],"[[10.   0.3]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.7]]"
12189,1.76,1.229191541671753,[ -8.5774827   10.31821848 108.        ],"(-5, 5, 10)",[19 34  9  8],"[[ 10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
12523,1.65,1.1656899452209473,[ -9.17603353   8.99295335 111.5       ],"(-5, 4, 11)",[24 33 13 17],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.7]]"
12851,1.61,1.2060637474060059,[ -9.94253995   9.05777562 110.5       ],"(-5, 4, 11)",[19 34 14  9],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
13182,1.76,1.1377158164978027,[ -9.64336191   9.84829116 108.        ],"(-5, 4, 10)",[31 24 33 29],"[[  0.    0.7]
 [ 10.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
13510,1.64,1.1872622966766357,[ -9.86878847   8.69401521 109.5       ],"(-5, 4, 10)",[34 19 30  3],"[[  0.    0.7]
 [ 10.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
13844,1.68,1.1991136074066162,[ -9.80714676   8.886894   112.        ],"(-5, 4, 11)",[24 33 17 13],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.3]]"
14176,1.67,1.2341883182525635,[ -9.617835     9.25032702 110.        ],"(-5, 4, 11)",[19 34 15 14],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.3]]"
14510,1.69,1.1774616241455078,[-10.56382864   7.77815582 108.5       ],"(-6, 3, 10)",[33 24 17 13],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.3]]"
14827,1.72,1.2091379165649414,[ -9.62920586   9.13990371 106.5       ],"(-5, 4, 10)",[19 34  9 16],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.3]]"
15160,1.63,1.164973497390747,[ -9.8077323    8.41468836 112.        ],"(-5, 4, 11)",[33 24 17 13],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.3]]"
15487,1.83,1.340562105178833,[ -9.96915721   7.1884866  108.5       ],"(-5, 3, 10)",[19 27 15 14],"[[ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.3]]"
15824,1.73,1.2056658267974854,[ -9.51305207   7.53855415 110.        ],"(-5, 3, 11)",[33 29 24 13],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.3]]"
16160,1.75,1.25996994972229,[-10.67427674   7.27715536 112.5       ],"(-6, 3, 11)",[19 34  2  9],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.3]
 [ 0.   0.7]]"
16484,1.76,1.2511818408966064,[ -9.39492509   8.34336088 107.5       ],"(-5, 4, 10)",[33 24 17 13],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.3]]"
16812,1.73,1.2802011966705322,[-11.03660501   5.99580811 109.        ],"(-6, 2, 10)",[19  3 27 34],"[[ 10.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
17142,1.67,1.1795384883880615,[ -9.89807427   8.25347559 110.5       ],"(-5, 4, 11)",[33 24 29  6],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
17474,1.88,1.374969720840454,[-10.36774177   8.23296142 107.5       ],"(-6, 4, 10)",[19 15  3  2],"[[ 10.    0.7]
 [ 10.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
17803,1.78,1.2313432693481445,[-10.35668223   7.81879713 108.5       ],"(-6, 3, 10)",[33 24 17 13],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.3]]"
18138,1.9,1.3958618640899658,[-10.92844258   7.24144622 112.5       ],"(-6, 3, 11)",[19 30 15 14],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.3]]"
18463,1.73,1.2191426753997803,[ -9.48028615   9.74576056 106.5       ],"(-5, 4, 10)",[29 13 33 24],"[[-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]]"
18795,1.71,1.1905200481414795,[ -9.79987719   9.10313431 109.5       ],"(-5, 4, 10)",[19 30 38  8],"[[ 10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
19125,1.73,1.2335069179534912,[-10.82352859   7.3362389  111.        ],"(-6, 3, 11)",[24 17 33 13],"[[10.   0.7]
 [10.   0.7]
 [ 0.   0.7]
 [10.   0.3]]"
19451,1.83,1.3220446109771729,[ -9.4693625   10.23581891 110.        ],"(-5, 5, 11)",[19 27  3 16],"[[ 10.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
19776,1.77,1.1993372440338135,[ -8.90532512   9.87149756 107.5       ],"(-5, 4, 10)",[24 13 10 17],"[[10.   0.7]
 [10.   0.3]
 [ 0.   0.7]
 [10.   0.7]]"
20109,1.83,1.3570289611816406,[ -9.77112372   9.81517533 110.5       ],"(-5, 4, 11)",[19 14 16 15],"[[10.   0.7]
 [10.   0.3]
 [10.   0.3]
 [10.   0.3]]"
20443,1.75,1.2312793731689453,[-10.43766522   7.53118393 111.5       ],"(-6, 3, 11)",[13 17 29 24],"[[ 10.    0.3]
 [ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
20777,1.73,1.3198058605194092,[ -9.64481302   9.00731296 111.5       ],"(-5, 4, 11)",[19 32 14 16],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.3]]"
21107,1.8,1.281615972518921,[-10.23661197   8.04132795 110.        ],"(-6, 4, 11)",[13 24 29  0],"[[ 10.    0.3]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
21437,1.8,1.3033580780029297,[ -9.09702049   8.55694976 108.        ],"(-5, 4, 10)",[19 32 27 15],"[[ 10.    0.7]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
21768,1.67,1.2366368770599365,[ -8.17859759  10.08518157 110.5       ],"(-5, 5, 11)",[17 24 13 35],"[[10.   0.7]
 [10.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
22090,1.89,1.323584794998169,[ -9.93823056   9.99168306 110.        ],"(-5, 4, 11)",[19 14 16 15],"[[10.   0.7]
 [10.   0.3]
 [10.   0.3]
 [10.   0.3]]"
22418,1.81,1.2360682487487793,[-10.57516936   8.11892764 108.        ],"(-6, 4, 10)",[34 13 29 17],"[[  0.    0.7]
 [ 10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
22746,1.74,1.2498035430908203,[ -9.63135718   9.70319058 109.        ],"(-5, 4, 10)",[19  3 38 14],"[[ 10.    0.7]
 [-10.    0.3]
 [  0.    0.7]
 [ 10.    0.3]]"
23076,1.66,1.2262544631958008,[ -8.96887186  10.18785942 111.        ],"(-5, 5, 11)",[24 13 17 34],"[[10.   0.7]
 [10.   0.3]
 [10.   0.7]
 [ 0.   0.7]]"
23418,1.85,1.302443027496338,[ -9.51032322   9.51529743 114.5       ],"(-5, 4, 11)",[19  8 14 15],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [ 10.    0.3]]"
23750,1.71,1.207580327987671,[ -8.77264212   9.19456645 109.5       ],"(-5, 4, 10)",[24 13 17 29],"[[ 10.    0.7]
 [ 10.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
24081,1.75,1.3475725650787354,[ -8.59290784   9.82935399 112.5       ],"(-5, 4, 11)",[19 14 16 15],"[[10.   0.7]
 [10.   0.3]
 [10.   0.3]
 [10.   0.3]]"
24414,1.61,1.2101249694824219,[ -8.70988701   9.45290518 111.5       ],"(-5, 4, 11)",[24 34 13 17],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.7]]"
24732,1.84,1.2899870872497559,[ -9.27539631   9.26691054 104.5       ],"(-5, 4, 10)",[19  3 27 14],"[[ 10.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
25062,1.89,1.2754099369049072,[ -8.50652851  10.25930686 109.        ],"(-5, 5, 10)",[13 34 24  0],"[[10.   0.3]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.3]]"
25392,1.75,1.2335410118103027,[ -9.28337169   9.09230039 110.5       ],"(-5, 4, 11)",[19 32 14  8],"[[ 10.    0.7]
 [  0.    0.7]
 [ 10.    0.3]
 [-10.    0.7]]"
25721,1.76,1.2118251323699951,[ -9.24120396  10.22954679 109.        ],"(-5, 5, 10)",[35 24 17 13],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.3]]"
26050,1.62,1.1855099201202393,[-10.53359158   8.68984888 111.        ],"(-6, 4, 11)",[19 32 39 40],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
26387,1.76,1.1839165687561035,[ -9.12248087  10.80001066 112.        ],"(-5, 5, 11)",[24 35 34 17],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
26718,1.72,1.2301640510559082,[ -8.64430978  10.86874914 112.        ],"(-5, 5, 11)",[32 19  3 36],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
27042,1.73,1.202918291091919,[ -9.1025355   10.09637922 108.5       ],"(-5, 5, 10)",[34 24 17 13],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.3]]"
27371,1.92,1.373856782913208,[ -8.72467854   9.83088398 108.5       ],"(-5, 4, 10)",[19 14 16 15],"[[10.   0.7]
 [10.   0.3]
 [10.   0.3]
 [10.   0.3]]"
27705,1.77,1.2365520000457764,[ -8.80363002   9.31136132 112.5       ],"(-5, 4, 11)",[13 17 24 31],"[[10.   0.3]
 [10.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
28041,1.65,1.190723180770874,[ -8.57314003  10.45962292 112.5       ],"(-5, 5, 11)",[19 40 38  8],"[[ 10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
28367,1.68,1.2004005908966064,[ -8.43493166  10.7931738  108.5       ],"(-5, 5, 10)",[24 31 17 13],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.3]]"
28688,1.82,1.3232288360595703,[ -7.69042252  12.51779855 108.5       ],"(-4, 6, 10)",[19 27  1  3],"[[ 10.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
29021,1.58,1.121563196182251,[ -8.62901873  10.04252975 112.5       ],"(-5, 5, 11)",[34 31  6 24],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
29353,1.76,1.2987432479858398,[ -7.54252614  12.6177401  110.        ],"(-4, 6, 11)",[19 14 15 40],"[[10.   0.7]
 [10.   0.3]
 [10.   0.3]
 [ 0.   0.7]]"
29683,1.67,1.1731860637664795,[ -8.58409289  10.33171572 112.5       ],"(-5, 5, 11)",[13 24 31 34],"[[10.   0.3]
 [10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
30015,1.7,1.243774175643921,[ -8.27617654  10.95630595 110.        ],"(-5, 5, 11)",[19 38 14 16],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.3]]"
30340,1.85,1.1759321689605713,[ -6.50266782  12.16790449 108.        ],"(-4, 6, 10)",[24 17 13 31],"[[10.   0.7]
 [10.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
30669,1.66,1.1961708068847656,[ -8.67701893  11.84106296 111.        ],"(-5, 5, 11)",[19 40 38 14],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.3]]"
