update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
900,2.32,1.2954487800598145,[-17.4363338   -1.94581844 110.5       ],"(-9, -1, 11)",[ 3 18 16 14],"[[-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]
 [ 10.    0.3]]"
1234,1.24,1.0290021896362305,[-11.8395304   -0.64806251 111.        ],"(-6, -1, 11)",[ 2  6  7 22],"[[  0.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
1556,1.13,1.1162261962890625,[ -9.94552209   1.09413715 107.5       ],"(-5, 0, 10)",[ 3 18 16 13],"[[-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
1885,1.18,1.159761905670166,[-10.50036119   0.9184829  109.        ],"(-6, 0, 10)",[ 2 12  6  7],"[[ 0.   0.3]
 [10.   0.3]
 [ 0.   0.7]
 [ 0.   0.7]]"
2221,1.22,1.2024304866790771,[-10.8421795    0.73075158 112.5       ],"(-6, 0, 11)",[ 3 13 14 18],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.7]]"
2552,1.12,1.1053903102874756,[-10.3671986    0.40164951 111.        ],"(-6, 0, 11)",[24  2 22  6],"[[-10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
2878,1.11,1.0974493026733398,[-10.49143794   1.40371918 107.5       ],"(-6, 0, 10)",[ 3 13 16 18],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]]"
3212,1.24,1.2258825302124023,[-11.07513449   0.99804784 111.        ],"(-6, 0, 11)",[ 2 12 27  3],"[[  0.    0.3]
 [ 10.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
3539,1.23,1.2095534801483154,[-1.0069403e+01  3.1909885e-02  1.0850000e+02],"(-6, 0, 10)",[ 3 13 24  2],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
3873,1.31,1.2958228588104248,[-10.28301464   1.65942537 112.        ],"(-6, 0, 11)",[ 3 11 14 12],"[[-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.3]
 [ 10.    0.3]]"
