update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L
869,1.98,0.6470069885253906,None,"('N', 'o', 'n', 'e')",None
1279,0.58,0.5591471195220947,None,"('N', 'o', 'n', 'e')",None
1704,0.59,0.5766725540161133,None,"('N', 'o', 'n', 'e')",None
2129,0.57,0.5528867244720459,None,"('N', 'o', 'n', 'e')",None
2549,0.54,0.5274553298950195,None,"('N', 'o', 'n', 'e')",None
2962,0.55,0.536827802658081,None,"('N', 'o', 'n', 'e')",None
3387,0.55,0.5356581211090088,None,"('N', 'o', 'n', 'e')",None
3807,0.54,0.5274248123168945,None,"('N', 'o', 'n', 'e')",None
4227,0.54,0.5226614475250244,None,"('N', 'o', 'n', 'e')",None
4646,0.57,0.5561909675598145,None,"('N', 'o', 'n', 'e')",None
5070,0.53,0.5173008441925049,None,"('N', 'o', 'n', 'e')",None
5493,0.53,0.5169954299926758,None,"('N', 'o', 'n', 'e')",None
5915,0.53,0.5176291465759277,None,"('N', 'o', 'n', 'e')",None
6329,0.53,0.517221212387085,None,"('N', 'o', 'n', 'e')",None
6751,0.57,0.5516471862792969,None,"('N', 'o', 'n', 'e')",None
7177,0.53,0.5155351161956787,None,"('N', 'o', 'n', 'e')",None
7601,0.54,0.5241916179656982,None,"('N', 'o', 'n', 'e')",None
8008,0.53,0.5152139663696289,None,"('N', 'o', 'n', 'e')",None
8429,0.56,0.5400662422180176,None,"('N', 'o', 'n', 'e')",None
8849,0.55,0.5345029830932617,None,"('N', 'o', 'n', 'e')",None
9269,0.55,0.530031681060791,None,"('N', 'o', 'n', 'e')",None
9691,0.55,0.5337638854980469,None,"('N', 'o', 'n', 'e')",None
10117,0.55,0.5357019901275635,None,"('N', 'o', 'n', 'e')",None
10530,0.53,0.5162043571472168,None,"('N', 'o', 'n', 'e')",None
10959,0.56,0.5425021648406982,None,"('N', 'o', 'n', 'e')",None
11377,0.56,0.5388517379760742,None,"('N', 'o', 'n', 'e')",None
11792,0.53,0.5172302722930908,None,"('N', 'o', 'n', 'e')",None
12205,0.51,0.49785923957824707,None,"('N', 'o', 'n', 'e')",None
12635,0.54,0.5252206325531006,None,"('N', 'o', 'n', 'e')",None
13061,0.56,0.5468156337738037,None,"('N', 'o', 'n', 'e')",None
13475,0.54,0.5204360485076904,None,"('N', 'o', 'n', 'e')",None
13892,0.53,0.5172195434570312,None,"('N', 'o', 'n', 'e')",None
14311,0.53,0.5139656066894531,None,"('N', 'o', 'n', 'e')",None
14735,0.54,0.5222506523132324,None,"('N', 'o', 'n', 'e')",None
15155,0.54,0.526724100112915,None,"('N', 'o', 'n', 'e')",None
15576,0.54,0.5186495780944824,None,"('N', 'o', 'n', 'e')",None
16000,0.52,0.506953239440918,None,"('N', 'o', 'n', 'e')",None
16416,0.54,0.5281894207000732,None,"('N', 'o', 'n', 'e')",None
16836,0.55,0.536278486251831,None,"('N', 'o', 'n', 'e')",None
17261,0.6,0.5834472179412842,None,"('N', 'o', 'n', 'e')",None
17682,0.54,0.5237870216369629,None,"('N', 'o', 'n', 'e')",None
18089,0.69,0.672013521194458,None,"('N', 'o', 'n', 'e')",None
18513,0.55,0.5328264236450195,None,"('N', 'o', 'n', 'e')",None
18935,0.63,0.6071617603302002,None,"('N', 'o', 'n', 'e')",None
19358,0.6,0.5790576934814453,None,"('N', 'o', 'n', 'e')",None
19774,0.59,0.5689527988433838,None,"('N', 'o', 'n', 'e')",None
20187,0.57,0.556318998336792,None,"('N', 'o', 'n', 'e')",None
20617,0.55,0.537437915802002,None,"('N', 'o', 'n', 'e')",None
21033,0.53,0.5108692646026611,None,"('N', 'o', 'n', 'e')",None
21455,0.54,0.5299358367919922,None,"('N', 'o', 'n', 'e')",None
21869,0.53,0.5116138458251953,None,"('N', 'o', 'n', 'e')",None
22297,0.56,0.5478386878967285,None,"('N', 'o', 'n', 'e')",None
22725,0.55,0.532886266708374,None,"('N', 'o', 'n', 'e')",None
23132,0.54,0.5233824253082275,None,"('N', 'o', 'n', 'e')",None
23555,0.53,0.5107665061950684,None,"('N', 'o', 'n', 'e')",None
23975,0.52,0.5056414604187012,None,"('N', 'o', 'n', 'e')",None
24397,0.53,0.5108489990234375,None,"('N', 'o', 'n', 'e')",None
24817,0.57,0.5552210807800293,None,"('N', 'o', 'n', 'e')",None
25236,0.52,0.505345344543457,None,"('N', 'o', 'n', 'e')",None
25652,0.52,0.5054092407226562,None,"('N', 'o', 'n', 'e')",None
26078,0.53,0.5175080299377441,None,"('N', 'o', 'n', 'e')",None
26490,0.53,0.5185258388519287,None,"('N', 'o', 'n', 'e')",None
26922,0.55,0.5370256900787354,None,"('N', 'o', 'n', 'e')",None
27342,0.55,0.5365011692047119,None,"('N', 'o', 'n', 'e')",None
27752,0.55,0.5350043773651123,None,"('N', 'o', 'n', 'e')",None
28167,0.55,0.5302083492279053,None,"('N', 'o', 'n', 'e')",None
28593,0.55,0.5345170497894287,None,"('N', 'o', 'n', 'e')",None
29010,0.52,0.5080142021179199,None,"('N', 'o', 'n', 'e')",None
29433,0.56,0.546161413192749,None,"('N', 'o', 'n', 'e')",None
29855,0.53,0.511267900466919,None,"('N', 'o', 'n', 'e')",None
30275,0.51,0.4954206943511963,None,"('N', 'o', 'n', 'e')",None
30680,0.52,0.5057840347290039,None,"('N', 'o', 'n', 'e')",None
