update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
983,1.37,0.5074858665466309,None,"('N', 'o', 'n', 'e')",None
1317,0.49,0.47733139991760254,None,"('N', 'o', 'n', 'e')",None
1642,0.52,0.4995155334472656,None,"('N', 'o', 'n', 'e')",None
1972,0.49,0.478546142578125,None,"('N', 'o', 'n', 'e')",None
2302,0.52,0.49945068359375,None,"('N', 'o', 'n', 'e')",None
2626,0.5,0.4799003601074219,None,"('N', 'o', 'n', 'e')",None
2965,0.54,0.5254993438720703,None,"('N', 'o', 'n', 'e')",None
3293,0.53,0.5122573375701904,None,"('N', 'o', 'n', 'e')",None
3621,0.54,0.5191702842712402,None,"('N', 'o', 'n', 'e')",None
3957,0.51,0.4940917491912842,None,"('N', 'o', 'n', 'e')",None
4288,0.51,0.4944136142730713,None,"('N', 'o', 'n', 'e')",None
4614,0.5,0.48015308380126953,None,"('N', 'o', 'n', 'e')",None
4936,0.51,0.48922133445739746,None,"('N', 'o', 'n', 'e')",None
5271,0.54,0.5284090042114258,None,"('N', 'o', 'n', 'e')",None
5603,0.5,0.4811124801635742,None,"('N', 'o', 'n', 'e')",None
5935,0.52,0.5066094398498535,None,"('N', 'o', 'n', 'e')",None
6262,0.52,0.5023314952850342,None,"('N', 'o', 'n', 'e')",None
6598,0.51,0.4954214096069336,None,"('N', 'o', 'n', 'e')",None
6922,0.52,0.5046048164367676,None,"('N', 'o', 'n', 'e')",None
7249,0.51,0.4976956844329834,None,"('N', 'o', 'n', 'e')",None
7581,0.51,0.49376916885375977,None,"('N', 'o', 'n', 'e')",None
7912,0.52,0.5006325244903564,None,"('N', 'o', 'n', 'e')",None
8239,0.51,0.49379491806030273,None,"('N', 'o', 'n', 'e')",None
8570,0.52,0.5007109642028809,None,"('N', 'o', 'n', 'e')",None
8907,0.54,0.5240421295166016,None,"('N', 'o', 'n', 'e')",None
9232,0.51,0.4978909492492676,None,"('N', 'o', 'n', 'e')",None
9569,0.56,0.5430734157562256,None,"('N', 'o', 'n', 'e')",None
9892,0.53,0.5172410011291504,None,"('N', 'o', 'n', 'e')",None
10226,0.56,0.5457324981689453,None,"('N', 'o', 'n', 'e')",None
10552,0.56,0.543623685836792,None,"('N', 'o', 'n', 'e')",None
10879,0.56,0.5402097702026367,None,"('N', 'o', 'n', 'e')",None
11209,0.53,0.5083920955657959,None,"('N', 'o', 'n', 'e')",None
11533,0.51,0.4976229667663574,None,"('N', 'o', 'n', 'e')",None
11873,0.56,0.5471668243408203,None,"('N', 'o', 'n', 'e')",None
12207,0.54,0.5287966728210449,None,"('N', 'o', 'n', 'e')",None
12526,0.54,0.5242688655853271,None,"('N', 'o', 'n', 'e')",None
12860,0.53,0.5125017166137695,None,"('N', 'o', 'n', 'e')",None
13190,0.51,0.49587583541870117,None,"('N', 'o', 'n', 'e')",None
13517,0.55,0.5356359481811523,None,"('N', 'o', 'n', 'e')",None
13846,0.57,0.5498478412628174,None,"('N', 'o', 'n', 'e')",None
14180,0.55,0.5295059680938721,None,"('N', 'o', 'n', 'e')",None
14519,0.54,0.5275399684906006,None,"('N', 'o', 'n', 'e')",None
14852,0.58,0.5611388683319092,None,"('N', 'o', 'n', 'e')",None
15184,0.59,0.5780513286590576,None,"('N', 'o', 'n', 'e')",None
15507,0.56,0.542574405670166,None,"('N', 'o', 'n', 'e')",None
15827,0.54,0.5244491100311279,None,"('N', 'o', 'n', 'e')",None
16159,0.57,0.5515639781951904,None,"('N', 'o', 'n', 'e')",None
16495,0.54,0.5255296230316162,None,"('N', 'o', 'n', 'e')",None
16833,0.53,0.5119495391845703,None,"('N', 'o', 'n', 'e')",None
17158,0.54,0.5251028537750244,None,"('N', 'o', 'n', 'e')",None
17485,0.52,0.507516622543335,None,"('N', 'o', 'n', 'e')",None
17814,0.55,0.5348551273345947,None,"('N', 'o', 'n', 'e')",None
18147,0.53,0.5141651630401611,None,"('N', 'o', 'n', 'e')",None
18479,0.53,0.5178475379943848,None,"('N', 'o', 'n', 'e')",None
18802,0.56,0.5429050922393799,None,"('N', 'o', 'n', 'e')",None
19133,0.53,0.5131571292877197,None,"('N', 'o', 'n', 'e')",None
19459,0.54,0.528132438659668,None,"('N', 'o', 'n', 'e')",None
19791,0.55,0.5335564613342285,None,"('N', 'o', 'n', 'e')",None
20124,0.5,0.4861304759979248,None,"('N', 'o', 'n', 'e')",None
20450,0.51,0.4977543354034424,None,"('N', 'o', 'n', 'e')",None
20786,0.52,0.5012974739074707,None,"('N', 'o', 'n', 'e')",None
21120,0.53,0.5153846740722656,None,"('N', 'o', 'n', 'e')",None
21448,0.54,0.5229833126068115,None,"('N', 'o', 'n', 'e')",None
21773,0.53,0.5111129283905029,None,"('N', 'o', 'n', 'e')",None
22100,0.52,0.5009958744049072,None,"('N', 'o', 'n', 'e')",None
22433,0.53,0.5138399600982666,None,"('N', 'o', 'n', 'e')",None
22757,0.56,0.5456392765045166,None,"('N', 'o', 'n', 'e')",None
23096,0.52,0.5073504447937012,None,"('N', 'o', 'n', 'e')",None
23431,0.53,0.5125479698181152,None,"('N', 'o', 'n', 'e')",None
23757,0.5,0.4881415367126465,None,"('N', 'o', 'n', 'e')",None
24089,0.52,0.5084593296051025,None,"('N', 'o', 'n', 'e')",None
24417,0.54,0.5276544094085693,None,"('N', 'o', 'n', 'e')",None
24744,0.53,0.5155577659606934,None,"('N', 'o', 'n', 'e')",None
25070,0.56,0.5424470901489258,None,"('N', 'o', 'n', 'e')",None
25400,0.57,0.5488154888153076,None,"('N', 'o', 'n', 'e')",None
25736,0.53,0.5161347389221191,None,"('N', 'o', 'n', 'e')",None
26066,0.5,0.48717689514160156,None,"('N', 'o', 'n', 'e')",None
26400,0.54,0.5262830257415771,None,"('N', 'o', 'n', 'e')",None
26726,0.53,0.5122811794281006,None,"('N', 'o', 'n', 'e')",None
27059,0.49,0.47588372230529785,None,"('N', 'o', 'n', 'e')",None
27391,0.55,0.5360641479492188,None,"('N', 'o', 'n', 'e')",None
27714,0.56,0.5422797203063965,None,"('N', 'o', 'n', 'e')",None
28043,0.53,0.5139615535736084,None,"('N', 'o', 'n', 'e')",None
28374,0.57,0.5567803382873535,None,"('N', 'o', 'n', 'e')",None
28707,0.59,0.5689122676849365,None,"('N', 'o', 'n', 'e')",None
29031,0.52,0.5041255950927734,None,"('N', 'o', 'n', 'e')",None
29368,0.55,0.5289685726165771,None,"('N', 'o', 'n', 'e')",None
29696,0.57,0.5569813251495361,None,"('N', 'o', 'n', 'e')",None
30025,0.53,0.5147931575775146,None,"('N', 'o', 'n', 'e')",None
30353,0.55,0.53230881690979,None,"('N', 'o', 'n', 'e')",None
30681,0.56,0.5438501834869385,None,"('N', 'o', 'n', 'e')",None
