update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
995,1.42,1.3403937816619873,[-17.4363338   -1.94581844 107.5       ],"(-9, -1, 10)","[1, 14, 11, 20]","[(10, 0.3), (10, 0.7), (-10, 0.7), (-10, 0.3)]"
1327,1.46,0.8823797702789307,[ -9.87525175   0.63629729 109.5       ],"(-5, 0, 10)","[21, 6, 19, 15]","[(-10, 0.7), (-10, 0.7), (10, 0.7), (-10, 0.7)]"
1655,1.67,1.05356764793396,[ -9.78831645   0.23006196 108.5       ],"(-5, 0, 10)","[14, 1, 11, 20]","[(10, 0.7), (10, 0.3), (-10, 0.7), (-10, 0.3)]"
1993,1.65,0.9352216720581055,[-10.06223206   2.13524311 114.        ],"(-6, 1, 11)","[21, 6, 9, 15]","[(-10, 0.7), (-10, 0.7), (0, 0.7), (-10, 0.7)]"
2319,1.65,1.0088257789611816,[-10.30338993   0.74663004 108.        ],"(-6, 0, 10)","[14, 1, 11, 20]","[(10, 0.7), (10, 0.3), (-10, 0.7), (-10, 0.3)]"
2647,1.56,0.9346930980682373,[-10.37079484   1.51565461 106.5       ],"(-6, 0, 10)","[6, 9, 15, 10]","[(-10, 0.7), (0, 0.7), (-10, 0.7), (0, 0.7)]"
2977,1.62,1.0413708686828613,[-10.30135042   0.67053823 107.5       ],"(-6, 0, 10)","[14, 1, 11, 20]","[(10, 0.7), (10, 0.3), (-10, 0.7), (-10, 0.3)]"
3307,1.61,0.9547245502471924,[ -9.53578251   2.83188832 112.5       ],"(-5, 1, 11)","[6, 15, 21, 9]","[(-10, 0.7), (-10, 0.7), (0, 0.7), (0, 0.7)]"
3635,1.78,1.1437208652496338,[ -8.73469121   2.81662387 110.        ],"(-5, 1, 11)","[14, 1, 2, 20]","[(10, 0.7), (10, 0.3), (10, 0.3), (-10, 0.3)]"
3967,1.61,0.9643757343292236,[ -9.67042543   2.91742451 111.        ],"(-5, 1, 11)","[6, 21, 9, 19]","[(-10, 0.7), (0, 0.7), (0, 0.7), (10, 0.7)]"
4292,1.61,1.0437541007995605,[ -9.95579683   0.83383938 107.        ],"(-5, 0, 10)","[14, 1, 2, 20]","[(10, 0.7), (10, 0.3), (10, 0.3), (-10, 0.3)]"
4626,1.49,0.867840051651001,[-10.04002719   2.07946741 112.        ],"(-6, 1, 11)","[6, 9, 21, 10]","[(-10, 0.7), (0, 0.7), (0, 0.7), (0, 0.7)]"
4955,1.52,0.9247555732727051,[ -9.59719667   1.92810212 108.5       ],"(-5, 0, 10)","[14, 1, 17, 18]","[(10, 0.7), (10, 0.3), (10, 0.7), (10, 0.7)]"
5281,1.63,0.9487142562866211,[ -8.67827751   3.62125712 109.        ],"(-5, 1, 10)","[6, 15, 21, 0]","[(-10, 0.7), (-10, 0.7), (0, 0.7), (-10, 0.3)]"
5617,1.62,1.0083930492401123,[ -9.50260845   2.68601345 111.5       ],"(-5, 1, 11)","[1, 14, 2, 18]","[(10, 0.3), (10, 0.7), (10, 0.3), (10, 0.7)]"
5949,1.64,0.8884279727935791,[ -9.75385123   3.0479937  110.5       ],"(-5, 1, 11)","[6, 21, 15, 10]","[(-10, 0.7), (0, 0.7), (-10, 0.7), (0, 0.7)]"
6275,1.61,1.0299298763275146,[ -8.87842397   2.97296958 108.5       ],"(-5, 1, 10)","[14, 1, 2, 13]","[(10, 0.7), (10, 0.3), (10, 0.3), (10, 0.3)]"
6600,1.66,1.0013749599456787,[ -9.35278474   2.76959431 109.5       ],"(-5, 1, 10)","[0, 6, 21, 15]","[(-10, 0.3), (-10, 0.7), (0, 0.7), (-10, 0.7)]"
6930,1.69,1.0562670230865479,[ -9.95662643   0.98892274 109.5       ],"(-5, 0, 10)","[14, 1, 2, 13]","[(10, 0.7), (10, 0.3), (10, 0.3), (10, 0.3)]"
7262,1.72,1.005289077758789,[ -9.26779846   3.77189975 110.5       ],"(-5, 1, 11)","[6, 0, 21, 15]","[(-10, 0.7), (-10, 0.3), (0, 0.7), (-10, 0.7)]"
7589,1.67,1.029313564300537,[ -9.75622199   2.09935464 109.5       ],"(-5, 1, 10)","[1, 14, 18, 2]","[(10, 0.3), (10, 0.7), (10, 0.7), (10, 0.3)]"
