update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
938,1.91,0.5215797424316406,None,"('N', 'o', 'n', 'e')",None,None
1356,0.52,0.5055203437805176,None,"('N', 'o', 'n', 'e')",None,None
1766,0.51,0.49577999114990234,None,"('N', 'o', 'n', 'e')",None,None
2199,0.55,0.5302712917327881,None,"('N', 'o', 'n', 'e')",None,None
2609,0.53,0.5147264003753662,None,"('N', 'o', 'n', 'e')",None,None
3033,0.57,0.5494661331176758,None,"('N', 'o', 'n', 'e')",None,None
3454,0.53,0.5173835754394531,None,"('N', 'o', 'n', 'e')",None,None
3873,0.53,0.5174894332885742,None,"('N', 'o', 'n', 'e')",None,None
4287,0.53,0.515967607498169,None,"('N', 'o', 'n', 'e')",None,None
4709,0.52,0.4997396469116211,None,"('N', 'o', 'n', 'e')",None,None
5129,0.54,0.5281920433044434,None,"('N', 'o', 'n', 'e')",None,None
5552,0.56,0.5461971759796143,None,"('N', 'o', 'n', 'e')",None,None
5965,0.55,0.5381410121917725,None,"('N', 'o', 'n', 'e')",None,None
6390,0.54,0.526677131652832,None,"('N', 'o', 'n', 'e')",None,None
6811,0.51,0.4962592124938965,None,"('N', 'o', 'n', 'e')",None,None
7225,0.53,0.5129547119140625,None,"('N', 'o', 'n', 'e')",None,None
7657,0.55,0.5288441181182861,None,"('N', 'o', 'n', 'e')",None,None
8080,0.53,0.5130882263183594,None,"('N', 'o', 'n', 'e')",None,None
8505,0.53,0.517578125,None,"('N', 'o', 'n', 'e')",None,None
8918,0.53,0.5092027187347412,None,"('N', 'o', 'n', 'e')",None,None
9342,0.52,0.5039949417114258,None,"('N', 'o', 'n', 'e')",None,None
9751,0.52,0.5068624019622803,None,"('N', 'o', 'n', 'e')",None,None
10175,0.52,0.5034308433532715,None,"('N', 'o', 'n', 'e')",None,None
10594,0.51,0.4920167922973633,None,"('N', 'o', 'n', 'e')",None,None
11020,0.51,0.4961864948272705,None,"('N', 'o', 'n', 'e')",None,None
11440,0.51,0.4969947338104248,None,"('N', 'o', 'n', 'e')",None,None
11855,0.5,0.485260009765625,None,"('N', 'o', 'n', 'e')",None,None
12262,0.53,0.5091986656188965,None,"('N', 'o', 'n', 'e')",None,None
12697,0.55,0.5386793613433838,None,"('N', 'o', 'n', 'e')",None,None
13127,0.52,0.5059301853179932,None,"('N', 'o', 'n', 'e')",None,None
13538,0.51,0.495114803314209,None,"('N', 'o', 'n', 'e')",None,None
13960,0.53,0.5135769844055176,None,"('N', 'o', 'n', 'e')",None,None
14373,0.54,0.5272548198699951,None,"('N', 'o', 'n', 'e')",None,None
14792,0.56,0.545400857925415,None,"('N', 'o', 'n', 'e')",None,None
15212,0.54,0.5237884521484375,None,"('N', 'o', 'n', 'e')",None,None
15629,0.53,0.5093591213226318,None,"('N', 'o', 'n', 'e')",None,None
16043,0.52,0.5049433708190918,None,"('N', 'o', 'n', 'e')",None,None
16485,0.56,0.5453486442565918,None,"('N', 'o', 'n', 'e')",None,None
16902,0.52,0.5039494037628174,None,"('N', 'o', 'n', 'e')",None,None
17317,0.54,0.5238986015319824,None,"('N', 'o', 'n', 'e')",None,None
17734,0.52,0.5062839984893799,None,"('N', 'o', 'n', 'e')",None,None
18153,0.55,0.5371971130371094,None,"('N', 'o', 'n', 'e')",None,None
18560,0.51,0.4964942932128906,None,"('N', 'o', 'n', 'e')",None,None
19001,0.52,0.5038402080535889,None,"('N', 'o', 'n', 'e')",None,None
19420,0.55,0.5295150279998779,None,"('N', 'o', 'n', 'e')",None,None
19843,0.57,0.5544202327728271,None,"('N', 'o', 'n', 'e')",None,None
20259,0.54,0.5233757495880127,None,"('N', 'o', 'n', 'e')",None,None
20682,0.54,0.5247328281402588,None,"('N', 'o', 'n', 'e')",None,None
21097,0.53,0.5150330066680908,None,"('N', 'o', 'n', 'e')",None,None
21516,0.53,0.5104236602783203,None,"('N', 'o', 'n', 'e')",None,None
21930,0.52,0.4991772174835205,None,"('N', 'o', 'n', 'e')",None,None
22346,0.52,0.5024323463439941,None,"('N', 'o', 'n', 'e')",None,None
22783,0.53,0.5182366371154785,None,"('N', 'o', 'n', 'e')",None,None
23192,0.52,0.5022518634796143,None,"('N', 'o', 'n', 'e')",None,None
23617,0.54,0.5201826095581055,None,"('N', 'o', 'n', 'e')",None,None
24048,0.54,0.5279264450073242,None,"('N', 'o', 'n', 'e')",None,None
24470,0.55,0.5344984531402588,None,"('N', 'o', 'n', 'e')",None,None
24881,0.53,0.5118014812469482,None,"('N', 'o', 'n', 'e')",None,None
25283,0.52,0.5009856224060059,None,"('N', 'o', 'n', 'e')",None,None
