update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
982,0.94,0.737419605255127,None,"('N', 'o', 'n', 'e')",None,None
1401,0.59,0.5214169025421143,None,"('N', 'o', 'n', 'e')",None,None
1810,0.59,0.5175139904022217,None,"('N', 'o', 'n', 'e')",None,None
2238,0.67,0.5153822898864746,None,"('N', 'o', 'n', 'e')",None,None
2651,0.6,0.48889970779418945,None,"('N', 'o', 'n', 'e')",None,None
3074,0.67,0.5142014026641846,None,"('N', 'o', 'n', 'e')",None,None
3499,0.59,0.5109775066375732,None,"('N', 'o', 'n', 'e')",None,None
3917,0.59,0.4996829032897949,None,"('N', 'o', 'n', 'e')",None,None
4328,0.62,0.4996492862701416,None,"('N', 'o', 'n', 'e')",None,None
4758,0.52,0.4973933696746826,None,"('N', 'o', 'n', 'e')",None,None
5176,0.6,0.5238583087921143,None,"('N', 'o', 'n', 'e')",None,None
5600,0.62,0.5392448902130127,None,"('N', 'o', 'n', 'e')",None,None
6012,0.59,0.5060138702392578,None,"('N', 'o', 'n', 'e')",None,None
6440,0.55,0.5082831382751465,None,"('N', 'o', 'n', 'e')",None,None
6856,0.55,0.4865732192993164,None,"('N', 'o', 'n', 'e')",None,None
7268,0.58,0.4853339195251465,None,"('N', 'o', 'n', 'e')",None,None
7700,0.63,0.5165870189666748,None,"('N', 'o', 'n', 'e')",None,None
8123,0.61,0.5073156356811523,None,"('N', 'o', 'n', 'e')",None,None
8551,0.6,0.5265824794769287,None,"('N', 'o', 'n', 'e')",None,None
8960,0.59,0.4829437732696533,None,"('N', 'o', 'n', 'e')",None,None
9380,0.64,0.5023460388183594,None,"('N', 'o', 'n', 'e')",None,None
9795,0.57,0.48899388313293457,None,"('N', 'o', 'n', 'e')",None,None
10218,0.6,0.5110046863555908,None,"('N', 'o', 'n', 'e')",None,None
10633,0.61,0.4967472553253174,None,"('N', 'o', 'n', 'e')",None,None
11062,0.63,0.5362088680267334,None,"('N', 'o', 'n', 'e')",None,None
11484,0.59,0.5120089054107666,None,"('N', 'o', 'n', 'e')",None,None
11892,0.63,0.5030155181884766,None,"('N', 'o', 'n', 'e')",None,None
12307,0.56,0.48748207092285156,None,"('N', 'o', 'n', 'e')",None,None
12741,0.61,0.4908571243286133,None,"('N', 'o', 'n', 'e')",None,None
13168,0.63,0.5186645984649658,None,"('N', 'o', 'n', 'e')",None,None
13588,0.52,0.5042922496795654,None,"('N', 'o', 'n', 'e')",None,None
13999,0.63,0.4902215003967285,None,"('N', 'o', 'n', 'e')",None,None
14419,0.61,0.5228095054626465,None,"('N', 'o', 'n', 'e')",None,None
14836,0.65,0.5261929035186768,None,"('N', 'o', 'n', 'e')",None,None
15257,0.62,0.529524564743042,None,"('N', 'o', 'n', 'e')",None,None
15674,0.58,0.5022954940795898,None,"('N', 'o', 'n', 'e')",None,None
16089,0.59,0.5260481834411621,None,"('N', 'o', 'n', 'e')",None,None
16528,0.65,0.5228271484375,None,"('N', 'o', 'n', 'e')",None,None
16943,0.61,0.5030097961425781,None,"('N', 'o', 'n', 'e')",None,None
17363,0.59,0.510526180267334,None,"('N', 'o', 'n', 'e')",None,None
17775,0.63,0.5159096717834473,None,"('N', 'o', 'n', 'e')",None,None
18197,0.64,0.5212388038635254,None,"('N', 'o', 'n', 'e')",None,None
18602,0.58,0.49072980880737305,None,"('N', 'o', 'n', 'e')",None,None
19041,0.62,0.4987599849700928,None,"('N', 'o', 'n', 'e')",None,None
19464,0.65,0.5431549549102783,None,"('N', 'o', 'n', 'e')",None,None
19887,0.65,0.5200791358947754,None,"('N', 'o', 'n', 'e')",None,None
20304,0.59,0.5042078495025635,None,"('N', 'o', 'n', 'e')",None,None
20717,0.7,0.5087490081787109,None,"('N', 'o', 'n', 'e')",None,None
21137,0.67,0.5338113307952881,None,"('N', 'o', 'n', 'e')",None,None
21560,0.6,0.5113852024078369,None,"('N', 'o', 'n', 'e')",None,None
21974,0.58,0.5086057186126709,None,"('N', 'o', 'n', 'e')",None,None
22391,0.62,0.5459239482879639,None,"('N', 'o', 'n', 'e')",None,None
22831,0.56,0.5084078311920166,None,"('N', 'o', 'n', 'e')",None,None
23236,0.57,0.49276161193847656,None,"('N', 'o', 'n', 'e')",None,None
23656,0.65,0.5074291229248047,None,"('N', 'o', 'n', 'e')",None,None
24092,0.63,0.5206997394561768,None,"('N', 'o', 'n', 'e')",None,None
24506,0.69,0.49411916732788086,None,"('N', 'o', 'n', 'e')",None,None
24924,0.59,0.49277281761169434,None,"('N', 'o', 'n', 'e')",None,None
25324,0.58,0.47266292572021484,None,"('N', 'o', 'n', 'e')",None,None
25756,0.62,0.5187063217163086,None,"('N', 'o', 'n', 'e')",None,None
26189,0.6,0.520453929901123,None,"('N', 'o', 'n', 'e')",None,None
26605,0.59,0.5006883144378662,None,"('N', 'o', 'n', 'e')",None,None
27029,0.61,0.5055272579193115,None,"('N', 'o', 'n', 'e')",None,None
27440,0.68,0.5030572414398193,None,"('N', 'o', 'n', 'e')",None,None
27861,0.61,0.48630642890930176,None,"('N', 'o', 'n', 'e')",None,None
28276,0.64,0.5299389362335205,None,"('N', 'o', 'n', 'e')",None,None
28703,0.65,0.5109310150146484,None,"('N', 'o', 'n', 'e')",None,None
29129,0.61,0.49195051193237305,None,"('N', 'o', 'n', 'e')",None,None
29552,0.56,0.5090713500976562,None,"('N', 'o', 'n', 'e')",None,None
29964,0.69,0.4980013370513916,None,"('N', 'o', 'n', 'e')",None,None
30385,0.6,0.5090625286102295,None,"('N', 'o', 'n', 'e')",None,None
30805,0.59,0.5000684261322021,None,"('N', 'o', 'n', 'e')",None,None
