update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
889,2.48,1.3374748229980469,[-17.4363338   -1.94581844 113.        ],"(-9, -1, 11)",[14  1 11  9],"[[ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
1218,1.24,0.9333906173706055,[ -9.4591766   2.1389362 107.5      ],"(-5, 1, 10)",[21 16 10  0],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]
 [  0.    0.3]]"
1545,1.05,1.0290930271148682,[ -9.56964715   1.88126038 110.5       ],"(-5, 0, 11)",[ 1 14 11  9],"[[  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
1878,0.97,0.9583733081817627,[-10.33641726   1.47789919 111.5       ],"(-6, 0, 11)",[15 21  6 18],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
2208,1.04,1.023216724395752,[ -9.8701667    2.48979688 107.5       ],"(-5, 1, 10)",[ 1 14  9 11],"[[  0.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
2529,1.0,0.9843850135803223,[ -9.1198294    1.77055948 108.5       ],"(-5, 0, 10)",[15 21  6  0],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
2862,1.11,1.092341423034668,[ -8.36550129   5.51471539 111.        ],"(-5, 2, 11)",[ 1 14 11  3],"[[  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
3193,0.96,0.9450657367706299,[ -9.68316424   1.78741119 109.5       ],"(-5, 0, 10)",[15  9 21 18],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
3533,1.15,1.1340508460998535,[ -9.14459811   4.94220506 113.        ],"(-5, 2, 11)",[14  1 11 22],"[[ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
3867,0.99,0.9739117622375488,[ -8.9670686    3.30873371 113.        ],"(-5, 1, 11)",[15  9  0 21],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
