timestamp,Thigh_L_Acc_X,Thigh_L_Acc_Y,Thigh_L_Acc_Z,Thigh_L_Gyr_X,Thigh_L_Gyr_Y,Thigh_L_Gyr_Z,Thigh_R_Acc_X,Thigh_R_Acc_Y,Thigh_R_Acc_Z,Thigh_R_Gyr_X,Thigh_R_Gyr_Y,Thigh_R_Gyr_Z,gpio_output
10.000000715255737,-10.134655627441406,2.6695348510742187,1.8602946899414061,4.183206106870229,53.86259541984733,-10.0,-9.694122521972655,-0.30885201416015623,0.3136404174804687,1.618320610687023,-47.93893129770992,-5.32824427480916,0.0
10.010000705718994,-11.37006368408203,3.785232824707031,3.3255461059570313,-5.770992366412214,47.9236641221374,-9.419847328244275,-9.090783703613281,0.6847416748046875,0.22026655273437498,7.32824427480916,-54.68702290076336,-8.900763358778626,1.0
10.02000093460083,-10.977414611816405,2.31758720703125,2.9951462768554684,-11.603053435114504,42.2442748091603,-5.587786259541985,-8.207323291015625,3.564966271972656,-1.5107412475585937,-9.969465648854962,-52.6412213740458,-14.244274809160306,1.0
10.030000686645508,-10.450690246582031,1.4891934326171874,3.2058360229492187,-12.50381679389313,40.045801526717554,-4.3816793893129775,-8.078036401367187,3.1387983764648437,-1.5753846923828123,-24.900763358778626,-42.229007633587784,-13.618320610687023,1.0
10.040000677108765,-11.417947717285156,2.1739351074218747,3.268085266113281,-23.099236641221374,34.67175572519084,-6.625954198473282,-9.236830004882812,0.6177040283203125,-0.689530078125,-16.061068702290076,-39.221374045801525,-9.969465648854962,1.0
10.050000667572021,-9.504980590820312,0.9888052856445312,1.7884686401367187,-25.572519083969464,31.389312977099237,-5.709923664122138,-9.952696301269532,2.042254016113281,-0.8475473876953125,-1.9083969465648856,-44.274809160305345,-12.061068702290076,1.0
10.060000658035278,-11.906364855957031,1.8243816650390623,3.2537200561523436,-20.213740458015266,36.6412213740458,-4.67175572519084,-7.982268334960937,5.2624552490234375,-1.62805712890625,-17.786259541984734,-42.396946564885496,-16.290076335877863,1.0
10.070000648498535,-11.379640490722656,3.239354846191406,3.4261025756835934,-37.55725190839695,28.35114503816794,-6.458015267175573,-7.886500268554687,4.8650177734375,-2.0661960327148434,-31.96946564885496,-34.916030534351144,-10.16793893129771,1.0
10.080000400543213,-9.540893615722656,0.4740519287109375,1.924938134765625,-37.37404580152672,25.19083969465649,-3.1297709923664123,-9.124302526855468,1.7860744384765623,-0.5602431884765625,-28.18320610687023,-31.46564885496183,-3.572519083969466,1.0
10.090000629425049,-9.184157568359375,-1.0773907470703123,1.7238251953125,-30.717557251908396,24.50381679389313,-2.7022900763358777,-10.254365710449218,1.1276689819335937,-0.11252747802734374,-11.221374045801527,-35.98473282442748,-2.427480916030534,1.0
