update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
893,3.8,1.2793469429016113,[-17.4363338   -1.94581844 110.        ],"(-9, -1, 11)",[29 14 27 26],"[[-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
1225,1.55,1.0724289417266846,[ -9.07611652   4.76575936 111.        ],"(-5, 2, 11)",[29 28  3  6],"[[-10.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
1558,1.21,1.1950266361236572,[ -9.85521905   5.36166706 111.        ],"(-5, 2, 11)",[29 27  1 26],"[[-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
1886,1.06,1.0399999618530273,[ -9.76119121   4.43195737 108.5       ],"(-5, 2, 10)",[ 9 29  5 22],"[[ 10.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
2226,1.19,1.1786844730377197,[-10.66171634   4.21231895 114.5       ],"(-6, 2, 11)",[ 4 31 14 24],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
2553,1.1,1.0847971439361572,[ -8.61408749   5.8944141  105.5       ],"(-5, 2, 10)",[ 9 29 23 22],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
2886,1.21,1.1966683864593506,[ -9.95020054   4.75168426 112.        ],"(-5, 2, 11)",[29 24 31 14],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
3218,1.08,1.064246654510498,[ -9.90195915   4.82520437 111.        ],"(-5, 2, 11)",[29  9  5  8],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
3534,1.16,1.1443078517913818,[ -8.83042442   5.20933012 108.        ],"(-5, 2, 10)",[29  6  3 14],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
3865,1.16,1.1473462581634521,[ -9.41135138   5.19110257 111.        ],"(-5, 2, 11)",[29 14 31 24],"[[-10.    0.7]
 [-10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]]"
4198,1.07,1.0558879375457764,[ -9.19720561   4.96852376 109.        ],"(-5, 2, 10)",[ 9 29 23 22],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
4528,1.23,1.2173798084259033,[ -9.26057571   6.03677864 110.        ],"(-5, 3, 11)",[24  1 32 27],"[[ 10.    0.7]
 [-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
4856,1.18,1.1659512519836426,[ -8.61465481   5.57079406 111.5       ],"(-5, 2, 11)",[29  9 23  5],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]]"
5184,1.15,1.1366698741912842,[ -8.71756197   5.59516609 110.        ],"(-5, 2, 11)",[32  3 29 24],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
5521,1.17,1.1563091278076172,[ -9.08700392   5.73020711 110.5       ],"(-5, 2, 11)",[ 9 29 23  5],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]]"
5846,1.23,1.2152152061462402,[ -8.83184265   6.22563824 109.5       ],"(-5, 3, 10)",[14  1 32 24],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]]"
6174,1.13,1.118170976638794,[ -9.35032085   4.07343632 107.5       ],"(-5, 2, 10)",[29 22 23  9],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
6508,1.19,1.1768629550933838,[ -8.61946969   5.678572   111.5       ],"(-5, 2, 11)",[24 32 21 29],"[[ 10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
6837,1.2,1.1887390613555908,[-10.40403768   2.33036999 111.5       ],"(-6, 1, 11)",[29  9  5  8],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
7163,1.23,1.2161085605621338,[ -9.8224065    4.11778367 107.5       ],"(-5, 2, 10)",[ 6 14 32 31],"[[  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.7]]"
7494,1.2,1.1810925006866455,[ -9.72030301   3.87622335 111.5       ],"(-5, 1, 11)",[29  9  5  3],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]
 [  0.    0.3]]"
7827,1.22,1.2057011127471924,[ -9.29641454   5.05914128 108.5       ],"(-5, 2, 10)",[32 14 21  1],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
8156,1.19,1.1701099872589111,[ -8.5775611    4.95626673 109.5       ],"(-5, 2, 10)",[29  3  5  8],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.7]]"
8487,1.2,1.1831846237182617,[ -9.22649684   5.53964317 112.        ],"(-5, 2, 11)",[ 6 29  0  2],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
8821,1.25,1.2290165424346924,[ -9.79088486   4.92432173 110.5       ],"(-5, 2, 11)",[ 9 27 29 14],"[[ 10.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
9150,1.19,1.1759583950042725,[ -9.05484106   5.85548155 109.5       ],"(-5, 2, 10)",[ 3 32 14 29],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
