timestamp,gait_phase_L,gait_phase_R,mtr_cmd_L,mtr_cmd_R,incline,speed,gpio_output
10.000000476837158,28.020619665313546,96.84844793024183,-0.30558291458243764,-1.215291366312336,-10,0.7,0.0
10.010000705718994,29.1840109104449,98.044830638509,-0.20370534703025442,-1.6908597159037766,-10,0.7,1.0
10.020000696182251,29.1840109104449,98.044830638509,-0.20370534703025442,-1.6908597159037766,-10,0.7,1.0
10.030000686645508,30.54220532555502,99.21994170394831,-0.1201296826585155,-1.9241144919756743,-10,0.7,1.0
10.040000915527344,30.54220532555502,99.21994170394831,-0.1201296826585155,-1.9241144919756743,-10,0.7,1.0
10.050000667572021,32.043360061510825,0.7214210638345228,-0.016270055348662292,-1.924114491975675,-10,0.7,1.0
10.060022115707397,32.043360061510825,0.7214210638345228,-0.016270055348662292,-1.924114491975675,-10,0.7,1.0
10.070000648498535,33.72997728546541,2.6435474103851293,-0.0001790883566927066,-2.3539973907751626,-10,0.7,1.0
10.080000638961792,33.72997728546541,2.6435474103851293,-0.0001790883566927066,-2.3539973907751626,-10,0.7,1.0
10.090000629425049,35.79229997149085,4.834139189786651,0.003686680717750134,-2.698287610586684,-10,0.7,1.0
10.100000619888306,35.79229997149085,4.834139189786651,0.003686680717750134,-2.698287610586684,-10,0.7,1.0
10.110000610351562,38.398174914074076,7.057070413033893,0.12435273536901789,-2.957749171563201,-10,0.7,1.0
10.12000036239624,38.398174914074076,7.057070413033893,0.12435273536901789,-2.957749171563201,-10,0.7,1.0
10.130000591278076,38.398174914074076,7.057070413033893,0.12435273536901789,-2.957749171563201,-10,0.7,1.0
10.140000581741333,41.24770645547211,9.142678803612181,0.3869664844280926,-2.9302759981695856,-10,0.7,1.0
10.15000057220459,42.75146199875802,10.123135389260083,0.4993451605203418,-2.878996885073051,-10,0.7,1.0
10.160000801086426,42.75146199875802,10.123135389260083,0.4993451605203418,-2.878996885073051,-10,0.7,1.0
10.170000314712524,47.11831811472233,12.704519671656023,1.1829065056372723,-2.7139404819291673,-10,0.7,1.0
10.180000305175781,47.11831811472233,12.704519671656023,1.1829065056372723,-2.7139404819291673,-10,0.7,1.0
10.190000534057617,49.79172427106187,14.308613687139598,1.48629673778443,-2.4795298293380226,-10,0.7,1.0
10.200000524520874,49.79172427106187,14.308613687139598,1.48629673778443,-2.4795298293380226,-10,0.7,1.0
10.21000051498413,52.23538581260109,16.0143189839634,1.9375783349445161,-2.19253691108421,-10,0.7,0.0
10.220000505447388,52.23538581260109,16.0143189839634,1.9375783349445161,-2.19253691108421,-10,0.7,0.0
10.230000495910645,52.23538581260109,16.0143189839634,1.9375783349445161,-2.19253691108421,-10,0.7,0.0
10.240000486373901,54.24103974835015,17.667824096759666,2.219138968132306,-2.0345633472664875,-10,0.7,0.0
10.250000476837158,55.09030282516365,18.561415159407,2.349821973024621,-1.8697337109523204,-10,0.7,0.0
10.260000705718994,55.09030282516365,18.561415159407,2.349821973024621,-1.8697337109523204,-10,0.7,0.0
10.270000457763672,57.847034606533356,21.30968193431207,2.58381138902959,-1.355073346761887,-10,0.7,0.0
10.280000686645508,57.847034606533356,21.30968193431207,2.58381138902959,-1.355073346761887,-10,0.7,0.0
10.290000677108765,59.83665838060161,23.069881030123003,2.771722719493014,-1.0161218709923947,-10,0.7,0.0
10.3000009059906,59.83665838060161,23.069881030123003,2.771722719493014,-1.0161218709923947,-10,0.7,0.0
10.310000658035278,61.886437344748494,24.79809081686362,2.9020648118124908,-0.8541822571341102,-10,0.7,0.0
10.320000886917114,61.886437344748494,24.79809081686362,2.9020648118124908,-0.8541822571341102,-10,0.7,0.0
10.330000638961792,64.19279840657234,26.63818676741502,2.9627450218988725,-0.5558577673358319,-10,0.7,0.0
10.34000039100647,64.19279840657234,26.63818676741502,2.9627450218988725,-0.5558577673358319,-10,0.7,0.0
10.350000619888306,66.65261880539197,28.55603399164454,2.8574097266667873,-0.30558291458243764,-10,0.7,0.0
10.360000610351562,66.65261880539197,28.55603399164454,2.8574097266667873,-0.30558291458243764,-10,0.7,0.0
10.37000036239624,69.2462903922073,30.37672258521742,2.4799107916935363,-0.1201296826585155,-10,0.7,0.0
10.380000352859497,69.2462903922073,30.37672258521742,2.4799107916935363,-0.1201296826585155,-10,0.7,0.0
10.390000343322754,71.81448861886744,32.05728309998681,2.1255893806341875,-0.016270055348662292,-10,0.7,0.0
