update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
961,1.09,0.6717207431793213,None,"('N', 'o', 'n', 'e')",None,None
1291,0.54,0.5267322063446045,None,"('N', 'o', 'n', 'e')",None,None
1620,0.53,0.5086703300476074,None,"('N', 'o', 'n', 'e')",None,None
1949,0.58,0.5639486312866211,None,"('N', 'o', 'n', 'e')",None,None
2277,0.57,0.556948184967041,None,"('N', 'o', 'n', 'e')",None,None
2609,0.52,0.5071468353271484,None,"('N', 'o', 'n', 'e')",None,None
2936,0.57,0.556887149810791,None,"('N', 'o', 'n', 'e')",None,None
3265,0.55,0.538177490234375,None,"('N', 'o', 'n', 'e')",None,None
3599,0.52,0.505176305770874,None,"('N', 'o', 'n', 'e')",None,None
3930,0.55,0.5360128879547119,None,"('N', 'o', 'n', 'e')",None,None
