update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
9873,1.08,1.059438705444336,[-10.91416237   5.9743132  110.        ],"(-6, 2, 11)",[ 5 28 26 12],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.3]]"
10202,1.05,1.036360502243042,[-10.53169797   7.93245846 111.        ],"(-6, 3, 11)",[15 27 29  4],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
10534,1.07,1.055295467376709,[ -9.78584124   7.61939292 112.        ],"(-5, 3, 11)",[ 5 26  9 28],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
10866,1.14,1.118422508239746,[-13.70989487   3.91562606 111.5       ],"(-7, 1, 11)",[15 27 29 11],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
11198,1.08,1.0685360431671143,[-11.35596     4.7380999 109.       ],"(-6, 2, 10)",[ 5 28 16 26],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
11523,1.1,1.0865793228149414,[-10.90257022   6.89318683 109.        ],"(-6, 3, 10)",[15  4 27 25],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
11852,1.09,1.0737004280090332,[-11.26099959   5.54604573 109.        ],"(-6, 2, 10)",[ 5 26 16 28],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
12186,1.1,1.0876634120941162,[-11.80621787   5.43080461 108.5       ],"(-6, 2, 10)",[15  4 27 25],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
12516,1.06,1.0461490154266357,[-11.18828542   4.7025449  107.5       ],"(-6, 2, 10)",[ 5 16 26 28],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
12847,1.08,1.067690372467041,[-11.39306399   6.43038003 111.        ],"(-6, 3, 11)",[15 27 29  4],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
13176,1.08,1.064450979232788,[-12.02511869   4.145606   110.        ],"(-7, 2, 11)",[ 5 26 28 16],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
13510,1.13,1.1163346767425537,[-13.46317926   3.69662971 108.5       ],"(-7, 1, 10)",[27 25 29  4],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
13840,1.11,1.096360445022583,[-11.64090689   4.49151071 108.        ],"(-6, 2, 10)",[ 5 26 16 12],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.3]]"
14173,1.08,1.068629503250122,[-13.05084009   4.36928633 111.5       ],"(-7, 2, 11)",[30 29 25 27],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
14498,1.1,1.0865981578826904,[-11.77128013   3.87269875 109.        ],"(-6, 1, 10)",[ 5 16 26 12],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]]"
14823,1.13,1.1161210536956787,[-11.27823476   7.49626444 108.        ],"(-6, 3, 10)",[27 29 11 25],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
15155,1.11,1.0896449089050293,[-12.60410942   4.2928618  108.5       ],"(-7, 2, 10)",[ 8 26 16 12],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.3]]"
15488,1.14,1.1186904907226562,[-13.62126366   3.52107569 111.5       ],"(-7, 1, 11)",[30 27 29 11],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
15806,1.16,1.1389832496643066,[-11.78132262   4.71521318 106.        ],"(-6, 2, 10)",[ 8 26 12 13],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [ 10.    0.3]]"
16147,1.1,1.0881640911102295,[-12.7229077    4.69905477 115.        ],"(-7, 2, 11)",[29 30 27 11],"[[-10.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
16477,1.07,1.0505149364471436,[-11.08705992   6.05330548 110.        ],"(-6, 3, 11)",[ 8 26 15 17],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
16808,1.19,1.176013469696045,[-12.95598082   4.42520261 111.        ],"(-7, 2, 11)",[11 27 29 22],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
17132,1.16,1.1436645984649658,[-11.81050739   5.5577466  110.5       ],"(-6, 2, 11)",[ 8 26 12 13],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [ 10.    0.3]]"
17470,1.13,1.1135423183441162,[-12.51833438   5.51963795 114.        ],"(-7, 2, 11)",[29 27 11 18],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
17796,1.11,1.090198040008545,[-11.35238114   4.85041056 109.        ],"(-6, 2, 10)",[ 8 26 15 12],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.3]]"
18125,1.17,1.155642032623291,[-12.79026904   4.50073215 110.5       ],"(-7, 2, 11)",[29 27 25 11],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
18451,1.16,1.140843391418457,[-11.38776542   4.96727716 106.5       ],"(-6, 2, 10)",[ 8 26 12  2],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.3]]"
18780,1.13,1.109273910522461,[-12.52420094   4.4892579  112.5       ],"(-7, 2, 11)",[29 27 25 11],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
19110,1.09,1.074463129043579,[-11.56845677   5.2021167  110.        ],"(-6, 2, 11)",[ 8 26 12 15],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]]"
19448,1.12,1.1029298305511475,[-12.78560679   4.59237862 113.5       ],"(-7, 2, 11)",[29 18 27 25],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
19773,1.16,1.1389234066009521,[-12.12576205   4.16389346 108.        ],"(-7, 2, 10)",[ 8 26 15  1],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]]"
20102,1.09,1.0697784423828125,[-12.4050803    4.32346191 110.        ],"(-7, 2, 11)",[29 27  4 25],"[[-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
20430,1.09,1.0697963237762451,[-11.28416977   5.88588605 110.        ],"(-6, 2, 11)",[ 8 26 15 17],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
20763,1.21,1.1926512718200684,[-12.03807495   6.11773462 111.        ],"(-7, 3, 11)",[27 11 25 29],"[[-10.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [-10.    0.7]]"
21099,1.11,1.096121072769165,[-11.22998961   5.45708685 110.5       ],"(-6, 2, 11)",[ 8 26 17 15],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]]"
21412,1.05,1.0347790718078613,[-11.46214026   5.32143605 105.        ],"(-6, 2, 10)",[27 29  4 18],"[[-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
21745,1.14,1.1268682479858398,[-11.13243004   5.63295931 112.5       ],"(-6, 2, 11)",[ 9  8 26 12],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]]"
22085,1.18,1.1674013137817383,[-12.12833167   6.25142683 114.        ],"(-7, 3, 11)",[29 27 11 32],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
22420,1.1,1.080538272857666,[-11.9410865    5.06765313 113.        ],"(-6, 2, 11)",[ 9  8 26 15],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
22748,1.07,1.0572407245635986,[-12.47982164   5.09101268 111.5       ],"(-7, 2, 11)",[ 6 27 29 32],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
23081,1.12,1.1058971881866455,[-10.8506219    4.95201633 109.        ],"(-6, 2, 10)",[ 8 26 12 15],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]]"
23402,1.07,1.0544652938842773,[-11.84407927   5.74842754 107.        ],"(-6, 2, 10)",[29  6 27 25],"[[-10.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
23725,1.15,1.1384990215301514,[-11.2656049    5.64701893 105.5       ],"(-6, 2, 10)",[ 8 26 12 17],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [ 10.    0.7]]"
24058,1.18,1.1665458679199219,[-12.14958153   5.71689999 111.5       ],"(-7, 2, 11)",[ 6 11 29 27],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [-10.    0.7]]"
24394,1.18,1.1649720668792725,[-11.65848554   5.42262496 111.        ],"(-6, 2, 11)",[ 8 26 12 15],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]]"
24726,1.25,1.2340373992919922,[-12.45218123   4.858661   112.5       ],"(-7, 2, 11)",[29 27 11 25],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
25060,1.21,1.190549612045288,[-12.01889011   4.48341486 111.5       ],"(-7, 2, 11)",[ 8 26 12  1],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.3]]"
25391,1.17,1.1536502838134766,[-12.35751266   3.43268814 113.        ],"(-7, 1, 11)",[11 30 29 27],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
25720,1.1,1.078747272491455,[-11.43072945   5.5222199  112.        ],"(-6, 2, 11)",[ 8 26 15  6],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
26045,1.09,1.0727767944335938,[-11.19257202   7.87396368 107.        ],"(-6, 3, 10)",[30 29 27 25],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
26377,1.11,1.0960693359375,[-11.03939832   5.56930944 111.        ],"(-6, 2, 11)",[ 8 15 26 12],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]]"
26704,1.19,1.1688358783721924,[-12.48348694   5.10106851 109.        ],"(-7, 2, 10)",[29 11 27 30],"[[-10.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
27030,1.12,1.1058287620544434,[-11.77056019   5.06402957 109.5       ],"(-6, 2, 10)",[ 8 26 15 17],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
27363,1.08,1.0639886856079102,[-11.05507701   6.77383552 110.        ],"(-6, 3, 11)",[30 27 29 25],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
27695,1.11,1.0966379642486572,[-11.773077     4.10404533 111.5       ],"(-6, 2, 11)",[ 8 26 15 12],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.3]]"
28031,1.17,1.1514084339141846,[-12.02627962   7.62205659 115.        ],"(-7, 3, 11)",[29 27 11 30],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
28365,1.09,1.072131633758545,[-11.45114366   4.71656722 112.5       ],"(-6, 2, 11)",[ 8 26 15 17],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
28683,1.16,1.137840986251831,[-11.92792532   4.84432219 106.5       ],"(-6, 2, 10)",[11  6 29 27],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
29009,1.18,1.1636402606964111,[-13.06841706   2.84698781 108.        ],"(-7, 1, 10)",[ 8  2  1 26],"[[  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
29344,1.18,1.165558099746704,[-12.16388221   5.47565983 113.        ],"(-7, 2, 11)",[ 6 27 11 29],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
29674,1.09,1.074852466583252,[-11.99587236   4.38016411 111.5       ],"(-6, 2, 11)",[ 8 26 17 32],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]]"
30006,1.07,1.0508320331573486,[-12.87082343   4.65533969 110.5       ],"(-7, 2, 11)",[27 29 25  4],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
30336,1.16,1.1470379829406738,[-11.77030255   4.48025531 108.5       ],"(-6, 2, 10)",[ 8 12 26  1],"[[  0.    0.7]
 [ 10.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
30663,1.2,1.1786904335021973,[-11.48386099   6.02433297 110.5       ],"(-6, 3, 11)",[27 29 25 11],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
