update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
980,1.06,0.8335568904876709,None,"('N', 'o', 'n', 'e')",None,None
1404,0.68,0.5478501319885254,None,"('N', 'o', 'n', 'e')",None,None
1812,0.67,0.5266063213348389,None,"('N', 'o', 'n', 'e')",None,None
2230,0.7,0.512000560760498,None,"('N', 'o', 'n', 'e')",None,None
2657,0.62,0.5206277370452881,None,"('N', 'o', 'n', 'e')",None,None
3080,0.62,0.5464751720428467,None,"('N', 'o', 'n', 'e')",None,None
3488,0.83,0.546375036239624,None,"('N', 'o', 'n', 'e')",None,None
3916,0.66,0.5041632652282715,None,"('N', 'o', 'n', 'e')",None,None
4335,0.65,0.5333073139190674,None,"('N', 'o', 'n', 'e')",None,None
4763,0.56,0.5068957805633545,None,"('N', 'o', 'n', 'e')",None,None
5177,0.62,0.5261297225952148,None,"('N', 'o', 'n', 'e')",None,None
5607,0.54,0.5248966217041016,None,"('N', 'o', 'n', 'e')",None,None
6022,0.59,0.5113098621368408,None,"('N', 'o', 'n', 'e')",None,None
6449,0.68,0.5635223388671875,None,"('N', 'o', 'n', 'e')",None,None
6850,0.66,0.5311939716339111,None,"('N', 'o', 'n', 'e')",None,None
7285,0.62,0.5069620609283447,None,"('N', 'o', 'n', 'e')",None,None
7697,0.62,0.5133466720581055,None,"('N', 'o', 'n', 'e')",None,None
8116,0.64,0.5172064304351807,None,"('N', 'o', 'n', 'e')",None,None
8543,0.69,0.5629427433013916,None,"('N', 'o', 'n', 'e')",None,None
8947,0.71,0.5106604099273682,None,"('N', 'o', 'n', 'e')",None,None
9374,0.64,0.5231664180755615,None,"('N', 'o', 'n', 'e')",None,None
9803,0.66,0.532024621963501,None,"('N', 'o', 'n', 'e')",None,None
10231,0.69,0.5153286457061768,None,"('N', 'o', 'n', 'e')",None,None
10644,0.66,0.49433279037475586,None,"('N', 'o', 'n', 'e')",None,None
11068,0.62,0.5176358222961426,None,"('N', 'o', 'n', 'e')",None,None
11490,0.66,0.5027117729187012,None,"('N', 'o', 'n', 'e')",None,None
11905,0.67,0.4996449947357178,None,"('N', 'o', 'n', 'e')",None,None
12329,0.67,0.5250964164733887,None,"('N', 'o', 'n', 'e')",None,None
12745,0.68,0.5262670516967773,None,"('N', 'o', 'n', 'e')",None,None
13178,0.6,0.5212142467498779,None,"('N', 'o', 'n', 'e')",None,None
13583,0.69,0.503089427947998,None,"('N', 'o', 'n', 'e')",None,None
13998,0.65,0.5179712772369385,None,"('N', 'o', 'n', 'e')",None,None
14415,0.61,0.4921712875366211,None,"('N', 'o', 'n', 'e')",None,None
14837,0.59,0.5128498077392578,None,"('N', 'o', 'n', 'e')",None,None
15261,0.54,0.5240058898925781,None,"('N', 'o', 'n', 'e')",None,None
15681,0.53,0.5107510089874268,None,"('N', 'o', 'n', 'e')",None,None
16104,0.61,0.5175037384033203,None,"('N', 'o', 'n', 'e')",None,None
16531,0.59,0.5069987773895264,None,"('N', 'o', 'n', 'e')",None,None
16948,0.57,0.49631190299987793,None,"('N', 'o', 'n', 'e')",None,None
17364,0.63,0.5060229301452637,None,"('N', 'o', 'n', 'e')",None,None
17784,0.53,0.4767720699310303,None,"('N', 'o', 'n', 'e')",None,None
18195,0.54,0.4971311092376709,None,"('N', 'o', 'n', 'e')",None,None
18625,0.54,0.505730390548706,None,"('N', 'o', 'n', 'e')",None,None
19051,0.64,0.5330021381378174,None,"('N', 'o', 'n', 'e')",None,None
19460,0.52,0.4803464412689209,None,"('N', 'o', 'n', 'e')",None,None
19880,0.55,0.49338340759277344,None,"('N', 'o', 'n', 'e')",None,None
20301,0.57,0.5030059814453125,None,"('N', 'o', 'n', 'e')",None,None
20722,0.63,0.5021910667419434,None,"('N', 'o', 'n', 'e')",None,None
21148,0.59,0.5101714134216309,None,"('N', 'o', 'n', 'e')",None,None
21568,0.64,0.5140817165374756,None,"('N', 'o', 'n', 'e')",None,None
21981,0.66,0.5070240497589111,None,"('N', 'o', 'n', 'e')",None,None
22392,0.59,0.49494147300720215,None,"('N', 'o', 'n', 'e')",None,None
22809,0.62,0.5174546241760254,None,"('N', 'o', 'n', 'e')",None,None
23240,0.61,0.5189204216003418,None,"('N', 'o', 'n', 'e')",None,None
23672,0.7,0.5506589412689209,None,"('N', 'o', 'n', 'e')",None,None
24091,0.58,0.5163881778717041,None,"('N', 'o', 'n', 'e')",None,None
24518,0.64,0.5163209438323975,None,"('N', 'o', 'n', 'e')",None,None
24943,0.66,0.5096774101257324,None,"('N', 'o', 'n', 'e')",None,None
25359,0.56,0.505134105682373,None,"('N', 'o', 'n', 'e')",None,None
25761,0.58,0.4956355094909668,None,"('N', 'o', 'n', 'e')",None,None
26178,0.58,0.4982590675354004,None,"('N', 'o', 'n', 'e')",None,None
26593,0.59,0.5317010879516602,None,"('N', 'o', 'n', 'e')",None,None
27022,0.58,0.5178697109222412,None,"('N', 'o', 'n', 'e')",None,None
27449,0.55,0.5123443603515625,None,"('N', 'o', 'n', 'e')",None,None
27866,0.66,0.5293600559234619,None,"('N', 'o', 'n', 'e')",None,None
28291,0.66,0.5226418972015381,None,"('N', 'o', 'n', 'e')",None,None
28722,0.64,0.5231211185455322,None,"('N', 'o', 'n', 'e')",None,None
29143,0.6,0.49376344680786133,None,"('N', 'o', 'n', 'e')",None,None
29553,0.68,0.514768123626709,None,"('N', 'o', 'n', 'e')",None,None
29971,0.63,0.5218307971954346,None,"('N', 'o', 'n', 'e')",None,None
30400,0.6,0.5132560729980469,None,"('N', 'o', 'n', 'e')",None,None
30791,0.61,0.4919881820678711,None,"('N', 'o', 'n', 'e')",None,None
