update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
965,2.97,1.0242030620574951,[-17.4363338   -1.94581844 110.        ],"(-9, -1, 11)",[ 8 26 17 32],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]]"
1287,1.96,1.063335657119751,[-11.02911255   3.45692035 108.        ],"(-6, 1, 10)",[27 28 29 22],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
1619,1.7,1.1078829765319824,[ -9.82460629   6.85434562 109.        ],"(-5, 3, 10)",[12  8 26 14],"[[ 10.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]]"
1947,1.56,1.102031946182251,[-10.86960283   4.08163101 112.5       ],"(-6, 2, 11)",[33  6 11 29],"[[ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
2263,1.55,1.0643110275268555,[-10.22130089   3.63801716 105.5       ],"(-6, 1, 10)",[ 8 28 26 32],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
2602,1.59,1.082536220550537,[-12.25610942   2.50720613 114.5       ],"(-7, 1, 11)",[33  6 27 29],"[[ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
2934,1.62,1.0975418090820312,[-13.12502776   3.7226744  109.        ],"(-7, 1, 10)",[ 8 26 12 17],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [ 10.    0.7]]"
3281,1.66,1.1193933486938477,[-12.47031037   2.82536552 115.        ],"(-7, 1, 11)",[11 33 29 27],"[[-10.    0.3]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
3603,1.62,1.0483293533325195,[-11.78281552   2.6150677  104.        ],"(-6, 1, 10)",[ 8 28 26 17],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
