update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
9818,1.99,1.1750261783599854,[-12.30521566   0.33105502 140.5       ],"(-7, 0, 14)",[ 2 16  3 29],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
10235,2.01,1.2225713729858398,[-12.12513234   0.36988442 141.        ],"(-7, 0, 14)",[11  4  7 17],"[[10.   0.3]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
10654,2.13,1.2458324432373047,[-11.28168687   1.64430428 139.        ],"(-6, 0, 13)",[ 3  2 16 22],"[[-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
11080,2.0,1.248945713043213,[-11.70991666   1.78171847 144.5       ],"(-6, 0, 14)",[11  5  7  4],"[[10.   0.3]
 [ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
11478,2.05,1.2345960140228271,[-11.70198476   1.16729078 131.        ],"(-6, 0, 13)",[ 3 16  2 29],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
11882,2.1,1.2412614822387695,[-10.47562377   2.12096765 131.5       ],"(-6, 1, 13)",[11  7 33 19],"[[10.   0.3]
 [ 0.   0.7]
 [ 0.   0.3]
 [10.   0.7]]"
12308,2.19,1.267301321029663,[-13.13308491  -0.98399599 137.5       ],"(-7, -1, 13)",[ 3  2 29 24],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
12747,2.08,1.2333078384399414,[-11.92928563   1.51843269 144.        ],"(-6, 0, 14)",[11 17 14  7],"[[10.   0.3]
 [10.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
13178,2.24,1.3180582523345947,[-11.90643079   0.56908874 142.        ],"(-6, 0, 14)",[24  3  2 16],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
13607,2.14,1.2445957660675049,[-11.89763349   1.05491403 143.5       ],"(-6, 0, 14)",[11 14 17  7],"[[10.   0.3]
 [10.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
14034,2.07,1.2407305240631104,[-11.36874244   1.71866919 139.5       ],"(-6, 0, 13)",[ 3 29  2 24],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
14434,2.02,1.2116928100585938,[-12.17021096   0.16117241 135.        ],"(-7, 0, 13)",[11 17  7 14],"[[10.   0.3]
 [10.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
14853,2.12,1.197098731994629,[-12.64547227  -0.14466821 141.        ],"(-7, -1, 14)",[ 3  2 16 29],"[[-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
15277,2.17,1.2340798377990723,[-1.26446609e+01 -1.46759095e-02  1.43500000e+02],"(-7, -1, 14)",[11 17  7 14],"[[10.   0.3]
 [10.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
15694,2.22,1.3048005104064941,[-13.5650301   -1.12265399 138.5       ],"(-7, -1, 13)",[ 3  2 29 24],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
16095,2.15,1.262861967086792,[-11.99682416   1.30676081 136.        ],"(-6, 0, 13)",[17 14 11  7],"[[10.   0.7]
 [10.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
16525,2.2,1.24214506149292,[-12.61869386   0.30792976 141.5       ],"(-7, 0, 14)",[ 3  2 29 16],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
16949,2.15,1.240121603012085,[-13.00257075  -0.147264   142.5       ],"(-7, -1, 14)",[17 14 19 11],"[[10.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.3]]"
17378,2.16,1.3271048069000244,[-1.31073270e+01 -1.07789562e-01  1.42000000e+02],"(-7, -1, 14)",[ 3 24 22 29],"[[-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
17798,2.05,1.2312955856323242,[-11.85375663   0.88050097 138.5       ],"(-6, 0, 13)",[17 14 11 15],"[[10.   0.7]
 [10.   0.7]
 [10.   0.3]
 [10.   0.7]]"
18220,2.15,1.2848598957061768,[-12.69074303   0.49491548 140.        ],"(-7, 0, 14)",[ 3  2 24 29],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
18631,2.15,1.2601051330566406,[-11.01896208   2.83936031 138.5       ],"(-6, 1, 13)",[14 17 11  4],"[[10.   0.7]
 [10.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
19053,2.03,1.219273567199707,[-12.28548842   0.28011513 140.        ],"(-7, 0, 14)",[ 3  2 29 16],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
19474,2.09,1.271392822265625,[-11.73115459   0.68362915 141.        ],"(-6, 0, 14)",[11  4 19 17],"[[10.   0.3]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.7]]"
19894,2.16,1.3082807064056396,[-10.72705234   2.41995844 141.5       ],"(-6, 1, 14)",[ 3  2 24 29],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
20310,2.1,1.2618215084075928,[-11.81977279   1.98257855 135.        ],"(-6, 0, 13)",[17 11 14  4],"[[10.   0.7]
 [10.   0.3]
 [10.   0.7]
 [ 0.   0.7]]"
20727,2.16,1.246068000793457,[-12.43076808   0.59638861 141.5       ],"(-7, 0, 14)",[ 3  2 29 16],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
21151,2.16,1.319317102432251,[-11.3079001    1.77814452 136.5       ],"(-6, 0, 13)",[22 11 17 14],"[[-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]]"
21575,2.24,1.2937493324279785,[-11.33920556   1.66933797 143.5       ],"(-6, 0, 14)",[ 3  2 24 16],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
21994,2.12,1.2252705097198486,[-12.27358262   0.6829635  138.        ],"(-7, 0, 13)",[11 17  7 14],"[[10.   0.3]
 [10.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
22414,2.1,1.2666490077972412,[-12.19508738   0.24121209 141.        ],"(-7, 0, 14)",[ 3 24  2 29],"[[-10.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [-10.    0.7]]"
22839,2.22,1.3149032592773438,[-11.71126981   1.07697252 142.        ],"(-6, 0, 14)",[11 17  7  4],"[[10.   0.3]
 [10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
23252,2.1,1.2723040580749512,[-12.2568022    0.15679156 136.5       ],"(-7, 0, 13)",[ 3 16  2 29],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
23673,2.15,1.2951135635375977,[-10.49924081   2.44886135 143.5       ],"(-6, 1, 14)",[11  4  7 22],"[[ 10.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
24093,2.12,1.2998769283294678,[-11.67058708   1.50415764 142.        ],"(-6, 0, 14)",[ 3 30 16  2],"[[-10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
24517,2.08,1.2869303226470947,[-11.6055939    1.43462992 142.5       ],"(-6, 0, 14)",[11  4 32  7],"[[10.   0.3]
 [ 0.   0.7]
 [ 0.   0.3]
 [ 0.   0.7]]"
24939,2.06,1.1959881782531738,[-11.95080013   0.78781253 141.        ],"(-6, 0, 14)",[16 20  2 26],"[[ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
25361,2.06,1.2825055122375488,[-10.92406959   2.31843086 142.        ],"(-6, 1, 14)",[11  7  4 22],"[[ 10.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
25786,2.12,1.2083959579467773,[-10.76959801   1.84314878 139.        ],"(-6, 0, 13)",[16  3 20  2],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
26199,2.16,1.2594139575958252,[-10.98919526   2.58998388 136.        ],"(-6, 1, 13)",[11 12 19  5],"[[ 10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]]"
26617,2.2,1.2584774494171143,[-11.45534528   2.13664782 140.        ],"(-6, 1, 14)",[ 3 24  2 29],"[[-10.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [-10.    0.7]]"
27023,2.19,1.2560243606567383,[ -9.99584334   3.00338715 137.        ],"(-5, 1, 13)",[11 17 14  7],"[[10.   0.3]
 [10.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
27459,2.23,1.2906906604766846,[-11.82681269   1.15203592 145.        ],"(-6, 0, 14)",[ 3 24 16  2],"[[-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
27881,2.16,1.2273428440093994,[-12.51435283   0.79514818 138.        ],"(-7, 0, 13)",[11  7  4 17],"[[10.   0.3]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
28296,2.06,1.2029995918273926,[-11.70221286   1.54523732 137.5       ],"(-6, 0, 13)",[16 29  3 20],"[[ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
28720,2.21,1.2630486488342285,[-11.80516534   1.1751706  140.5       ],"(-6, 0, 14)",[11  7 17 19],"[[10.   0.3]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.7]]"
29134,2.2,1.325070858001709,[-11.14748688   1.92312591 136.5       ],"(-6, 0, 13)",[ 3 24  2 22],"[[-10.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
29557,2.06,1.243229627609253,[-12.21860615   0.33144015 140.5       ],"(-7, 0, 14)",[11 17  4  7],"[[10.   0.3]
 [10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
29977,2.13,1.2571885585784912,[-11.39110205   2.27335853 138.5       ],"(-6, 1, 13)",[16  2  3 29],"[[ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
30394,2.19,1.2988343238830566,[-10.74399008   3.01025337 139.5       ],"(-6, 1, 13)",[11 17  4  7],"[[10.   0.3]
 [10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
30803,2.19,1.2815370559692383,[-11.225752     1.64500357 135.5       ],"(-6, 0, 13)",[16  3 20 29],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
