update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
993,0.79,0.6915090084075928,None,"('N', 'o', 'n', 'e')",None,None
1322,0.66,0.5205934047698975,None,"('N', 'o', 'n', 'e')",None,None
1659,0.68,0.5365827083587646,None,"('N', 'o', 'n', 'e')",None,None
1999,0.61,0.512021541595459,None,"('N', 'o', 'n', 'e')",None,None
2325,0.58,0.4969913959503174,None,"('N', 'o', 'n', 'e')",None,None
2648,0.62,0.4892714023590088,None,"('N', 'o', 'n', 'e')",None,None
2973,0.62,0.49281883239746094,None,"('N', 'o', 'n', 'e')",None,None
3310,0.64,0.48334717750549316,None,"('N', 'o', 'n', 'e')",None,None
3643,0.64,0.4891629219055176,None,"('N', 'o', 'n', 'e')",None,None
3973,0.63,0.5184829235076904,None,"('N', 'o', 'n', 'e')",None,None
4299,0.62,0.5082108974456787,None,"('N', 'o', 'n', 'e')",None,None
4629,0.61,0.48462867736816406,None,"('N', 'o', 'n', 'e')",None,None
4964,0.67,0.4791450500488281,None,"('N', 'o', 'n', 'e')",None,None
5290,0.76,0.6356616020202637,None,"('N', 'o', 'n', 'e')",None,None
5614,0.61,0.482525110244751,None,"('N', 'o', 'n', 'e')",None,None
5947,0.61,0.4869070053100586,None,"('N', 'o', 'n', 'e')",None,None
6282,0.55,0.48736119270324707,None,"('N', 'o', 'n', 'e')",None,None
6612,0.62,0.5067343711853027,None,"('N', 'o', 'n', 'e')",None,None
6938,0.61,0.5250623226165771,None,"('N', 'o', 'n', 'e')",None,None
7265,0.62,0.49170780181884766,None,"('N', 'o', 'n', 'e')",None,None
7598,0.63,0.4798762798309326,None,"('N', 'o', 'n', 'e')",None,None
7937,0.7,0.5340211391448975,None,"('N', 'o', 'n', 'e')",None,None
8270,0.6,0.4985778331756592,None,"('N', 'o', 'n', 'e')",None,None
8596,0.62,0.4883570671081543,None,"('N', 'o', 'n', 'e')",None,None
8921,0.63,0.4936513900756836,None,"('N', 'o', 'n', 'e')",None,None
9250,0.6,0.48883557319641113,None,"('N', 'o', 'n', 'e')",None,None
9590,0.62,0.4779529571533203,None,"('N', 'o', 'n', 'e')",None,None
9933,0.55,0.4814717769622803,None,"('N', 'o', 'n', 'e')",None,None
10259,0.61,0.47476768493652344,None,"('N', 'o', 'n', 'e')",None,None
10579,0.58,0.47281599044799805,None,"('N', 'o', 'n', 'e')",None,None
10897,0.57,0.4883861541748047,None,"('N', 'o', 'n', 'e')",None,None
11223,0.65,0.4885225296020508,None,"('N', 'o', 'n', 'e')",None,None
11550,0.59,0.48679471015930176,None,"('N', 'o', 'n', 'e')",None,None
11887,0.59,0.48922109603881836,None,"('N', 'o', 'n', 'e')",None,None
12217,0.57,0.5101742744445801,None,"('N', 'o', 'n', 'e')",None,None
12548,0.58,0.48380136489868164,None,"('N', 'o', 'n', 'e')",None,None
12868,0.57,0.48180294036865234,None,"('N', 'o', 'n', 'e')",None,None
13195,0.59,0.4949929714202881,None,"('N', 'o', 'n', 'e')",None,None
13532,0.56,0.4943959712982178,None,"('N', 'o', 'n', 'e')",None,None
13865,0.6,0.47756457328796387,None,"('N', 'o', 'n', 'e')",None,None
14200,0.56,0.4788172245025635,None,"('N', 'o', 'n', 'e')",None,None
14526,0.59,0.48741793632507324,None,"('N', 'o', 'n', 'e')",None,None
