update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L
869,2.66,1.325805425643921,[-16.64549266  -0.99556979 142.5       ],"(-9, -1, 14)",[19  0 23]
1294,1.13,1.1108763217926025,[ -7.84959796   2.1223042  144.        ],"(-4, 1, 14)",[24 17  0]
1718,1.2,1.182018756866455,[ -6.43343323   3.34559659 142.5       ],"(-4, 1, 14)",[ 0 19 21]
2137,1.08,1.0656719207763672,[ -7.23718881   1.99559805 142.5       ],"(-4, 0, 14)",[15 17 24]
2552,1.12,1.1057071685791016,[ -7.59846405   3.24339855 140.        ],"(-4, 1, 14)",[19 23 21]
2963,1.15,1.1360530853271484,[ -6.92457541   3.42951183 136.5       ],"(-4, 1, 13)",[24  1 14]
3393,1.24,1.2245569229125977,[ -6.5810591    5.06722246 143.5       ],"(-4, 2, 14)",[13 19 21]
3809,1.11,1.0959701538085938,[ -7.54742853   2.40755813 137.        ],"(-4, 1, 13)",[24 17 15]
