update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
972,2.05,0.7757751941680908,[-16.64549266  -0.99556979 111.        ],"(-9, -1, 11)",[4 0 2]
1299,1.07,0.7574265003204346,[ -6.01613701   7.05272658 108.        ],"(-4, 3, 10)",[ 6 10 12]
1619,0.96,0.6926825046539307,[ -5.51489054   5.62925719 106.5       ],"(-3, 2, 10)",[4 5 8]
1960,1.06,0.7596437931060791,[ -7.43302293   4.8532189  111.5       ],"(-4, 2, 11)",[ 7 10  6]
2289,1.02,0.7944755554199219,[ -4.45426579   6.52539252 108.        ],"(-3, 3, 10)",[ 4 13  8]
2611,1.08,0.8110454082489014,[ -5.91694613   4.94612929 105.5       ],"(-3, 2, 10)",[10  7 12]
2943,0.87,0.7061831951141357,[ -5.16151392   6.17839186 109.5       ],"(-3, 3, 10)",[4 8 6]
3284,1.16,0.8900496959686279,[ -7.22229818   4.40043198 114.5       ],"(-4, 2, 11)",[10 12  5]
3625,1.07,0.768402099609375,[ -6.91686099   4.73983501 111.5       ],"(-4, 2, 11)",[6 4 0]
