update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L
868,1.6,0.24782323837280273,[-16.64549266  -0.99556979 140.        ],"(-9, -1, 14)",[]
1295,0.26,0.24089860916137695,[ -8.59999985   3.66482182 142.        ],"(-5, 1, 14)",[]
1718,0.53,0.5267679691314697,[ -7.84664662   3.60263688 141.        ],"(-4, 1, 14)",[0]
2123,0.6,0.5871355533599854,[ -9.44676734   1.97233466 135.5       ],"(-5, 0, 13)","[1, 0]"
2556,0.33,0.31533384323120117,[ -9.72811469   2.74989057 147.        ],"(-5, 1, 14)",[]
2969,0.49,0.4736008644104004,[ -8.03374701   4.15458931 134.5       ],"(-5, 2, 13)",[3]
3390,0.81,0.7890980243682861,[-10.05695651   1.63741514 138.        ],"(-6, 0, 13)","[0, 4, 1]"
3812,0.88,0.8593606948852539,[ -9.78551074   1.74363506 140.        ],"(-5, 0, 14)","[0, 1, 5]"
