update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
968,2.32,0.8346884250640869,[-16.64549266  -0.99556979 109.5       ],"(-9, -1, 10)",[0 4]
1297,1.03,0.8514227867126465,[ -5.07267513   6.80486894 111.        ],"(-3, 3, 11)",[17 22]
1626,1.08,0.7359180450439453,[ -4.21974942   7.10385747 112.        ],"(-3, 3, 11)",[24 19]
1959,1.14,0.8639812469482422,[ -8.01175898   5.15602727 110.        ],"(-5, 2, 11)",[17 15]
2286,1.23,0.8236351013183594,[ -6.05836589   5.08570777 110.5       ],"(-4, 2, 11)",[19  0]
2626,1.2,0.9285986423492432,[ -6.81619423   5.23327396 109.        ],"(-4, 2, 10)",[17 12]
2955,1.16,0.8182415962219238,[ -5.5406447    5.67604811 110.        ],"(-3, 2, 11)",[19  6]
3282,1.27,0.9179902076721191,[ -6.10034483   5.91768508 109.        ],"(-4, 2, 10)",[17  0]
3612,1.2,0.8901894092559814,[ -4.06553609   6.39644887 109.5       ],"(-3, 3, 10)",[12 10]
