update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L
867,2.39,1.035679578781128,[-16.64549266  -0.99556979 138.5       ],"(-9, -1, 13)",[1]
1285,0.81,0.7943782806396484,[ -7.6779402   2.5512294 137.5      ],"(-4, 1, 13)",[13]
1706,0.85,0.8386440277099609,[ -6.78223288   2.46516669 143.5       ],"(-4, 1, 14)",[19]
2130,0.82,0.8049793243408203,[ -5.67500577   4.46632648 138.5       ],"(-3, 2, 13)",[1]
2558,0.93,0.9090301990509033,[ -5.46858589   4.93695851 143.        ],"(-3, 2, 14)",[29]
2974,0.91,0.8940978050231934,[ -6.54535825   4.49842089 141.        ],"(-4, 2, 14)",[19]
3391,0.87,0.8543004989624023,[ -7.16751853   2.03949875 139.        ],"(-4, 1, 13)",[29]
3808,0.88,0.8654897212982178,[ -6.29119151   3.62385216 137.        ],"(-4, 1, 13)",[2]
