update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
963,1.56,0.4947805404663086,None,"('N', 'o', 'n', 'e')",None
1299,0.55,0.5380589962005615,None,"('N', 'o', 'n', 'e')",None
1633,0.55,0.5330448150634766,None,"('N', 'o', 'n', 'e')",None
1963,0.53,0.5165133476257324,None,"('N', 'o', 'n', 'e')",None
2292,0.54,0.5282573699951172,None,"('N', 'o', 'n', 'e')",None
2620,0.53,0.5174202919006348,None,"('N', 'o', 'n', 'e')",None
2950,0.53,0.5092654228210449,None,"('N', 'o', 'n', 'e')",None
3280,0.54,0.5262987613677979,None,"('N', 'o', 'n', 'e')",None
3610,0.55,0.5382719039916992,None,"('N', 'o', 'n', 'e')",None
3932,0.52,0.5074546337127686,None,"('N', 'o', 'n', 'e')",None
4272,0.55,0.5352387428283691,None,"('N', 'o', 'n', 'e')",None
4607,0.56,0.5400087833404541,None,"('N', 'o', 'n', 'e')",None
4935,0.57,0.5493137836456299,None,"('N', 'o', 'n', 'e')",None
5263,0.52,0.5002255439758301,None,"('N', 'o', 'n', 'e')",None
5590,0.55,0.5331981182098389,None,"('N', 'o', 'n', 'e')",None
5925,0.51,0.49422192573547363,None,"('N', 'o', 'n', 'e')",None
6254,0.51,0.498629093170166,None,"('N', 'o', 'n', 'e')",None
6580,0.58,0.5588018894195557,None,"('N', 'o', 'n', 'e')",None
6916,0.56,0.543006181716919,None,"('N', 'o', 'n', 'e')",None
7243,0.53,0.5142028331756592,None,"('N', 'o', 'n', 'e')",None
7567,0.51,0.49182772636413574,None,"('N', 'o', 'n', 'e')",None
7903,0.53,0.5148980617523193,None,"('N', 'o', 'n', 'e')",None
8233,0.53,0.5127460956573486,None,"('N', 'o', 'n', 'e')",None
8559,0.54,0.5248565673828125,None,"('N', 'o', 'n', 'e')",None
8892,0.51,0.4961519241333008,None,"('N', 'o', 'n', 'e')",None
9233,0.54,0.5277361869812012,None,"('N', 'o', 'n', 'e')",None
9560,0.53,0.512005090713501,None,"('N', 'o', 'n', 'e')",None
9880,0.51,0.4971485137939453,None,"('N', 'o', 'n', 'e')",None
10214,0.53,0.5157661437988281,None,"('N', 'o', 'n', 'e')",None
10542,0.52,0.5052456855773926,None,"('N', 'o', 'n', 'e')",None
10874,0.54,0.519787073135376,None,"('N', 'o', 'n', 'e')",None
11207,0.53,0.5097482204437256,None,"('N', 'o', 'n', 'e')",None
11532,0.53,0.5175285339355469,None,"('N', 'o', 'n', 'e')",None
11861,0.51,0.4982764720916748,None,"('N', 'o', 'n', 'e')",None
12199,0.54,0.5205070972442627,None,"('N', 'o', 'n', 'e')",None
12530,0.52,0.5048234462738037,None,"('N', 'o', 'n', 'e')",None
12853,0.51,0.49901843070983887,None,"('N', 'o', 'n', 'e')",None
13181,0.54,0.5220139026641846,None,"('N', 'o', 'n', 'e')",None
13513,0.54,0.5201621055603027,None,"('N', 'o', 'n', 'e')",None
13847,0.53,0.5158374309539795,None,"('N', 'o', 'n', 'e')",None
14170,0.53,0.5112473964691162,None,"('N', 'o', 'n', 'e')",None
14501,0.54,0.5261542797088623,None,"('N', 'o', 'n', 'e')",None
14829,0.51,0.4976181983947754,None,"('N', 'o', 'n', 'e')",None
15164,0.57,0.5537502765655518,None,"('N', 'o', 'n', 'e')",None
15491,0.52,0.5022842884063721,None,"('N', 'o', 'n', 'e')",None
15821,0.5,0.4884171485900879,None,"('N', 'o', 'n', 'e')",None
16156,0.53,0.5135149955749512,None,"('N', 'o', 'n', 'e')",None
16487,0.53,0.5127902030944824,None,"('N', 'o', 'n', 'e')",None
16823,0.56,0.5399608612060547,None,"('N', 'o', 'n', 'e')",None
17146,0.51,0.4989593029022217,None,"('N', 'o', 'n', 'e')",None
17474,0.52,0.5088472366333008,None,"('N', 'o', 'n', 'e')",None
17804,0.52,0.5044574737548828,None,"('N', 'o', 'n', 'e')",None
18131,0.51,0.4974980354309082,None,"('N', 'o', 'n', 'e')",None
18463,0.53,0.508551836013794,None,"('N', 'o', 'n', 'e')",None
18797,0.54,0.5227582454681396,None,"('N', 'o', 'n', 'e')",None
19131,0.55,0.5345454216003418,None,"('N', 'o', 'n', 'e')",None
19457,0.53,0.5099866390228271,None,"('N', 'o', 'n', 'e')",None
19790,0.51,0.4963526725769043,None,"('N', 'o', 'n', 'e')",None
20119,0.51,0.4946117401123047,None,"('N', 'o', 'n', 'e')",None
20451,0.53,0.5145611763000488,None,"('N', 'o', 'n', 'e')",None
20778,0.52,0.5046703815460205,None,"('N', 'o', 'n', 'e')",None
21107,0.52,0.5080740451812744,None,"('N', 'o', 'n', 'e')",None
21426,0.53,0.5181224346160889,None,"('N', 'o', 'n', 'e')",None
21756,0.56,0.5400383472442627,None,"('N', 'o', 'n', 'e')",None
22095,0.57,0.550922155380249,None,"('N', 'o', 'n', 'e')",None
22430,0.55,0.529362678527832,None,"('N', 'o', 'n', 'e')",None
22758,0.57,0.5544111728668213,None,"('N', 'o', 'n', 'e')",None
23083,0.52,0.505255937576294,None,"('N', 'o', 'n', 'e')",None
23410,0.52,0.5014669895172119,None,"('N', 'o', 'n', 'e')",None
23751,0.54,0.5232686996459961,None,"('N', 'o', 'n', 'e')",None
24090,0.52,0.506608247756958,None,"('N', 'o', 'n', 'e')",None
24412,0.5,0.4801511764526367,None,"('N', 'o', 'n', 'e')",None
24744,0.54,0.5239176750183105,None,"('N', 'o', 'n', 'e')",None
25066,0.51,0.4939234256744385,None,"('N', 'o', 'n', 'e')",None
25397,0.55,0.5296683311462402,None,"('N', 'o', 'n', 'e')",None
25730,0.55,0.5338089466094971,None,"('N', 'o', 'n', 'e')",None
26060,0.57,0.5558507442474365,None,"('N', 'o', 'n', 'e')",None
26389,0.52,0.505302906036377,None,"('N', 'o', 'n', 'e')",None
26720,0.51,0.4927177429199219,None,"('N', 'o', 'n', 'e')",None
27044,0.51,0.49518275260925293,None,"('N', 'o', 'n', 'e')",None
27364,0.57,0.5544943809509277,None,"('N', 'o', 'n', 'e')",None
27691,0.51,0.4965527057647705,None,"('N', 'o', 'n', 'e')",None
28024,0.51,0.4923553466796875,None,"('N', 'o', 'n', 'e')",None
