update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
970,2.45,0.9431321620941162,[-16.64549266  -0.99556979 113.        ],"(-9, -1, 11)",[1 4 2]
1301,1.13,0.896216630935669,[ -7.18289788   6.5890058  110.        ],"(-4, 3, 11)",[17 16 14]
1638,1.13,0.8881702423095703,[ -7.85387289   5.85263885 113.        ],"(-4, 2, 11)",[1 0 4]
1969,1.28,0.9196407794952393,[ -9.14561739   4.66232205 109.5       ],"(-5, 2, 10)",[17 16  7]
2294,1.23,0.96370530128479,[ -8.12857127   6.54383812 108.5       ],"(-5, 3, 10)",[17  0  1]
2624,1.43,0.9538054466247559,[ -6.90806044   6.74681703 110.5       ],"(-4, 3, 11)",[17 16  7]
2958,1.31,0.9407775402069092,[ -8.18552035   5.20441763 112.5       ],"(-5, 2, 11)",[ 2 17  7]
3282,1.32,0.9180617332458496,[ -7.02902557   7.57352511 108.        ],"(-4, 3, 10)",[ 6 17  2]
3615,1.19,0.9153406620025635,[ -6.45369208   8.55868996 112.5       ],"(-4, 4, 11)",[17  7 18]
