update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
979,1.55,1.310816764831543,[-17.4363338   -1.94581844 108.5       ],"(-9, -1, 10)","[2, 5, 9, 0]","[(0, 0.3), (10, 0.7), (0, 0.3), (0, 0.3)]"
1321,1.8,1.0179896354675293,[ -9.0324185    5.02624104 113.        ],"(-5, 2, 11)","[18, 20, 2, 21]","[(-10, 0.7), (-10, 0.7), (0, 0.3), (0, 0.3)]"
1657,1.76,0.9435210227966309,[ -8.46397298   5.0737912  109.5       ],"(-5, 2, 10)","[23, 20, 21, 6]","[(-10, 0.7), (-10, 0.7), (0, 0.3), (10, 0.7)]"
1984,1.95,1.0085537433624268,[ -9.8668316    5.65543524 106.5       ],"(-5, 2, 10)","[20, 18, 16, 21]","[(-10, 0.7), (-10, 0.7), (0, 0.3), (0, 0.3)]"
2330,1.52,0.7744827270507812,[ -8.87464942   4.29754355 114.5       ],"(-5, 2, 11)","[2, 20]","[(0, 0.3), (-10, 0.7)]"
2666,2.01,1.0224337577819824,[ -8.25147845   7.11981489 113.5       ],"(-5, 3, 11)","[2, 24, 5, 23]","[(0, 0.3), (-10, 0.7), (10, 0.7), (-10, 0.7)]"
2990,1.82,1.000091791152954,[ -7.86746558   5.32900606 109.5       ],"(-4, 2, 10)","[20, 21, 25, 10]","[(-10, 0.7), (0, 0.3), (-10, 0.7), (-10, 0.7)]"
3315,1.83,0.9769659042358398,[ -8.41913933   5.70575694 107.5       ],"(-5, 2, 10)","[20, 25, 2, 18]","[(-10, 0.7), (-10, 0.7), (0, 0.3), (-10, 0.7)]"
3645,1.87,0.997596263885498,[ -7.73015441   5.28104824 107.        ],"(-4, 2, 10)","[20, 21, 18, 25]","[(-10, 0.7), (0, 0.3), (-10, 0.7), (-10, 0.7)]"
