update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
953,1.69,0.5209112167358398,None,"('N', 'o', 'n', 'e')",None,None
1285,0.49,0.4739949703216553,None,"('N', 'o', 'n', 'e')",None,None
1636,0.53,0.5092868804931641,None,"('N', 'o', 'n', 'e')",None,None
1960,0.48,0.46840858459472656,None,"('N', 'o', 'n', 'e')",None,None
2290,0.53,0.5168001651763916,None,"('N', 'o', 'n', 'e')",None,None
2615,0.49,0.4738938808441162,None,"('N', 'o', 'n', 'e')",None,None
2945,0.51,0.4976842403411865,None,"('N', 'o', 'n', 'e')",None,None
3280,0.51,0.48868680000305176,None,"('N', 'o', 'n', 'e')",None,None
3602,0.49,0.4713897705078125,None,"('N', 'o', 'n', 'e')",None,None
3946,0.54,0.5240764617919922,None,"('N', 'o', 'n', 'e')",None,None
