update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
890,2.43,1.3005070686340332,[-17.4363338   -1.94581844 107.        ],"(-9, -1, 10)",[13  7 25 12],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
1221,1.16,0.9336836338043213,[-12.10347481   6.64546119 108.5       ],"(-7, 3, 10)",[ 6 28 24 10],"[[ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
1553,1.06,1.0444602966308594,[-12.05438092   2.95791511 111.        ],"(-7, 1, 11)",[ 6 28 15 22],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
1884,0.99,0.9744374752044678,[-11.67663488   0.63169952 110.5       ],"(-6, 0, 11)",[ 6 10 24 22],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
2219,1.1,1.0849370956420898,[-13.5379022    1.63047397 111.        ],"(-7, 0, 11)",[28  7  3  6],"[[ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
2562,1.06,1.0460431575775146,[-12.14529601  -0.71022434 115.        ],"(-7, -1, 11)",[12 24 22 10],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
2887,1.07,1.053215742111206,[-12.44177574   0.13607093 105.5       ],"(-7, 0, 10)",[28  7 25  9],"[[10.   0.7]
 [10.   0.7]
 [ 0.   0.7]
 [10.   0.3]]"
3209,1.01,0.9958720207214355,[-13.29340685  -0.37938841 106.5       ],"(-7, -1, 10)",[22 10 12 24],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
3539,1.15,1.138601303100586,[-12.42075984   5.27800705 111.5       ],"(-7, 2, 11)",[31 28  7  3],"[[ 10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
3867,1.07,1.054224967956543,[-14.02438004  -2.57714386 109.        ],"(-8, -2, 10)",[32 12 13 29],"[[10.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.7]]"
