timestamp,mtr_pos_L,mtr_pos_R,mtr_vel_L,mtr_vel_R,GRF_L,GRF_R,CoP_L,CoP_R,gpio_output
10.000000476837158,33.0,-9.8,-98.26203688728076,-4.71238898038469,0.0,1.0372076600998235,0.0,0.10948280990123749,0.0
10.010000705718994,33.0,-9.8,-98.26203688728076,-4.71238898038469,0.026935531772892266,1.0114102493877575,0.11381690204143524,0.1262093037366867,1.0
10.02000117301941,27.100000000000005,-10.0,-172.43853009703975,-13.08996938995747,0.026935531772892266,1.0114102493877575,0.11381690204143524,0.1262093037366867,1.0
10.030000686645508,27.100000000000005,-10.5,-172.43853009703975,-21.991148575128552,0.026935531772892266,1.0114102493877575,0.11381690204143524,0.1262093037366867,1.0
10.040000915527344,22.6,-11.200000000000003,-208.91591146372124,-35.43018381548489,0.30311957586677357,0.926051169825775,0.20536796748638153,0.14078205823898315,1.0
10.050000667572021,19.200000000000003,-11.700000000000001,-205.42525295973257,-30.7177948351002,0.30311957586677357,0.926051169825775,0.20536796748638153,0.14078205823898315,1.0
10.060000896453857,13.200000000000003,-12.100000000000001,-146.60765716752368,-21.642082724729686,0.30311957586677357,0.926051169825775,0.20536796748638153,0.14078205823898315,1.0
10.070000648498535,13.200000000000003,-12.4,-146.60765716752368,-19.198621771937624,0.6149647465332164,0.7629204844406529,0.21649043262004852,0.15543460845947266,1.0
10.080000638961792,10.299999999999999,-12.700000000000001,-70.33676885537147,-15.882496193148398,0.6149647465332164,0.7629204844406529,0.21649043262004852,0.15543460845947266,1.0
10.090000629425049,10.299999999999999,-12.700000000000001,-70.33676885537147,-1.7453292519943295,0.6149647465332164,0.7629204844406529,0.21649043262004852,0.15543460845947266,1.0
10.100000381469727,9.0,-12.5,-35.43018381548489,8.552113334772216,0.6149647465332164,0.7629204844406529,0.21649043262004852,0.15543460845947266,1.0
10.110000610351562,9.0,-12.200000000000001,-35.43018381548489,19.198621771937624,0.7564711317626364,0.46093902963470573,0.20628586411476135,0.17262139916419983,1.0
10.12000060081482,8.3,-11.4,-37.873644768276954,38.39724354387525,0.7564711317626364,0.46093902963470573,0.20628586411476135,0.17262139916419983,1.0
10.130000829696655,7.400000000000001,-10.4,-48.345620280242926,51.66174585903215,0.7564711317626364,0.46093902963470573,0.20628586411476135,0.17262139916419983,1.0
10.140000581741333,6.4,-9.4,-53.581608036225916,55.850536063818545,0.8611782693586683,0.23331481746941893,0.18659470975399017,0.17745527625083923,1.0
10.150000810623169,5.300000000000001,-8.3,-58.643062867009476,57.07226654021458,0.8611782693586683,0.23331481746941893,0.18659470975399017,0.17745527625083923,1.0
10.160000562667847,4.2,-7.300000000000001,-58.643062867009476,55.32693728822024,0.8611782693586683,0.23331481746941893,0.18659470975399017,0.17745527625083923,1.0
10.170000791549683,3.1,-6.4,-57.42133239061344,49.741883681838395,0.8907694169401555,0.0986371586049576,0.16721805930137634,0.1597692221403122,1.0
10.180000305175781,1.1,-5.600000000000001,-56.19960191421741,45.378560551852566,0.8907694169401555,0.0986371586049576,0.16721805930137634,0.1597692221403122,1.0
10.190000295639038,1.1,-4.7,-56.19960191421741,49.21828490624009,0.8907694169401555,0.0986371586049576,0.16721805930137634,0.1597692221403122,1.0
10.200000524520874,0.1,-3.8000000000000007,-58.817595792208905,52.53441048502932,0.8828025695143705,0.04097235818975162,0.14752772450447083,0.15566666424274445,1.0
10.21000075340271,-1.0,-2.7,-61.4355896702004,56.89773361501514,0.8828025695143705,0.04097235818975162,0.14752772450447083,0.15566666424274445,0.0
10.220000505447388,-0.1,-1.5,38.04817769347638,64.5771823237902,0.8828025695143705,0.04097235818975162,0.14752772450447083,0.15566666424274445,0.0
10.230000734329224,-0.1,-0.2,38.04817769347638,70.16223593017205,0.8938044064356927,0.0,0.12390322983264923,0.0,0.0
10.240000247955322,2.6,1.2000000000000002,75.92182246175334,81.68140899333463,0.8938044064356927,0.0,0.12390322983264923,0.0,0.0
10.250000476837158,2.6,2.9000000000000004,75.92182246175334,93.2005820564972,0.8938044064356927,0.0,0.12390322983264923,0.0,0.0
10.260000944137573,4.4,4.800000000000001,102.10176124166829,101.75269539126941,0.9010125064875935,0.0,0.10401052981615067,0.0,0.0
10.270000696182251,6.9,6.699999999999999,127.05996954518719,105.59241974565694,0.9010125064875935,0.0,0.10401052981615067,0.0,0.0
10.280000925064087,12.200000000000001,8.8,145.56045961632708,112.57373675363425,0.9010125064875935,0.0,0.10401052981615067,0.0,0.0
10.290000677108765,12.200000000000001,10.999999999999998,145.56045961632708,118.85692206081384,0.9101174749742049,0.0,0.09107503294944763,0.0,0.0
10.300000429153442,14.600000000000001,13.3,133.5176877775662,125.14010736799342,0.9101174749742049,0.0,0.09107503294944763,0.0,0.0
10.310000658035278,16.5,15.5,110.30480872604163,124.26744274199626,0.9101174749742049,0.0,0.09107503294944763,0.0,0.0
10.320000648498535,18.0,17.6,85.17206749732328,115.19173063162575,0.9400879962426344,0.0,0.07855448126792908,0.0,0.0
