timestamp,Thigh_L_Acc_X,Thigh_L_Acc_Y,Thigh_L_Acc_Z,Thigh_L_Gyr_X,Thigh_L_Gyr_Y,Thigh_L_Gyr_Z,Thigh_R_Acc_X,Thigh_R_Acc_Y,Thigh_R_Acc_Z,Thigh_R_Gyr_X,Thigh_R_Gyr_Y,Thigh_R_Gyr_Z,gpio_output
10.000000476837158,-8.973467822265624,-0.13646949462890623,3.134009973144531,1.1603053435114503,32.33587786259542,3.5877862595419847,-8.999804040527343,0.6847416748046875,-2.731784094238281,3.068702290076336,5.465648854961832,6.977099236641221,0.0
10.010000944137573,-9.030928662109375,1.47482822265625,3.6918589599609373,9.374045801526718,34.3206106870229,1.6488549618320612,-9.1554271484375,0.00239420166015625,-2.379836450195312,5.755725190839694,8.977099236641221,7.984732824427481,1.0
10.02000093460083,-9.3086560546875,0.8355763793945312,3.447650390625,10.183206106870228,31.282442748091604,2.351145038167939,-9.095572106933593,0.20350714111328125,-2.47081611328125,8.259541984732824,9.84732824427481,7.877862595419847,1.0
10.030000686645508,-8.968679418945312,0.8595183959960937,3.303998291015625,17.51145038167939,30.946564885496183,2.564885496183206,-8.971073620605468,0.48123453369140623,-2.5546131713867184,9.17557251908397,10.854961832061068,7.969465648854962,1.0
10.040000915527344,-9.842563024902343,1.6304513305664061,3.612850305175781,16.458015267175572,27.603053435114504,1.6030534351145038,-9.14824454345703,0.5315127685546874,-2.272097375488281,7.679389312977099,11.618320610687023,8.091603053435115,1.0
10.050000667572021,-9.967061511230469,2.109291662597656,3.6583401367187496,15.022900763358779,23.83206106870229,0.7786259541984732,-9.299079248046874,0.38786066894531246,-2.068590234375,4.076335877862595,11.221374045801527,8.274809160305344,1.0
10.060000896453857,-9.931148486328125,2.1308394775390624,3.5122938354492184,12.305343511450381,19.00763358778626,0.32061068702290074,-9.737218151855469,0.07422025146484375,-1.8722656982421875,0.8854961832061069,10.65648854961832,8.748091603053435,1.0
10.070000648498535,-9.433154541015625,2.01112939453125,3.3255461059570313,16.076335877862597,17.938931297709924,-0.6564885496183206,-9.65342109375,-0.00718260498046875,-1.924938134765625,-1.2366412213740459,9.145038167938932,9.083969465648854,1.0
10.080000638961792,-9.145850341796875,1.9656395629882812,3.0310593017578125,12.076335877862595,13.511450381679388,0.12213740458015267,-9.65342109375,-0.19871873779296872,-2.0183119995117185,-2.8396946564885495,7.404580152671755,9.17557251908397,1.0
10.09000039100647,-8.28633194580078,1.01514150390625,2.3151930053710936,18.38167938931298,14.183206106870228,1.3587786259541985,-9.593566052246093,-0.316034619140625,-1.9536685546875,-3.7557251908396947,6.67175572519084,9.19083969465649,1.0
10.100054264068604,-9.433154541015625,2.612074011230469,2.442085693359375,16.0,15.49618320610687,0.6564885496183206,-9.593566052246093,-0.46686932373046874,-1.8746598999023436,-3.6030534351145036,5.633587786259542,9.19083969465649,1.0
10.110000371932983,-9.272743029785156,2.750937707519531,2.327164013671875,16.15267175572519,18.83969465648855,0.7480916030534351,-9.528922607421874,-0.46686932373046874,-1.714248388671875,-3.5572519083969465,4.442748091603053,8.366412213740459,1.0
10.12000060081482,-8.640673791503906,2.592920397949219,1.7357962036132812,12.320610687022901,18.30534351145038,2.1526717557251906,-9.603142858886718,-0.44053310546874996,-1.5634136840820312,-4.030534351145038,2.7938931297709924,7.145038167938932,1.0
10.130000591278076,-8.889670764160156,2.422932080078125,1.7310078002929687,10.183206106870228,22.33587786259542,2.1526717557251906,-9.464279162597656,-0.3711012573242187,-1.4053963745117186,-5.251908396946565,0.8549618320610687,6.137404580152672,1.0
10.140000581741333,-9.524134204101562,3.0406361083984375,1.9608511596679685,3.0076335877862594,23.114503816793892,1.3129770992366412,-9.689334118652344,-0.23223756103515625,-1.3048399047851562,-6.961832061068702,-0.8091603053435115,4.916030534351145,1.0
10.15000057220459,-9.540893615722656,2.741360900878906,1.7741034301757812,-2.7022900763358777,23.16030534351145,1.3435114503816794,-9.89523546142578,-0.1484405029296875,-1.2713210815429687,-9.84732824427481,-3.282442748091603,3.633587786259542,1.0
10.160000324249268,-9.883264453125,2.8945898071289062,2.2026655273437497,-6.824427480916031,24.03053435114504,0.4580152671755725,-10.105925207519531,0.09576806640624999,-1.1563994018554686,-12.946564885496183,-5.770992366412214,2.9923664122137406,1.0
10.170000791549683,-8.147468249511718,0.17956512451171874,1.0223241088867188,-5.419847328244275,21.083969465648856,3.1755725190839694,-10.038887561035155,0.16998831787109375,-1.1372457885742187,-17.0381679389313,-8.732824427480915,2.4580152671755724,1.0
10.18000054359436,-8.621520178222656,0.5434837768554687,1.4341267944335936,8.992366412213741,28.16793893129771,0.9465648854961832,-9.943119494628906,-0.0909796630859375,-1.1324573852539062,-20.717557251908396,-10.335877862595419,2.7022900763358777,1.0
10.190000772476196,-10.172962854003906,1.6065093139648436,1.8626888916015625,14.763358778625955,34.045801526717554,-2.33587786259542,-10.524910498046875,-1.0965443603515623,-0.7517793212890624,-17.206106870229007,-12.0,3.2213740458015265,1.0
10.200000524520874,-9.162609753417968,2.2170307373046874,1.2114660400390624,14.488549618320612,33.19083969465649,-2.427480916030534,-10.070012182617187,-0.2705447875976562,-1.180341418457031,-20.50381679389313,-15.587786259541986,0.33587786259541985,1.0
10.210000276565552,-9.481038574218749,3.028665100097656,1.4413093994140624,12.977099236641221,35.038167938931295,-2.6717557251908395,-9.56962403564453,0.16041151123046873,-1.7214309936523438,-19.49618320610687,-20.366412213740457,-1.9083969465648856,0.0
10.220000505447388,-11.133037719726563,3.6391865234374996,2.0446482177734375,2.717557251908397,34.50381679389313,-4.427480916030534,-10.761936462402343,-0.5793968017578125,-1.2114660400390624,-19.603053435114504,-17.984732824427482,-0.015267175572519083,0.0
10.230000495910645,-10.450690246582031,2.896984008789062,1.5011644409179687,-5.66412213740458,31.00763358778626,-2.8396946564885495,-11.209652172851563,-1.3766659545898436,-0.718260498046875,-14.274809160305344,-19.923664122137403,0.015267175572519083,0.0
10.240000247955322,-8.449137658691406,1.2880804931640624,0.6823474731445313,-2.6259541984732824,30.748091603053435,-0.6106870229007634,-10.08677159423828,-1.85790048828125,-0.9840168823242187,-8.687022900763358,-28.18320610687023,-1.633587786259542,0.0
10.250000715255737,-9.064447485351561,1.20667763671875,1.2138602416992186,0.24427480916030533,33.19083969465649,-2.595419847328244,-10.409988818359375,-0.8858546142578124,-1.419761584472656,-0.21374045801526717,-30.946564885496183,-3.4656488549618323,0.0
10.260001182556152,-10.0748005859375,1.62805712890625,1.5418658691406248,-1.7099236641221374,33.20610687022901,-4.656488549618321,-10.182539660644531,0.2442085693359375,-2.4444798950195312,-1.633587786259542,-31.435114503816795,-5.9541984732824424,0.0
10.270000696182251,-8.621520178222656,1.8243816650390623,0.622492431640625,1.6030534351145038,32.045801526717554,-3.4656488549618323,-9.342174877929686,1.599326708984375,-3.246537451171875,-8.030534351145038,-27.954198473282442,-6.687022900763359,0.0
10.280000448226929,-9.160215551757812,1.8914193115234375,0.8092401611328125,-1.465648854961832,33.099236641221374,-4.183206106870229,-10.129867224121092,2.059013427734375,-3.3207577026367185,-18.061068702290076,-17.587786259541986,-3.877862595419847,0.0
