update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
10208,1.27,1.249730110168457,[-11.51442655   4.76749652 139.5       ],"(-6, 2, 13)",[25  2 20  0],"[[-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
10602,1.26,1.2471070289611816,[-13.53339303   3.07214462 132.5       ],"(-7, 1, 13)",[20  9 17 11],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.3]]"
11018,1.25,1.2348008155822754,[-11.42277121   4.8966353  142.        ],"(-6, 2, 14)",[25  2  7 14],"[[-10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]]"
11440,1.3,1.2821028232574463,[-12.90814933   3.2955403  140.5       ],"(-7, 1, 14)",[20 12  9 14],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
11739,1.11,1.0928106307983398,[-12.00051939   3.52436071 106.        ],"(-7, 1, 10)",[ 7 25 15  2],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]]"
12141,1.28,1.262775182723999,[-11.81168125   5.5257428  131.5       ],"(-6, 2, 13)",[ 4 20  9 21],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
12573,1.29,1.2786118984222412,[-11.18424659   5.82364017 146.5       ],"(-6, 2, 14)",[ 4 20  9 12],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
12993,1.32,1.3074560165405273,[-12.41099292   4.23578404 142.5       ],"(-7, 2, 14)",[ 4 25 20  2],"[[  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
13415,1.31,1.2910313606262207,[-11.76642079   5.3118317  146.        ],"(-6, 2, 14)",[12  9 20  4],"[[  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
13830,1.37,1.3551263809204102,[-10.4207021    6.73750344 135.5       ],"(-6, 3, 13)",[ 4 20 25 12],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
14242,1.31,1.291245698928833,[-11.06879163   5.66497616 137.        ],"(-6, 2, 13)",[20  4 12  9],"[[-10.    0.3]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
14667,1.38,1.364743947982788,[-11.89351105   5.6544937  143.        ],"(-6, 2, 14)",[20  4 21 12],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
15103,1.19,1.1776554584503174,[-11.55583207   5.07835924 145.        ],"(-6, 2, 14)",[ 7 15  4 16],"[[10.   0.7]
 [10.   0.7]
 [ 0.   0.3]
 [10.   0.7]]"
15508,1.37,1.3585913181304932,[-11.11402716   5.96039713 136.        ],"(-6, 2, 13)",[12 20 21 11],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
15928,1.3,1.2854893207550049,[-10.74858267   6.27851717 140.        ],"(-6, 3, 14)",[29  7  4 25],"[[  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
16337,1.34,1.3253731727600098,[-10.8260205    6.65110032 138.        ],"(-6, 3, 13)",[12  9 20 21],"[[  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
16773,1.28,1.2635927200317383,[-10.85931595   6.30010461 147.        ],"(-6, 3, 14)",[ 7  2 25  4],"[[ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
17181,1.35,1.331261396408081,[-11.34091001   6.5330056  135.        ],"(-6, 3, 13)",[20 12  9 21],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
17601,1.22,1.201967716217041,[-10.71952846   6.26215547 141.5       ],"(-6, 3, 14)",[ 7  4 25 15],"[[ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
18023,1.36,1.3483011722564697,[-12.07938965   5.21008948 142.        ],"(-7, 2, 14)",[20 12  9 11],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.7]
 [ 10.    0.3]]"
18449,1.27,1.2522733211517334,[-10.46349155   6.51217488 134.5       ],"(-6, 3, 13)",[ 7  4  2 25],"[[ 10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
18879,1.35,1.3349933624267578,[-11.66481589   6.04650824 142.5       ],"(-6, 3, 14)",[ 9 12 11 20],"[[-10.    0.7]
 [  0.    0.3]
 [ 10.    0.3]
 [-10.    0.3]]"
19301,1.29,1.2690682411193848,[-10.53690767   6.34875569 144.        ],"(-6, 3, 14)",[ 7  4  2 25],"[[ 10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
19716,1.41,1.393986701965332,[-12.5973864    3.45542532 136.5       ],"(-7, 1, 13)",[ 9 20 21 12],"[[-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
20132,1.22,1.2086656093597412,[-10.61014708   5.86406369 137.5       ],"(-6, 2, 13)",[ 7 25  4  2],"[[ 10.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
20542,1.34,1.3250443935394287,[-11.62627123   5.78896132 134.5       ],"(-6, 2, 13)",[ 9 12 20 21],"[[-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
20971,1.29,1.2770094871520996,[-11.73389319   5.50900123 144.        ],"(-6, 2, 14)",[ 4  7 25  2],"[[  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
21385,1.35,1.3361544609069824,[-11.47113731   6.0570534  144.        ],"(-6, 3, 14)",[20  9 12 21],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
21771,1.25,1.2363567352294922,[-10.36616377   7.15278126 129.        ],"(-6, 3, 12)",[30  4  7 25],"[[  0.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
22182,1.38,1.3684484958648682,[-12.23903321   4.87799783 133.5       ],"(-7, 2, 13)",[20 12  9 21],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
22608,1.3,1.2885751724243164,[-11.28560062   4.95392446 140.        ],"(-6, 2, 14)",[30  7  0 25],"[[  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
23060,1.35,1.3364577293395996,[-11.83724216   5.54893809 150.5       ],"(-6, 2, 15)",[20  9 30 12],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
23469,1.36,1.3479931354522705,[-12.41759791   3.79317639 135.        ],"(-7, 1, 13)",[30 20  7  0],"[[  0.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [  0.    0.3]]"
23887,1.35,1.328864336013794,[-11.02883499   4.6496137  139.5       ],"(-6, 2, 13)",[30 20 12  9],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
24316,1.35,1.329432725906372,[-11.93320664   4.43790695 143.5       ],"(-6, 2, 14)",[30 20  0 25],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
24740,1.43,1.417510986328125,[-11.37341708   5.35742781 145.        ],"(-6, 2, 14)",[30 20 21 12],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
25165,1.38,1.366288661956787,[-12.66358147   4.76799789 144.        ],"(-7, 2, 14)",[30 20  0  7],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]]"
25584,1.34,1.3231229782104492,[-10.55412376   6.47241711 140.5       ],"(-6, 3, 14)",[30  9 12 20],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
25996,1.38,1.363314151763916,[-11.76354421   4.4455548  137.5       ],"(-6, 2, 13)",[30 29 20 12],"[[  0.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
26391,1.4,1.3845558166503906,[-10.01208081   7.05317595 135.5       ],"(-6, 3, 13)",[30 20 21 12],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
26832,1.3,1.2885768413543701,[ -9.72020646   7.27302034 148.        ],"(-5, 3, 14)",[30 29  7  0],"[[ 0.   0.3]
 [ 0.   0.3]
 [10.   0.7]
 [ 0.   0.3]]"
27260,1.33,1.3162329196929932,[-11.05834717   6.92559044 141.        ],"(-6, 3, 14)",[12  9 11 21],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.3]
 [-10.    0.3]]"
27677,1.34,1.3239736557006836,[-10.80348305   5.27144339 138.5       ],"(-6, 2, 13)",[30  7 15  0],"[[ 0.   0.3]
 [10.   0.7]
 [10.   0.7]
 [ 0.   0.3]]"
28090,1.35,1.3384373188018799,[-10.54557412   6.03659094 140.        ],"(-6, 3, 14)",[12  9 30 29],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
28505,1.28,1.265533447265625,[-10.76326841   6.06349796 144.        ],"(-6, 3, 14)",[30  7  0 25],"[[  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
28939,1.43,1.408740758895874,[-11.94250361   4.90498473 143.5       ],"(-6, 2, 14)",[ 9 12 21 14],"[[-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
29361,1.22,1.2025401592254639,[-11.00583807   6.1350475  143.        ],"(-6, 3, 14)",[30  7  0 15],"[[ 0.   0.3]
 [10.   0.7]
 [ 0.   0.3]
 [10.   0.7]]"
29778,1.34,1.322514533996582,[-11.34598977   5.18965006 139.5       ],"(-6, 2, 13)",[ 9 12 30 21],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
30210,1.32,1.3031847476959229,[-11.29463443   6.06775586 147.        ],"(-6, 3, 14)",[30  7  0 25],"[[  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
30634,1.33,1.316047191619873,[-11.41988986   6.1020715  141.        ],"(-6, 3, 14)",[ 9 12 21 27],"[[-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
