update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
971,1.02,0.705284595489502,[-17.4363338   -1.94581844 137.5       ],"(-9, -1, 13)",[1],"[(0, 0.3)]"
1401,1.44,0.9150400161743164,[-1.33141816e+01  3.55103903e-02  1.40500000e+02],"(-7, 0, 14)","[1, 3, 0, 7]","[(10, 0.3), (0, 0.3), (0, 0.3), (0, 0.7)]"
1822,0.83,0.5888400077819824,[-13.10101195   1.46203392 140.        ],"(-7, 0, 14)","[1, 5]","[(10, 0.3), (0, 0.7)]"
2242,0.99,0.5864958763122559,[-13.45623588   0.23703264 141.        ],"(-7, 0, 14)","[2, 5]","[(0, 0.3), (0, 0.7)]"
2674,0.92,0.6769709587097168,[-12.17050682   1.24894135 147.        ],"(-7, 0, 14)","[1, 2]","[(10, 0.3), (0, 0.3)]"
3107,1.51,0.9253981113433838,[-12.43121871   1.00590032 142.        ],"(-7, 0, 14)","[1, 5, 2, 3]","[(10, 0.3), (0, 0.7), (0, 0.3), (0, 0.3)]"
3510,1.09,0.4822709560394287,[-13.26071589   1.04394873 137.5       ],"(-7, 0, 13)",[0],"[(10, 0.3)]"
