update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
11442,1.07,1.056260585784912,[-11.03921842   6.97835226 143.5       ],"(-6, 3, 14)",[14 20 15  3],"[[ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
11853,1.01,0.997614860534668,[-10.31019176   8.01276716 135.5       ],"(-6, 4, 13)",[ 7  5 12 16],"[[  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
12272,1.17,1.1526196002960205,[-10.72364078   7.33590749 141.        ],"(-6, 3, 14)",[20 14  0 17],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]]"
12697,1.15,1.1368155479431152,[-11.6941452    6.14337952 143.        ],"(-6, 3, 14)",[10 11 12 16],"[[  0.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
13117,1.22,1.206676721572876,[-11.74126483   6.733257   144.5       ],"(-6, 3, 14)",[20  0 21 10],"[[-10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
13537,1.02,1.0059874057769775,[-11.18250386   6.34668799 137.5       ],"(-6, 3, 13)",[ 5  7 12  4],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
13957,1.14,1.126319169998169,[-10.97152167   7.03024881 140.        ],"(-6, 3, 14)",[14  0 20 17],"[[ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
14380,1.05,1.0343422889709473,[-11.93699403   6.47190665 138.5       ],"(-6, 3, 13)",[16  7  5  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
14802,1.19,1.177419662475586,[-10.95614352   6.80716763 142.        ],"(-6, 3, 14)",[14 10 17 20],"[[ 10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
15208,1.12,1.1075265407562256,[-10.72326672   6.99861761 134.5       ],"(-6, 3, 13)",[ 0 16 10 21],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
15627,1.14,1.1273624897003174,[ -9.45907105   8.32103732 143.        ],"(-5, 4, 14)",[ 0 20 12  7],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]]"
16061,1.22,1.2084605693817139,[-10.45769844   7.1381521  142.5       ],"(-6, 3, 14)",[16  0 10 20],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
16478,1.08,1.0609073638916016,[-10.82606412   6.88086696 138.5       ],"(-6, 3, 13)",[12  5  7  4],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
16898,1.25,1.2372350692749023,[-10.3788923    7.59672396 142.        ],"(-6, 3, 14)",[20  0 14 19],"[[-10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]]"
17317,1.09,1.0714311599731445,[-10.82318117   6.94570222 137.5       ],"(-6, 3, 13)",[16  7 12  5],"[[-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]
 [  0.    0.7]]"
17741,1.21,1.1963443756103516,[-10.94433732   7.13552323 142.        ],"(-6, 3, 14)",[10 20  0 14],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]]"
18161,1.07,1.0546340942382812,[-10.98942003   6.4208201  143.5       ],"(-6, 3, 14)",[16  7  5 12],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
18582,1.19,1.1764471530914307,[ -9.66585491   8.2389694  140.        ],"(-5, 4, 14)",[20 14  0  3],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
19012,1.12,1.1088383197784424,[-10.37377301   7.14417064 145.        ],"(-6, 3, 14)",[16  7  5 12],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
19419,1.14,1.124152421951294,[-11.14517092   6.68386874 135.        ],"(-6, 3, 13)",[14 20  3 15],"[[ 10.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
19846,1.12,1.105172872543335,[-10.44394914   7.70851346 141.5       ],"(-6, 3, 14)",[16  5  7  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
20265,1.13,1.1162102222442627,[-11.98113338   6.17650594 140.        ],"(-6, 3, 14)",[ 3 20 21 14],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
20682,1.1,1.0854110717773438,[-11.08340806   6.49748349 139.        ],"(-6, 3, 13)",[16  7  5  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
21095,1.13,1.1154725551605225,[-10.34270799   6.96086486 138.        ],"(-6, 3, 13)",[14  3 20 17],"[[ 10.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
21510,1.1,1.0800352096557617,[-10.02975312   7.53199359 139.5       ],"(-6, 3, 13)",[16  7  5 12],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
21939,1.32,1.3018717765808105,[-10.6716303    6.63633221 147.        ],"(-6, 3, 14)",[20  0 11 21],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
22365,1.12,1.0987379550933838,[-10.8739717    6.79225788 141.        ],"(-6, 3, 14)",[16  7 12  5],"[[-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]
 [  0.    0.7]]"
22780,1.23,1.2153820991516113,[-10.64101791   7.18898556 135.5       ],"(-6, 3, 13)",[10  3 14 20],"[[  0.    0.3]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
23205,1.13,1.1134307384490967,[-10.655178     6.74483953 141.5       ],"(-6, 3, 14)",[16  7  5 26],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]]"
23619,1.16,1.1448101997375488,[-10.82985935   6.76207036 142.5       ],"(-6, 3, 14)",[20 15  0  3],"[[-10.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
24040,1.12,1.1072933673858643,[-10.23928265   7.39469433 144.        ],"(-6, 3, 14)",[16  7  5  6],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
24462,1.2,1.1867403984069824,[-10.05664719   7.71920815 138.5       ],"(-6, 3, 13)",[20  3 10 21],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
24878,1.12,1.1005792617797852,[ -9.83071864   7.52550512 138.        ],"(-5, 3, 13)",[ 7  5  4 16],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
25298,1.16,1.1447234153747559,[-11.35741019   6.56261945 138.5       ],"(-6, 3, 13)",[ 3 21  0 15],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
25718,1.13,1.1091382503509521,[-11.36405211   6.2221282  139.        ],"(-6, 3, 13)",[16  7  4 11],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]]"
26129,1.25,1.2379744052886963,[-11.23570285   6.08211525 137.        ],"(-6, 3, 13)",[10  0 21 20],"[[  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
26570,1.14,1.126103401184082,[-11.15787317   6.65491145 144.5       ],"(-6, 3, 14)",[ 7  5 16 12],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
26990,1.12,1.1080384254455566,[-11.30057499   6.39751884 140.        ],"(-6, 3, 14)",[ 3  0 21 15],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [-10.    0.7]]"
27403,1.07,1.0533852577209473,[-11.40915924   6.29754823 136.        ],"(-6, 3, 13)",[16  7  4  5],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
27815,1.08,1.0646562576293945,[-11.3247273   6.1401377 139.5      ],"(-6, 3, 13)",[14  3 12 17],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.7]]"
28248,1.11,1.0957281589508057,[-11.73351133   5.86238288 142.        ],"(-6, 2, 14)",[ 7 16  0  4],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
28668,1.13,1.109757900238037,[-12.3033049    5.65227044 140.5       ],"(-7, 2, 14)",[14  3 21 15],"[[ 10.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
29085,1.13,1.109128713607788,[-11.27470041   6.35625735 140.5       ],"(-6, 3, 14)",[ 7  5  4 16],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
29499,1.13,1.1154792308807373,[-11.16997262   6.47705667 142.        ],"(-6, 3, 14)",[ 0 21 15 14],"[[  0.    0.3]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
29919,1.04,1.0227289199829102,[-11.85539687   5.77224816 141.5       ],"(-6, 2, 14)",[ 7 16  4  5],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
30347,1.21,1.1982150077819824,[-11.9439688    6.01996949 144.        ],"(-6, 3, 14)",[14  3  0 10],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]]"
30762,1.12,1.105703592300415,[-12.9321988    4.89856273 140.5       ],"(-7, 2, 14)",[ 7  5 19  6],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
