update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
991,1.48,1.362295150756836,[-17.4363338   -1.94581844 107.        ],"(-9, -1, 10)",[27  6 13 16],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.7]]"
1318,1.51,0.9858925342559814,[ -9.468192     4.74106043 109.5       ],"(-5, 2, 10)",[ 7  3 19 18],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.7]]"
1657,1.7,1.0917205810546875,[ -9.52795829   2.68369255 112.        ],"(-5, 1, 11)",[22 27  6 16],"[[-10.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
1977,1.5,0.9994673728942871,[-10.74778606   0.26979822 106.        ],"(-6, 0, 10)",[ 3  4 19 18],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.7]]"
2305,1.67,1.0571985244750977,[-10.54010268   2.73545497 110.        ],"(-6, 1, 11)",[24 27 16  6],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
2638,1.55,1.0008716583251953,[ -8.77369788   1.50432057 110.        ],"(-5, 0, 11)",[ 3 17  4 19],"[[ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
2968,1.52,1.0056703090667725,[ -9.86026862   3.471064   109.5       ],"(-5, 1, 10)",[27 24 16  6],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
3312,1.61,1.0429456233978271,[ -9.87541818   3.50745884 118.        ],"(-5, 1, 11)",[ 3  4 19 18],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.7]]"
3653,1.73,1.1033134460449219,[-10.48537955   2.53644555 110.5       ],"(-6, 1, 11)",[16 11 27 13],"[[10.   0.7]
 [10.   0.3]
 [ 0.   0.7]
 [10.   0.3]]"
