update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
969,1.55,0.5419795513153076,None,"('N', 'o', 'n', 'e')",None
1288,0.54,0.5234622955322266,None,"('N', 'o', 'n', 'e')",None
1632,0.56,0.5395724773406982,None,"('N', 'o', 'n', 'e')",None
1952,0.52,0.5069904327392578,None,"('N', 'o', 'n', 'e')",None
2280,0.54,0.5199587345123291,None,"('N', 'o', 'n', 'e')",None
2606,0.55,0.5357203483581543,None,"('N', 'o', 'n', 'e')",None
2933,0.52,0.5024614334106445,None,"('N', 'o', 'n', 'e')",None
3270,0.56,0.5378186702728271,None,"('N', 'o', 'n', 'e')",None
3596,0.56,0.5471787452697754,None,"('N', 'o', 'n', 'e')",None
3929,0.55,0.538306713104248,None,"('N', 'o', 'n', 'e')",None
4257,0.54,0.5192840099334717,None,"('N', 'o', 'n', 'e')",None
4586,0.53,0.5160560607910156,None,"('N', 'o', 'n', 'e')",None
4918,0.53,0.5126376152038574,None,"('N', 'o', 'n', 'e')",None
5245,0.53,0.5179524421691895,None,"('N', 'o', 'n', 'e')",None
5578,0.51,0.49378490447998047,None,"('N', 'o', 'n', 'e')",None
5914,0.53,0.5162572860717773,None,"('N', 'o', 'n', 'e')",None
6237,0.54,0.5215580463409424,None,"('N', 'o', 'n', 'e')",None
6560,0.53,0.5172481536865234,None,"('N', 'o', 'n', 'e')",None
6893,0.56,0.54302978515625,None,"('N', 'o', 'n', 'e')",None
7228,0.56,0.5428285598754883,None,"('N', 'o', 'n', 'e')",None
7563,0.57,0.555985689163208,None,"('N', 'o', 'n', 'e')",None
7890,0.52,0.5029783248901367,None,"('N', 'o', 'n', 'e')",None
8217,0.5,0.4883151054382324,None,"('N', 'o', 'n', 'e')",None
8548,0.53,0.5190212726593018,None,"('N', 'o', 'n', 'e')",None
8880,0.52,0.5027763843536377,None,"('N', 'o', 'n', 'e')",None
9218,0.54,0.5195586681365967,None,"('N', 'o', 'n', 'e')",None
9536,0.51,0.4943845272064209,None,"('N', 'o', 'n', 'e')",None
9873,0.53,0.5166890621185303,None,"('N', 'o', 'n', 'e')",None
10199,0.53,0.5134730339050293,None,"('N', 'o', 'n', 'e')",None
10528,0.53,0.5152888298034668,None,"('N', 'o', 'n', 'e')",None
10857,0.54,0.5236544609069824,None,"('N', 'o', 'n', 'e')",None
11190,0.53,0.5178024768829346,None,"('N', 'o', 'n', 'e')",None
11525,0.52,0.4997119903564453,None,"('N', 'o', 'n', 'e')",None
11846,0.53,0.511528491973877,None,"('N', 'o', 'n', 'e')",None
12182,0.53,0.512256383895874,None,"('N', 'o', 'n', 'e')",None
12521,0.53,0.5135390758514404,None,"('N', 'o', 'n', 'e')",None
12845,0.53,0.5134632587432861,None,"('N', 'o', 'n', 'e')",None
13170,0.51,0.49102091789245605,None,"('N', 'o', 'n', 'e')",None
13505,0.52,0.5086760520935059,None,"('N', 'o', 'n', 'e')",None
13826,0.54,0.5188193321228027,None,"('N', 'o', 'n', 'e')",None
14152,0.52,0.5032591819763184,None,"('N', 'o', 'n', 'e')",None
14478,0.51,0.49266576766967773,None,"('N', 'o', 'n', 'e')",None
14805,0.52,0.5027940273284912,None,"('N', 'o', 'n', 'e')",None
15145,0.53,0.5164241790771484,None,"('N', 'o', 'n', 'e')",None
15483,0.53,0.509549617767334,None,"('N', 'o', 'n', 'e')",None
15808,0.55,0.5325868129730225,None,"('N', 'o', 'n', 'e')",None
16142,0.56,0.5471146106719971,None,"('N', 'o', 'n', 'e')",None
16462,0.54,0.5197837352752686,None,"('N', 'o', 'n', 'e')",None
16792,0.53,0.5160427093505859,None,"('N', 'o', 'n', 'e')",None
17121,0.51,0.4932591915130615,None,"('N', 'o', 'n', 'e')",None
17461,0.53,0.5148098468780518,None,"('N', 'o', 'n', 'e')",None
17796,0.54,0.526374340057373,None,"('N', 'o', 'n', 'e')",None
18118,0.5,0.4880955219268799,None,"('N', 'o', 'n', 'e')",None
18448,0.53,0.515343427658081,None,"('N', 'o', 'n', 'e')",None
18778,0.54,0.521503210067749,None,"('N', 'o', 'n', 'e')",None
19116,0.55,0.5371866226196289,None,"('N', 'o', 'n', 'e')",None
19450,0.53,0.5134835243225098,None,"('N', 'o', 'n', 'e')",None
19773,0.49,0.47679710388183594,None,"('N', 'o', 'n', 'e')",None
20093,0.54,0.5191640853881836,None,"('N', 'o', 'n', 'e')",None
20417,0.51,0.4925413131713867,None,"('N', 'o', 'n', 'e')",None
20757,0.52,0.5071468353271484,None,"('N', 'o', 'n', 'e')",None
21096,0.52,0.5036060810089111,None,"('N', 'o', 'n', 'e')",None
21429,0.54,0.51949143409729,None,"('N', 'o', 'n', 'e')",None
21751,0.53,0.5164120197296143,None,"('N', 'o', 'n', 'e')",None
22080,0.54,0.5193736553192139,None,"('N', 'o', 'n', 'e')",None
22406,0.53,0.517280101776123,None,"('N', 'o', 'n', 'e')",None
22740,0.54,0.5251803398132324,None,"('N', 'o', 'n', 'e')",None
23065,0.52,0.5050697326660156,None,"('N', 'o', 'n', 'e')",None
23403,0.53,0.5170137882232666,None,"('N', 'o', 'n', 'e')",None
23747,0.58,0.5659627914428711,None,"('N', 'o', 'n', 'e')",None
24071,0.52,0.49997591972351074,None,"('N', 'o', 'n', 'e')",None
24398,0.51,0.49540209770202637,None,"('N', 'o', 'n', 'e')",None
24717,0.51,0.49593281745910645,None,"('N', 'o', 'n', 'e')",None
25050,0.56,0.5457158088684082,None,"('N', 'o', 'n', 'e')",None
25374,0.53,0.5117754936218262,None,"('N', 'o', 'n', 'e')",None
25710,0.54,0.5253634452819824,None,"('N', 'o', 'n', 'e')",None
26044,0.54,0.5223050117492676,None,"('N', 'o', 'n', 'e')",None
26382,0.54,0.5239145755767822,None,"('N', 'o', 'n', 'e')",None
26706,0.52,0.5083775520324707,None,"('N', 'o', 'n', 'e')",None
27030,0.52,0.50779128074646,None,"('N', 'o', 'n', 'e')",None
27371,0.53,0.5159151554107666,None,"('N', 'o', 'n', 'e')",None
27684,0.53,0.5177102088928223,None,"('N', 'o', 'n', 'e')",None
28017,0.52,0.5084927082061768,None,"('N', 'o', 'n', 'e')",None
28352,0.54,0.5259101390838623,None,"('N', 'o', 'n', 'e')",None
28672,0.51,0.49691128730773926,None,"('N', 'o', 'n', 'e')",None
29007,0.53,0.5168161392211914,None,"('N', 'o', 'n', 'e')",None
29329,0.53,0.5088112354278564,None,"('N', 'o', 'n', 'e')",None
29661,0.57,0.5486297607421875,None,"('N', 'o', 'n', 'e')",None
30004,0.56,0.5415253639221191,None,"('N', 'o', 'n', 'e')",None
30341,0.53,0.5093202590942383,None,"('N', 'o', 'n', 'e')",None
30664,0.54,0.522834300994873,None,"('N', 'o', 'n', 'e')",None
