update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
950,1.7,0.544980525970459,None,"('N', 'o', 'n', 'e')",None
1367,0.49,0.47394895553588867,None,"('N', 'o', 'n', 'e')",None
1778,0.48,0.4633302688598633,None,"('N', 'o', 'n', 'e')",None
2200,0.52,0.4996652603149414,None,"('N', 'o', 'n', 'e')",None
2620,0.5,0.4839470386505127,None,"('N', 'o', 'n', 'e')",None
3042,0.51,0.49799323081970215,None,"('N', 'o', 'n', 'e')",None
3473,0.55,0.534447193145752,None,"('N', 'o', 'n', 'e')",None
3895,0.5,0.4836578369140625,None,"('N', 'o', 'n', 'e')",None
