update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
999,1.46,1.4190549850463867,[-17.4363338   -1.94581844 107.5       ],"(-9, -1, 10)",[ 4 13  6 18],"[[ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]
 [10.   0.7]]"
1323,1.75,1.109830379486084,[ -9.61160564   3.19919999 108.5       ],"(-5, 1, 10)",[22 15 13 11],"[[-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]
 [ 10.    0.3]]"
1648,1.58,0.9820966720581055,[-10.79801592   3.18753629 106.5       ],"(-6, 1, 10)",[ 4 18 19  6],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
1990,1.72,1.126821517944336,[-11.71275115   4.00018871 115.5       ],"(-6, 2, 11)",[26 15 22 13],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
2318,1.55,0.9711077213287354,[-11.52024684   2.04548215 111.        ],"(-6, 1, 11)",[ 4  6  3 18],"[[ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
2649,1.73,1.0580122470855713,[-11.64714235   2.90054915 109.5       ],"(-6, 1, 10)",[26 14 15 23],"[[  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
2974,1.57,0.9607491493225098,[-10.89918548   3.26094658 109.        ],"(-6, 1, 10)",[ 4  6 19  7],"[[  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
3310,1.85,1.1147246360778809,[-11.59324628   2.96604481 111.5       ],"(-6, 1, 11)",[26 22 15 11],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]]"
3650,1.53,0.9971871376037598,[-11.59206366   2.90391931 113.        ],"(-6, 1, 11)",[4 6 7 3],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
3974,1.94,1.214679479598999,[-11.13158029   3.35782543 107.        ],"(-6, 1, 10)",[26 22 13 23],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]
 [-10.    0.7]]"
4303,1.63,0.9852290153503418,[-11.55391457   1.9339538  108.5       ],"(-6, 0, 10)",[ 4  6 14 19],"[[ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
4628,1.97,1.05326247215271,[-11.63777048   3.69262285 109.        ],"(-6, 1, 10)",[14 26 13 15],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.7]]"
4960,1.51,0.9530067443847656,[-11.00160087   2.40692775 111.5       ],"(-6, 1, 11)",[ 4  6 18  3],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
5290,1.77,1.10687255859375,[-11.42599438   2.54321049 109.5       ],"(-6, 1, 10)",[26 22 15 11],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]]"
5619,1.58,0.9729857444763184,[-10.94001485   2.99029953 112.        ],"(-6, 1, 11)",[ 4  6 18 23],"[[  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
5947,1.78,1.1026737689971924,[-11.05953444   3.07011415 109.5       ],"(-6, 1, 10)",[26 13 15 22],"[[  0.    0.7]
 [ 10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
6274,1.49,0.9472837448120117,[-10.21847469   3.33545535 108.5       ],"(-6, 1, 10)",[ 4  6  3 19],"[[ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
6611,1.71,1.096958875656128,[-11.76209781   2.54297415 111.        ],"(-6, 1, 11)",[26 13 11 15],"[[ 0.   0.7]
 [10.   0.3]
 [10.   0.3]
 [10.   0.7]]"
6953,1.53,0.9506847858428955,[-10.87026448   3.0918038  115.        ],"(-6, 1, 11)",[ 4 19  6 18],"[[ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
7279,1.84,1.1270692348480225,[-11.5269274    2.42879935 108.        ],"(-6, 1, 10)",[26 13 22 15],"[[  0.    0.7]
 [ 10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
7607,1.57,0.9513986110687256,[-11.05251105   2.27706728 110.        ],"(-6, 1, 11)",[ 4  6 19 24],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
7933,1.77,1.174053430557251,[-11.12193752   3.4212364  108.        ],"(-6, 1, 10)",[26 13 11 22],"[[  0.    0.7]
 [ 10.    0.3]
 [ 10.    0.3]
 [-10.    0.3]]"
8260,1.55,0.9805428981781006,[-10.88262975   2.31937966 109.5       ],"(-6, 1, 10)",[ 4  6  3 14],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
8587,1.82,1.1427075862884521,[-11.87222931   2.4071187  106.5       ],"(-6, 1, 10)",[26 22 15 13],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]]"
8919,1.5,0.9669239521026611,[-11.37254125   1.81777375 110.5       ],"(-6, 0, 11)",[ 6 18 24 19],"[[ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
9247,1.71,1.0425865650177002,[-11.83088301   1.96984214 109.5       ],"(-6, 0, 10)",[26  7 15 23],"[[  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
9580,1.5,0.9570751190185547,[-11.30242989   2.47725341 111.        ],"(-6, 1, 11)",[ 6 19 18  3],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
9907,1.7,1.060896873474121,[-11.09721766   3.20883625 108.5       ],"(-6, 1, 10)",[26 22 15  7],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]]"
