update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
897,2.38,1.3270995616912842,[-17.4363338   -1.94581844 110.5       ],"(-9, -1, 11)",[ 4 19 12 18],"[[ 0.   0.7]
 [10.   0.7]
 [ 0.   0.3]
 [10.   0.7]]"
1230,1.33,1.1652884483337402,[-10.12975572   6.11658023 111.        ],"(-6, 3, 11)",[27 10 13 11],"[[-10.    0.7]
 [  0.    0.3]
 [ 10.    0.3]
 [  0.    0.3]]"
1550,1.12,1.1031861305236816,[-11.13995043   3.29039566 107.        ],"(-6, 1, 10)",[ 4 19  7 12],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
1879,1.12,1.1037569046020508,[-10.01715969   5.24740697 109.        ],"(-6, 2, 10)",[10 27 28 15],"[[  0.    0.3]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
2208,1.18,1.162968635559082,[ -9.71906108   4.84455969 109.        ],"(-5, 2, 10)",[ 4  7 12 22],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
2536,1.22,1.2073874473571777,[ -9.67913461   4.36741504 111.        ],"(-5, 2, 11)",[10 27 13 11],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.3]]"
2877,1.22,1.208360195159912,[ -8.68069139   5.33479394 112.        ],"(-5, 2, 11)",[ 4 19 12 22],"[[ 0.   0.7]
 [10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]]"
3203,1.31,1.2937097549438477,[-10.17713533   4.54930272 109.5       ],"(-6, 2, 10)",[27 10 13  1],"[[-10.    0.7]
 [  0.    0.3]
 [ 10.    0.3]
 [  0.    0.3]]"
3526,1.17,1.1549460887908936,[ -9.50324135   4.99882466 110.5       ],"(-5, 2, 11)",[ 4 22 12  7],"[[  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
3860,1.22,1.2079758644104004,[ -9.14785017   6.09048463 110.        ],"(-5, 3, 11)",[27 10 13 11],"[[-10.    0.7]
 [  0.    0.3]
 [ 10.    0.3]
 [  0.    0.3]]"
