update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
936,1.88,0.5218672752380371,None,"('N', 'o', 'n', 'e')",None
1358,0.56,0.5456082820892334,None,"('N', 'o', 'n', 'e')",None
1773,0.53,0.5134627819061279,None,"('N', 'o', 'n', 'e')",None
2183,0.53,0.5148799419403076,None,"('N', 'o', 'n', 'e')",None
2607,0.59,0.5729608535766602,None,"('N', 'o', 'n', 'e')",None
3042,0.59,0.5685935020446777,None,"('N', 'o', 'n', 'e')",None
3466,0.52,0.5070691108703613,None,"('N', 'o', 'n', 'e')",None
3883,0.55,0.5292642116546631,None,"('N', 'o', 'n', 'e')",None
