update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
984,1.42,1.2297418117523193,[-17.4363338   -1.94581844 142.5       ],"(-9, -1, 14)","[0, 1, 4, 7]","[(0, 0.3), (0, 0.3), (0, 0.7), (0, 0.7)]"
1395,1.24,0.924962043762207,[ -9.11770646   5.82352529 138.        ],"(-5, 2, 13)","[0, 4, 9, 1]","[(0, 0.3), (0, 0.7), (10, 0.3), (0, 0.3)]"
1827,1.47,0.9754672050476074,[-10.02073496   5.49766776 144.5       ],"(-6, 2, 14)","[4, 10, 7, 6]","[(0, 0.7), (10, 0.3), (0, 0.7), (0, 0.7)]"
2251,1.35,0.9440174102783203,[-10.87605565   4.95006773 142.        ],"(-6, 2, 14)","[10, 4, 7, 1]","[(10, 0.3), (0, 0.7), (0, 0.7), (0, 0.3)]"
2667,1.18,0.8687055110931396,[-10.67113077   4.13735349 137.        ],"(-6, 2, 13)","[4, 7, 6, 11]","[(0, 0.7), (0, 0.7), (0, 0.7), (10, 0.3)]"
3083,1.54,1.0015387535095215,[-11.58192834   3.06094536 136.5       ],"(-6, 1, 13)","[1, 4, 12, 10]","[(0, 0.3), (0, 0.7), (10, 0.3), (10, 0.3)]"
3507,0.92,0.6256017684936523,[ -9.91397591   3.5365967  143.5       ],"(-5, 1, 14)","[4, 7]","[(0, 0.7), (0, 0.7)]"
