update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
4920,1.69,1.1227080821990967,[ -9.29287264   8.51020012 106.5       ],"(-5, 4, 10)",[27 26  0 20],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
5254,1.68,1.1305863857269287,[ -9.02894402   7.95601708 113.        ],"(-5, 3, 11)",[16  2 15 20],"[[ 10.    0.7]
 [ 10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
5590,1.56,1.0661859512329102,[ -8.24798644  10.71111313 112.        ],"(-5, 5, 11)",[26 27 18  4],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
5921,1.77,1.1653962135314941,[ -9.11901686   8.11814469 110.5       ],"(-5, 4, 11)",[16 20  9  2],"[[ 10.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.3]]"
6241,1.64,1.105950117111206,[ -7.95189237   9.13572098 109.        ],"(-4, 4, 10)",[26 27  0 18],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
6567,1.7,1.140507459640503,[ -8.961505     8.31347156 110.5       ],"(-5, 4, 11)",[20  9 16  2],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.3]]"
6900,1.58,1.0391595363616943,[ -7.93279204   9.74494641 109.5       ],"(-4, 4, 10)",[27 26  0 18],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
7235,1.68,1.1941587924957275,[ -8.82035207   8.31872674 112.5       ],"(-5, 4, 11)",[20  9  2 21],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.3]
 [-10.    0.3]]"
7570,1.53,1.0828027725219727,[ -8.58523848   8.44524599 111.        ],"(-5, 4, 11)",[26 27  0 18],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
7897,1.8,1.2001421451568604,[ -8.45944296   9.11953267 109.        ],"(-5, 4, 10)",[20  9  8  2],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.3]]"
8219,1.73,1.1116132736206055,[ -8.45202843   9.09688856 108.5       ],"(-5, 4, 10)",[26 18  0  4],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
8557,1.52,1.087113618850708,[ -8.67083738   8.55557526 111.5       ],"(-5, 4, 11)",[20  9 21  8],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
8881,1.66,1.1233713626861572,[ -9.1820439    8.42034619 108.        ],"(-5, 4, 10)",[26  0 18  4],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
9209,1.64,1.1557188034057617,[ -8.14358966   9.96660506 107.5       ],"(-5, 4, 10)",[20  9 21  0],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
9550,1.73,1.141664743423462,[ -7.63540677   8.85239325 112.        ],"(-4, 4, 11)",[26  0 18 20],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
9877,1.87,1.2767744064331055,[ -9.27694766   9.24562248 110.5       ],"(-5, 4, 11)",[20  2  0  4],"[[-10.    0.3]
 [ 10.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
10211,1.79,1.1793007850646973,[ -7.91568699  10.69685175 111.        ],"(-4, 5, 11)",[20 26 21 14],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
10534,1.63,1.1936366558074951,[ -8.01567718   9.39119106 105.5       ],"(-5, 4, 10)",[16  0  2  4],"[[ 10.    0.7]
 [  0.    0.3]
 [ 10.    0.3]
 [-10.    0.3]]"
10866,1.7,1.1395626068115234,[ -8.24829341  11.01499469 112.5       ],"(-5, 5, 11)",[20 26 21  9],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
11195,1.72,1.1929502487182617,[ -8.15125265   9.02165872 110.5       ],"(-5, 4, 11)",[ 0 20 18  4],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
11526,1.68,1.1964173316955566,[ -7.29285412  10.647939   110.5       ],"(-4, 5, 11)",[20  0  2  8],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.3]
 [  0.    0.7]]"
11856,1.64,1.0985944271087646,[ -8.19335286   9.92799389 111.5       ],"(-5, 4, 11)",[26 18 20  0],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
12179,1.58,1.1218760013580322,[ -8.05818747   9.93403116 108.        ],"(-5, 4, 10)",[20  2  8  9],"[[-10.    0.3]
 [ 10.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
12510,1.62,1.0853211879730225,[ -8.22886669   8.1272167  109.5       ],"(-5, 4, 10)",[26  4 18 23],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
12840,1.57,1.075122356414795,[ -9.22159665   9.67276665 109.        ],"(-5, 4, 10)",[20  8  9 29],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
13167,1.64,1.13942551612854,[ -9.44044784   9.14602251 107.        ],"(-5, 4, 10)",[ 0 26 18  4],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
13504,1.71,1.0985488891601562,[ -8.98629954   9.25775182 113.5       ],"(-5, 4, 11)",[20  8  9 16],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
13829,1.7,1.160419225692749,[ -8.57186972   8.98971731 107.5       ],"(-5, 4, 10)",[ 0 26 18  4],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
14163,1.75,1.111706018447876,[ -8.23382113  10.2027367  109.        ],"(-5, 5, 10)",[20  8  2  9],"[[-10.    0.3]
 [  0.    0.7]
 [ 10.    0.3]
 [-10.    0.7]]"
14501,1.53,1.0986454486846924,[ -9.53282073   8.51013193 112.        ],"(-5, 4, 11)",[ 0 18  3 28],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
14822,1.57,1.1089189052581787,[ -8.67414684   8.9954638  107.        ],"(-5, 4, 10)",[20  2  9  8],"[[-10.    0.3]
 [ 10.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
15145,1.62,1.0637829303741455,[ -8.04920579   8.74289906 107.5       ],"(-5, 4, 10)",[18 28  0 15],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [ 10.    0.7]]"
15483,1.66,1.2127189636230469,[ -8.75829536   9.09107961 116.        ],"(-5, 4, 11)",[20  8  9 21],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
15814,1.65,1.0896625518798828,[ -8.89837514   9.81565801 111.5       ],"(-5, 4, 11)",[18  0 28 25],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.7]]"
16144,1.8,1.2035934925079346,[ -7.65722766   8.1892446  110.5       ],"(-4, 4, 11)",[20 21  9  2],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.3]]"
16477,1.57,1.1395761966705322,[ -7.93612481  10.12402339 108.5       ],"(-4, 5, 10)",[28  0  4 18],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
16803,1.63,1.120631456375122,[ -9.18858369   8.82778208 108.        ],"(-5, 4, 10)",[20 21  9 23],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
17131,1.68,1.054182529449463,[ -7.65151137  10.53890893 108.        ],"(-4, 5, 10)",[10  0 18 28],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
17458,1.51,1.034423828125,[ -8.8441851    9.61355625 108.        ],"(-5, 4, 10)",[20 16 23 29],"[[-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
17786,1.58,1.0817203521728516,[ -8.38002679  11.39010869 110.5       ],"(-5, 5, 11)",[ 4 10  0 18],"[[-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
18115,1.64,1.1974942684173584,[ -7.71010299   9.48975795 110.5       ],"(-4, 4, 11)",[20  2 13  9],"[[-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.3]
 [-10.    0.7]]"
18438,1.59,1.092242956161499,[ -9.22987453   9.82318146 106.        ],"(-5, 4, 10)",[10  0 18 25],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
18768,1.79,1.2407598495483398,[ -9.19180354   9.40352095 107.5       ],"(-5, 4, 10)",[20 21  2 13],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.3]]"
19111,1.69,1.1466786861419678,[ -7.42962365  10.41691377 115.        ],"(-4, 5, 11)",[ 0 10 18  3],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
19439,1.75,1.0700721740722656,[ -8.970438     8.92245125 108.5       ],"(-5, 4, 10)",[20 16 23  9],"[[-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
19768,1.64,1.1178903579711914,[ -9.36454978   8.28046126 108.        ],"(-5, 4, 10)",[ 0  4 18 10],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
20098,1.69,1.1164202690124512,[ -8.07313776  10.19715625 113.        ],"(-5, 5, 11)",[20  9 23 21],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
20428,1.6,1.0811381340026855,[ -8.6884455    9.45173932 107.5       ],"(-5, 4, 10)",[27  0 18 10],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
20754,1.59,1.072113275527954,[ -8.41247893   8.91141894 109.5       ],"(-5, 4, 10)",[16 20 15 29],"[[ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]]"
21093,1.69,1.1522595882415771,[ -8.20175584  10.88338756 114.5       ],"(-5, 5, 11)",[ 0  4 28 18],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
21434,1.47,1.0657827854156494,[ -7.28772258  10.77131146 111.        ],"(-4, 5, 11)",[20 16 23 29],"[[-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
21754,1.58,1.0696938037872314,[ -7.00892655  11.10705933 105.        ],"(-4, 5, 10)",[28  0 10  7],"[[0.  0.7]
 [0.  0.3]
 [0.  0.7]
 [0.  0.7]]"
22082,1.54,1.0646355152130127,[ -7.94129796   9.27104884 109.5       ],"(-4, 4, 10)",[23 16  9 20],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
22421,1.56,1.101874589920044,[ -7.38023903  10.89683851 110.        ],"(-4, 5, 11)",[28 27 10  4],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
22744,1.62,1.1574528217315674,[ -7.56021606   9.50849579 106.5       ],"(-4, 4, 10)",[16 23  2 20],"[[ 10.    0.7]
 [  0.    0.7]
 [ 10.    0.3]
 [-10.    0.3]]"
23075,1.68,1.0693655014038086,[ -7.13158651   9.98936904 109.5       ],"(-4, 4, 10)",[ 0 28 10 27],"[[0.  0.3]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
23403,1.8,1.213487148284912,[ -7.41480854   9.75524845 106.        ],"(-4, 4, 10)",[20  9  2 13],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.3]
 [ 10.    0.3]]"
23730,1.57,1.1245360374450684,[ -8.19187409   9.63867357 109.        ],"(-5, 4, 10)",[28  0 18  4],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
24062,1.49,1.0458290576934814,[ -6.98149267  10.07422146 110.5       ],"(-4, 5, 11)",[20  9 23 16],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
24401,1.47,1.069514513015747,[ -6.64429069  11.548495   111.5       ],"(-4, 5, 11)",[28  0 10 18],"[[  0.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
24731,1.64,1.086920976638794,[ -6.30946307  10.94954673 109.5       ],"(-4, 5, 10)",[20 23 16 15],"[[-10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
25050,1.65,1.1463851928710938,[ -9.48995896  10.57485343 105.        ],"(-5, 5, 10)",[28  0  4 18],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
25384,1.62,1.2205851078033447,[ -6.81012516  10.40370162 114.5       ],"(-4, 5, 11)",[20  2  9 13],"[[-10.    0.3]
 [ 10.    0.3]
 [-10.    0.7]
 [ 10.    0.3]]"
25722,1.58,1.0722730159759521,[ -7.04018488  11.18813783 113.        ],"(-4, 5, 11)",[28 29 18  0],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
26043,1.66,1.1809778213500977,[ -7.88867191   9.93205255 107.5       ],"(-4, 4, 10)",[20 21  9  2],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.3]]"
26371,1.57,1.0974595546722412,[ -8.01864103   9.2415454  111.5       ],"(-5, 4, 11)",[28  0 29 18],"[[  0.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
26707,1.49,1.0715842247009277,[ -6.9685673   10.66491555 112.        ],"(-4, 5, 11)",[ 7 20  9 16],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
27041,1.43,1.034494161605835,[ -7.99138219  10.01484195 110.        ],"(-4, 5, 11)",[28 29 27 18],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
27369,1.59,1.1276631355285645,[ -7.84238921   9.7881746  110.        ],"(-4, 4, 11)",[16  2 20 15],"[[ 10.    0.7]
 [ 10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
27700,1.69,1.165602684020996,[ -7.80399116  11.03000551 108.        ],"(-4, 5, 10)",[ 0 28  4 18],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
28020,1.82,1.2027218341827393,[ -6.69351813  10.2510556  105.5       ],"(-4, 5, 10)",[20  9 21  2],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
28354,1.61,1.05824875831604,[ -7.46830058  11.00053978 112.        ],"(-4, 5, 11)",[ 0 28 29 18],"[[  0.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
28689,1.63,1.092477560043335,[ -7.90906395   9.28791958 110.5       ],"(-4, 4, 11)",[20  9  8 25],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
29016,1.54,1.1492877006530762,[ -7.6407215    9.91030257 110.        ],"(-4, 4, 11)",[28 29  0  4],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
29349,1.67,1.2451939582824707,[ -7.60872569   8.96073018 114.5       ],"(-4, 4, 11)",[20  9 21  2],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
29677,1.67,1.1124610900878906,[ -9.00752139   9.65570666 109.        ],"(-5, 4, 10)",[28 29  0 18],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
30005,1.64,1.087766170501709,[ -8.21560875   9.99332761 109.        ],"(-5, 4, 10)",[20  9  8 16],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
30337,1.55,1.1513590812683105,[ -8.75943913   8.73354175 112.5       ],"(-5, 4, 11)",[ 4 28 27  0],"[[-10.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]]"
30672,1.57,1.0810534954071045,[ -9.11473835   7.42395919 114.        ],"(-5, 3, 11)",[20  9 26  8],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
