timestamp,Thigh_L_Acc_X,Thigh_L_Acc_Y,Thigh_L_Acc_Z,Thigh_L_Gyr_X,Thigh_L_Gyr_Y,Thigh_L_Gyr_Z,Thigh_R_Acc_X,Thigh_R_Acc_Y,Thigh_R_Acc_Z,Thigh_R_Gyr_X,Thigh_R_Gyr_Y,Thigh_R_Gyr_Z,gpio_output
10.000000476837158,-9.737218151855469,2.4133552734375,0.0718260498046875,-3.3740458015267176,84.2442748091603,-11.603053435114504,-10.714052429199219,2.3151930053710936,1.3623007446289062,-22.65648854961832,-10.564885496183207,12.274809160305344,0.0
10.010000467300415,-10.168174450683592,1.7190367919921874,0.6057330200195312,-6.717557251908397,85.72519083969466,-12.80916030534351,-11.056423266601563,3.1675287963867187,1.599326708984375,-37.02290076335878,-10.488549618320612,12.442748091603054,1.0
10.02000093460083,-9.658209497070311,1.7717092285156248,0.41419688720703124,-10.67175572519084,86.29007633587786,-12.83969465648855,-8.33182177734375,3.4907460205078125,0.8762778076171874,-41.55725190839695,-17.709923664122137,10.961832061068701,1.0
10.030000686645508,-10.225635290527343,1.47482822265625,1.905784521484375,-11.694656488549619,87.38931297709924,-15.816793893129772,-9.516951599121093,1.0079588989257813,2.212242333984375,-47.343511450381676,-15.969465648854962,13.389312977099237,1.0
10.040000915527344,-9.303867651367186,-0.10295067138671875,1.4173673828125,-10.305343511450381,87.14503816793894,-18.290076335877863,-10.1131078125,0.1580173095703125,2.896984008789062,-43.7557251908397,-19.923664122137403,12.885496183206106,1.0
10.050000667572021,-9.10993731689453,-0.3806780639648437,1.4413093994140624,-9.572519083969466,84.6412213740458,-20.53435114503817,-9.181763366699219,-0.24181436767578124,2.3582886352539063,-43.23664122137404,-26.702290076335878,9.618320610687023,1.0
10.060000658035278,-9.435548742675781,0.26336218261718747,1.419761584472656,-11.83206106870229,85.0381679389313,-24.076335877862597,-8.789114294433594,-0.13646949462890623,1.618480322265625,-33.29770992366412,-40.900763358778626,4.702290076335878,1.0
10.070000886917114,-9.265560424804686,2.0877438476562498,1.1947066284179686,-15.038167938931299,83.57251908396947,-26.870229007633586,-7.781155395507812,1.8531120849609375,1.2282254516601563,-49.31297709923664,-40.01526717557252,2.50381679389313,1.0
10.080000638961792,-10.989385620117186,5.044582897949218,2.003946789550781,-31.755725190839694,82.19847328244275,-28.82442748091603,-8.559270935058594,-1.0654197387695312,1.1563994018554686,-56.458015267175576,-36.412213740458014,2.427480916030534,1.0
10.090000629425049,-9.536105212402344,3.497928625488281,1.6903063720703124,-49.465648854961835,71.16030534351145,-26.610687022900763,-8.683769421386717,-1.6017209106445311,1.13006318359375,-43.9236641221374,-41.099236641221374,1.8778625954198473,1.0
10.100000619888306,-11.133037719726563,4.857835168457031,1.3934253662109375,-54.19847328244275,67.81679389312977,-22.35114503816794,-8.908824377441405,-4.467580297851562,0.20829554443359374,-19.587786259541986,-48.412213740458014,2.1374045801526718,1.0
10.110000610351562,-10.472238061523436,3.4907460205078125,1.5945383056640625,-63.66412213740458,60.97709923664122,-17.068702290076335,-7.905653881835937,-0.9911994873046874,0.28730419921875,-0.7938931297709924,-56.30534351145038,-3.572519083969466,1.0
10.120000839233398,-9.631873278808593,1.848323681640625,1.5394716674804687,-57.29770992366412,59.45038167938932,-8.732824427480915,-6.868964562988281,0.45968671875,0.086191259765625,-15.374045801526718,-48.29007633587786,-5.740458015267175,1.0
10.130000829696655,-9.868899243164062,1.618480322265625,2.47081611328125,-46.76335877862596,58.62595419847328,-5.083969465648855,-8.678981018066406,-2.5426421630859375,0.8667010009765624,-7.587786259541985,-40.458015267175576,-4.351145038167939,1.0
10.140001058578491,-10.924742175292968,1.7717092285156248,2.588131994628906,-38.94656488549618,56.83969465648855,-4.595419847328245,-8.386888415527343,-2.1643583007812497,0.5147533569335937,16.83969465648855,-49.69465648854962,-6.702290076335878,1.0
10.150000810623169,-9.02135185546875,0.25139117431640623,2.123656872558594,-38.38167938931298,48.595419847328245,-1.9694656488549618,-8.348581188964843,1.158793603515625,-0.28730419921875,12.320610687022901,-49.06870229007634,-11.16030534351145,1.0
10.160000324249268,-13.845668200683592,6.725312463378906,5.5832782714843745,-45.66412213740458,49.25190839694657,-3.984732824427481,-8.84178673095703,0.4070142822265625,1.1947066284179686,-2.5801526717557253,-36.82442748091603,-12.80916030534351,1.0
10.170000553131104,-10.838550915527343,1.8842367065429686,3.380612744140625,-67.61832061068702,28.412213740458014,1.8778625954198473,-8.999804040527343,-1.8243816650390623,0.5961562133789062,1.0076335877862594,-39.954198473282446,-17.022900763358777,1.0
10.180000305175781,-10.520122094726561,-0.46686932373046874,3.421314172363281,-51.6793893129771,25.755725190839694,3.7251908396946565,-10.582371337890624,-3.0885201416015624,0.9720458740234375,14.473282442748092,-42.76335877862596,-19.419847328244273,1.0
10.190000534057617,-10.13226142578125,-0.9217676391601562,2.4396914916992185,-35.00763358778626,24.48854961832061,2.33587786259542,-10.402806213378906,-1.8339584716796873,1.2234370483398436,35.17557251908397,-49.41984732824427,-26.091603053435115,1.0
10.200000286102295,-10.93671318359375,0.9337386474609375,1.7310078002929687,-26.290076335877863,23.862595419847327,0.21374045801526717,-9.299079248046874,-0.05985504150390625,0.25139117431640623,26.519083969465647,-51.19083969465649,-32.47328244274809,1.0
10.21000051498413,-10.153809240722655,0.8164227661132812,1.6615759521484375,-26.778625954198475,21.893129770992367,0.6870229007633588,-10.371681591796875,-1.35990654296875,0.8403647827148437,25.49618320610687,-45.969465648854964,-32.88549618320611,0.0
10.220000505447388,-12.964601989746093,3.9432501342773434,2.959233251953125,-23.450381679389313,27.00763358778626,-4.442748091603053,-11.710040319824218,-1.7286135986328124,1.1540052001953125,41.541984732824424,-49.43511450381679,-33.55725190839695,0.0
10.230000495910645,-10.127473022460936,1.5682020874023437,1.8339584716796873,-30.015267175572518,17.099236641221374,-2.7938931297709924,-10.333374365234375,1.0031704956054688,0.6081272216796875,50.35114503816794,-57.32824427480916,-38.229007633587784,0.0
10.240000486373901,-10.263942517089843,2.4492682983398435,1.3575123413085937,-27.099236641221374,16.80916030534351,-1.3740458015267176,-9.34696328125,1.0103531005859374,0.8307879760742187,32.900763358778626,-52.13740458015267,-38.33587786259542,0.0
10.250000476837158,-9.885658654785155,2.288856787109375,1.0797849487304687,-31.69465648854962,16.366412213740457,-1.3587786259541985,-11.073182678222656,-0.0430956298828125,1.6831237670898436,43.343511450381676,-49.465648854961835,-35.00763358778626,0.0
10.260000944137573,-10.007762939453125,2.0638018310546875,0.679953271484375,-35.23664122137404,13.618320610687023,-1.8473282442748091,-10.728417639160156,1.0797849487304687,1.8818425048828125,50.045801526717554,-55.083969465648856,-34.091603053435115,0.0
10.270000457763672,-9.208099584960937,1.5442600708007812,0.6703764648437499,-32.045801526717554,16.641221374045802,-0.732824427480916,-9.093177905273437,3.7995980346679685,1.7238251953125,37.541984732824424,-53.9236641221374,-33.6793893129771,0.0
10.280000686645508,-10.299855541992187,2.73896669921875,0.93852705078125,-37.87786259541985,17.19083969465649,-1.4809160305343512,-10.062829577636718,1.6998831787109374,2.104503259277344,30.80916030534351,-47.404580152671755,-27.603053435114504,0.0
10.290000677108765,-9.519345800781249,0.3758896606445312,0.39743747558593745,-37.51145038167939,16.16793893129771,0.48854961832061067,-10.419565624999999,1.1947066284179686,2.7150246826171873,39.7557251908397,-51.70992366412214,-23.587786259541986,0.0
10.300000667572021,-9.610325463867188,-0.46686932373046874,0.6847416748046875,-23.61832061068702,21.83206106870229,-0.9770992366412213,-9.404424121093749,2.612074011230469,2.6886884643554687,37.7557251908397,-55.954198473282446,-23.267175572519083,0.0
10.3100004196167,-10.014945544433592,1.687912170410156,0.9050082275390624,-32.0,18.045801526717558,-3.1908396946564888,-8.224082702636718,3.265691064453125,1.944091748046875,21.96946564885496,-53.603053435114504,-21.053435114503817,0.0
10.320000648498535,-8.542511523437499,-1.2713210815429687,0.5147533569335937,-27.541984732824428,16.412213740458014,-0.1984732824427481,-9.279925634765624,2.3535002319335936,2.3822306518554686,13.709923664122137,-48.152671755725194,-13.908396946564885,0.0
10.330000400543213,-7.685387329101562,-2.039859814453125,0.8451531860351562,-8.488549618320612,20.3206106870229,-2.6259541984732824,-10.184933862304687,1.3287819213867187,3.0550013183593747,20.427480916030536,-49.465648854961835,-9.038167938931299,0.0
10.340000867843628,-8.437166650390624,-1.7286135986328124,0.842758984375,8.610687022900763,22.045801526717558,-4.534351145038168,-8.705317236328124,2.8730419921875,2.070984436035156,23.709923664122137,-54.091603053435115,-9.435114503816793,0.0
10.350000619888306,-9.07163009033203,-0.6200982299804687,1.350329736328125,22.50381679389313,25.129770992366414,-5.648854961832061,-8.204929089355469,3.6152445068359373,2.6312276245117188,4.1679389312977095,-47.02290076335878,-7.755725190839694,0.0
10.360000610351562,-9.677363110351562,1.20667763671875,1.656787548828125,24.625954198473284,26.137404580152673,-6.290076335877862,-9.090783703613281,1.5705962890624998,3.3542765258789062,-8.961832061068701,-38.42748091603053,-2.564885496183206,0.0
10.37000060081482,-9.524134204101562,1.4053963745117186,1.2497732666015624,23.083969465648856,22.625954198473284,-6.793893129770993,-8.772354882812499,1.1013327636718748,2.789244934082031,-7.893129770992366,-40.83969465648855,-0.21374045801526717,0.0
10.380000352859497,-9.696516723632811,1.93451494140625,1.120486376953125,24.82442748091603,20.35114503816794,-7.297709923664122,-9.945513696289062,1.0390835205078124,3.3016040893554686,-0.183206106870229,-40.19847328244275,1.9236641221374047,0.0
10.390000820159912,-9.87608184814453,2.0661960327148434,0.5410895751953124,20.916030534351144,17.419847328244273,-6.396946564885496,-8.858546142578124,2.2170307373046874,1.9800047729492187,1.0381679389312977,-45.45038167938932,1.251908396946565,0.0
