update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
7500,1.15,1.1338820457458496,[ -9.55440077   5.61102887 111.5       ],"(-5, 2, 11)","[1, 32, 29, 8]","[(0, 0.3), (0, 0.7), (0, 0.7), (-10, 0.7)]"
7829,1.28,1.2655603885650635,[ -9.25402068   5.48566883 109.        ],"(-5, 2, 10)","[23, 10, 24, 17]","[(-10, 0.3), (10, 0.3), (-10, 0.3), (-10, 0.7)]"
8151,1.3,1.2799687385559082,[ -8.72635662   5.73369058 109.        ],"(-5, 2, 10)","[23, 11, 1, 12]","[(-10, 0.3), (10, 0.3), (0, 0.3), (10, 0.3)]"
8484,1.17,1.1497302055358887,[ -9.20871497   5.5041412  111.        ],"(-5, 2, 11)","[24, 7, 15, 10]","[(-10, 0.3), (0, 0.7), (10, 0.7), (10, 0.3)]"
8817,1.17,1.155761480331421,[ -9.4444304    5.91567447 109.        ],"(-5, 2, 10)","[32, 23, 1, 19]","[(0, 0.7), (-10, 0.3), (0, 0.3), (10, 0.7)]"
9138,1.19,1.1773672103881836,[ -8.99678829   5.25101878 106.        ],"(-5, 2, 10)","[24, 17, 23, 15]","[(-10, 0.3), (-10, 0.7), (-10, 0.3), (10, 0.7)]"
9474,1.35,1.3328876495361328,[ -8.1938356    6.22038454 113.5       ],"(-5, 3, 11)","[11, 12, 10, 24]","[(10, 0.3), (10, 0.3), (10, 0.3), (-10, 0.3)]"
9808,1.28,1.268143892288208,[ -9.54624505   4.84294123 112.        ],"(-5, 2, 11)","[24, 0, 1, 8]","[(-10, 0.3), (0, 0.3), (0, 0.3), (-10, 0.7)]"
10141,1.32,1.299269437789917,[ -9.12625694   4.86491985 113.5       ],"(-5, 2, 11)","[23, 25, 29, 22]","[(-10, 0.3), (-10, 0.7), (0, 0.7), (-10, 0.3)]"
10464,1.13,1.1150376796722412,[ -8.91275395   4.60235335 105.5       ],"(-5, 2, 10)","[24, 15, 7, 8]","[(-10, 0.3), (10, 0.7), (0, 0.7), (-10, 0.7)]"
10797,1.25,1.2351372241973877,[ -8.59087502   5.50751147 112.5       ],"(-5, 2, 11)","[29, 23, 12, 11]","[(0, 0.7), (-10, 0.3), (10, 0.3), (10, 0.3)]"
11127,1.21,1.1910760402679443,[ -8.71420377   4.55921833 109.5       ],"(-5, 2, 10)","[24, 15, 7, 16]","[(-10, 0.3), (10, 0.7), (0, 0.7), (10, 0.7)]"
11456,1.19,1.1701679229736328,[ -8.49544999   6.02547539 112.5       ],"(-5, 3, 11)","[1, 29, 11, 8]","[(0, 0.3), (0, 0.7), (10, 0.3), (-10, 0.7)]"
11791,1.19,1.1776759624481201,[ -7.93228614   6.89613965 112.        ],"(-4, 3, 11)","[24, 10, 17, 7]","[(-10, 0.3), (10, 0.3), (-10, 0.7), (0, 0.7)]"
12108,1.17,1.1560649871826172,[ -8.49077326   6.05839395 104.        ],"(-5, 3, 10)","[29, 32, 23, 1]","[(0, 0.7), (0, 0.7), (-10, 0.3), (0, 0.3)]"
12441,1.23,1.2100329399108887,[ -9.0530151    6.29539698 112.        ],"(-5, 3, 11)","[24, 7, 10, 8]","[(-10, 0.3), (0, 0.7), (10, 0.3), (-10, 0.7)]"
12774,1.16,1.139115333557129,[ -9.5918359    5.75628216 110.5       ],"(-5, 2, 11)","[29, 19, 32, 11]","[(0, 0.7), (10, 0.7), (0, 0.7), (10, 0.3)]"
13100,1.17,1.1570241451263428,[ -9.71610753   4.99704495 109.5       ],"(-5, 2, 10)","[24, 7, 17, 26]","[(-10, 0.3), (0, 0.7), (-10, 0.7), (-10, 0.7)]"
13437,1.28,1.2631494998931885,[ -9.31987211   5.83851467 114.5       ],"(-5, 2, 11)","[23, 18, 1, 11]","[(-10, 0.3), (10, 0.7), (0, 0.3), (10, 0.3)]"
13761,1.22,1.2043261528015137,[ -8.88229273   4.87986343 109.5       ],"(-5, 2, 10)","[29, 24, 4, 10]","[(0, 0.7), (-10, 0.3), (0, 0.7), (10, 0.3)]"
14096,1.3,1.2879695892333984,[ -9.14402705   5.22216569 112.        ],"(-5, 2, 11)","[24, 10, 0, 8]","[(-10, 0.3), (10, 0.3), (0, 0.3), (-10, 0.7)]"
14431,1.13,1.1180508136749268,[ -9.6146471   5.7227225 113.5      ],"(-5, 2, 11)","[29, 23, 25, 17]","[(0, 0.7), (-10, 0.3), (-10, 0.7), (-10, 0.7)]"
14754,1.14,1.1275537014007568,[ -9.01122065   6.25363126 106.        ],"(-5, 3, 10)","[24, 7, 30, 8]","[(-10, 0.3), (0, 0.7), (0, 0.7), (-10, 0.7)]"
15078,1.22,1.2078819274902344,[ -8.66491805   6.28317436 107.5       ],"(-5, 3, 10)","[29, 11, 23, 19]","[(0, 0.7), (10, 0.3), (-10, 0.3), (10, 0.7)]"
15411,1.17,1.153716802597046,[ -8.87902905   5.74838415 114.        ],"(-5, 2, 11)","[7, 24, 15, 18]","[(0, 0.7), (-10, 0.3), (10, 0.7), (10, 0.7)]"
15745,1.25,1.2383372783660889,[ -9.36447229   5.8146909  108.5       ],"(-5, 2, 10)","[23, 25, 17, 11]","[(-10, 0.3), (-10, 0.7), (-10, 0.7), (10, 0.3)]"
16077,1.26,1.246666669845581,[ -7.78278434   8.08812001 112.5       ],"(-4, 4, 11)","[7, 24, 8, 0]","[(0, 0.7), (-10, 0.3), (-10, 0.7), (0, 0.3)]"
16406,1.14,1.1276719570159912,[ -8.6845859    6.50275583 109.5       ],"(-5, 3, 10)","[19, 32, 25, 23]","[(10, 0.7), (0, 0.7), (-10, 0.7), (-10, 0.3)]"
16737,1.16,1.1479742527008057,[-10.31919914   5.03662589 109.5       ],"(-6, 2, 10)","[24, 7, 33, 15]","[(-10, 0.3), (0, 0.7), (0, 0.7), (10, 0.7)]"
17065,1.29,1.2695274353027344,[ -8.42991886   5.33785494 111.        ],"(-5, 2, 11)","[1, 11, 12, 19]","[(0, 0.3), (10, 0.3), (10, 0.3), (10, 0.7)]"
17387,1.19,1.1736080646514893,[ -9.11536385   5.84474419 106.        ],"(-5, 2, 10)","[24, 7, 33, 10]","[(-10, 0.3), (0, 0.7), (0, 0.7), (10, 0.3)]"
17715,1.2,1.1869251728057861,[ -9.10843779   5.12177538 108.        ],"(-5, 2, 10)","[23, 22, 1, 29]","[(-10, 0.3), (-10, 0.3), (0, 0.3), (0, 0.7)]"
18045,1.14,1.123084545135498,[ -8.31215996   7.25907195 108.5       ],"(-5, 3, 10)","[7, 33, 24, 15]","[(0, 0.7), (0, 0.7), (-10, 0.3), (10, 0.7)]"
18372,1.16,1.143714189529419,[ -9.31540154   5.96424915 107.        ],"(-5, 2, 10)","[12, 32, 19, 1]","[(10, 0.3), (0, 0.7), (10, 0.7), (0, 0.3)]"
18702,1.2,1.1885039806365967,[ -9.79871412   6.07983247 109.5       ],"(-5, 3, 10)","[7, 24, 15, 10]","[(0, 0.7), (-10, 0.3), (10, 0.7), (10, 0.3)]"
19041,1.25,1.2291526794433594,[ -7.16795364   8.30129247 116.5       ],"(-4, 4, 11)","[23, 25, 1, 19]","[(-10, 0.3), (-10, 0.7), (0, 0.3), (10, 0.7)]"
19377,1.3,1.2881510257720947,[ -8.9857953    6.70737381 109.        ],"(-5, 3, 10)","[7, 24, 23, 18]","[(0, 0.7), (-10, 0.3), (-10, 0.3), (10, 0.7)]"
19702,1.18,1.165637731552124,[ -9.71253524   5.36568923 110.        ],"(-5, 2, 11)","[1, 11, 25, 27]","[(0, 0.3), (10, 0.3), (-10, 0.7), (-10, 0.7)]"
20031,1.24,1.2269892692565918,[ -8.70655795   5.68710636 111.        ],"(-5, 2, 11)","[24, 7, 10, 15]","[(-10, 0.3), (0, 0.7), (10, 0.3), (10, 0.7)]"
20364,1.16,1.1408684253692627,[ -8.79475687   5.77604979 109.5       ],"(-5, 2, 10)","[29, 32, 1, 25]","[(0, 0.7), (0, 0.7), (0, 0.3), (-10, 0.7)]"
20689,1.17,1.1545746326446533,[ -8.11641711   7.07892194 109.5       ],"(-5, 3, 10)","[7, 15, 16, 10]","[(0, 0.7), (10, 0.7), (10, 0.7), (10, 0.3)]"
21025,1.22,1.205148458480835,[ -9.17966075   5.67259358 115.5       ],"(-5, 2, 11)","[29, 23, 22, 17]","[(0, 0.7), (-10, 0.3), (-10, 0.3), (-10, 0.7)]"
21367,1.07,1.056614875793457,[ -8.12396688   6.83650866 115.        ],"(-5, 3, 11)","[24, 7, 6]","[(-10, 0.3), (0, 0.7), (0, 0.7)]"
21690,1.15,1.1351253986358643,[ -7.11423469   5.84242387 107.5       ],"(-4, 2, 10)","[14, 29, 18, 11]","[(0, 0.7), (0, 0.7), (10, 0.7), (10, 0.3)]"
22012,1.18,1.1592204570770264,[ -7.80467104   7.28116013 109.5       ],"(-4, 3, 10)","[7, 24, 15, 6]","[(0, 0.7), (-10, 0.3), (10, 0.7), (0, 0.7)]"
22351,1.16,1.143923282623291,[ -7.72679501   7.61298175 113.5       ],"(-4, 3, 11)","[14, 29, 1, 27]","[(0, 0.7), (0, 0.7), (0, 0.3), (-10, 0.7)]"
22678,1.12,1.1072161197662354,[ -8.52708558   5.01939378 108.        ],"(-5, 2, 10)","[7, 15, 16, 6]","[(0, 0.7), (10, 0.7), (10, 0.7), (0, 0.7)]"
23007,1.29,1.2762207984924316,[ -8.49770809   6.12503821 109.5       ],"(-5, 3, 10)","[14, 1, 11, 0]","[(0, 0.7), (0, 0.3), (10, 0.3), (0, 0.3)]"
23335,1.26,1.248595952987671,[ -8.46407173   5.53729298 109.5       ],"(-5, 2, 10)","[7, 24, 15, 0]","[(0, 0.7), (-10, 0.3), (10, 0.7), (0, 0.3)]"
23657,1.18,1.1618099212646484,[ -8.79326172   5.2430385  106.        ],"(-5, 2, 10)","[14, 29, 11, 27]","[(0, 0.7), (0, 0.7), (10, 0.3), (-10, 0.7)]"
23994,1.13,1.108680248260498,[ -7.87129638   7.81308337 111.        ],"(-4, 3, 11)","[7, 33, 6, 15]","[(0, 0.7), (0, 0.7), (0, 0.7), (10, 0.7)]"
24333,1.08,1.0653119087219238,[ -7.08508235   7.79509938 114.5       ],"(-4, 3, 11)","[14, 29, 19, 18]","[(0, 0.7), (0, 0.7), (10, 0.7), (10, 0.7)]"
24661,1.25,1.2336788177490234,[ -8.0115556    6.17084849 109.        ],"(-5, 3, 10)","[7, 24, 6, 10]","[(0, 0.7), (-10, 0.3), (0, 0.7), (10, 0.3)]"
24981,1.2,1.1800944805145264,[ -9.4098481    5.11531287 104.5       ],"(-5, 2, 10)","[29, 14, 1, 23]","[(0, 0.7), (0, 0.7), (0, 0.3), (-10, 0.3)]"
25311,1.13,1.114485263824463,[ -8.05461981   7.04045649 108.        ],"(-5, 3, 10)","[7, 15, 33, 6]","[(0, 0.7), (10, 0.7), (0, 0.7), (0, 0.7)]"
25652,1.2,1.1861848831176758,[ -8.33487329   5.93975921 113.5       ],"(-5, 2, 11)","[29, 14, 23, 1]","[(0, 0.7), (0, 0.7), (-10, 0.3), (0, 0.3)]"
25978,1.13,1.1154942512512207,[ -8.09474828   6.78024361 110.        ],"(-5, 3, 11)","[7, 15, 33, 16]","[(0, 0.7), (10, 0.7), (0, 0.7), (10, 0.7)]"
26301,1.17,1.1527836322784424,[ -8.18805761   6.59087358 108.        ],"(-5, 3, 10)","[29, 14, 11, 1]","[(0, 0.7), (0, 0.7), (10, 0.3), (0, 0.3)]"
26629,1.2,1.1828014850616455,[ -8.72071994   5.9764021  105.5       ],"(-5, 2, 10)","[7, 24, 15, 33]","[(0, 0.7), (-10, 0.3), (10, 0.7), (0, 0.7)]"
26967,1.14,1.1188833713531494,[ -9.2185628    4.31077084 110.5       ],"(-5, 2, 11)","[14, 30, 29, 1]","[(0, 0.7), (0, 0.7), (0, 0.7), (0, 0.3)]"
27298,1.17,1.158644676208496,[ -9.44071592   4.64053898 108.5       ],"(-5, 2, 10)","[7, 15, 33, 24]","[(0, 0.7), (10, 0.7), (0, 0.7), (-10, 0.3)]"
27632,1.2,1.1835713386535645,[ -8.49991727   5.9626153  110.5       ],"(-5, 2, 11)","[14, 27, 11, 26]","[(0, 0.7), (-10, 0.7), (10, 0.3), (-10, 0.7)]"
27953,1.29,1.2743339538574219,[ -7.79900869   5.25149994 107.        ],"(-4, 2, 10)","[7, 24, 10, 33]","[(0, 0.7), (-10, 0.3), (10, 0.3), (0, 0.7)]"
28281,1.28,1.2694578170776367,[ -8.06115439   6.13136225 111.        ],"(-5, 3, 11)","[1, 22, 27, 11]","[(0, 0.3), (-10, 0.3), (-10, 0.7), (10, 0.3)]"
28615,1.27,1.2573089599609375,[ -8.44121989   7.33370916 109.5       ],"(-5, 3, 10)","[24, 7, 10, 0]","[(-10, 0.3), (0, 0.7), (10, 0.3), (0, 0.3)]"
28943,1.12,1.0987844467163086,[ -8.61572999   5.72680882 105.5       ],"(-5, 2, 10)","[19, 29, 25, 1]","[(10, 0.7), (0, 0.7), (-10, 0.7), (0, 0.3)]"
29277,1.15,1.1296429634094238,[ -8.97974211   6.2494613  109.        ],"(-5, 3, 10)","[7, 24, 33, 15]","[(0, 0.7), (-10, 0.3), (0, 0.7), (10, 0.7)]"
29611,1.21,1.1961889266967773,[ -9.71078089   4.17166267 112.5       ],"(-5, 2, 11)","[29, 27, 30, 1]","[(0, 0.7), (-10, 0.7), (0, 0.7), (0, 0.3)]"
29938,1.22,1.2073585987091064,[ -8.49405099   6.42525172 108.        ],"(-5, 3, 10)","[7, 15, 33, 10]","[(0, 0.7), (10, 0.7), (0, 0.7), (10, 0.3)]"
30261,1.16,1.1445152759552002,[ -8.60078177   5.52922677 108.5       ],"(-5, 2, 10)","[19, 23, 29, 25]","[(10, 0.7), (-10, 0.3), (0, 0.7), (-10, 0.7)]"
30594,1.27,1.2546441555023193,[ -9.56459378   5.66036033 111.        ],"(-5, 2, 11)","[7, 24, 33, 10]","[(0, 0.7), (-10, 0.3), (0, 0.7), (10, 0.3)]"
