update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
962,2.95,1.180677890777588,[-17.4363338   -1.94581844 108.        ],"(-9, -1, 10)",[11 18 17 23],"[[-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
1296,1.09,1.0759897232055664,[-11.47212485   4.27536197 110.5       ],"(-6, 2, 11)",[ 6  0  5 16],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [ 10.    0.7]]"
1617,1.2,1.1854708194732666,[-10.5319366    6.50634109 106.5       ],"(-6, 3, 10)",[11 23 24 18],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
1950,1.15,1.128122329711914,[-10.696454     2.68879868 112.        ],"(-6, 1, 11)",[ 8  6  0 11],"[[-10.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
2283,1.29,1.2774252891540527,[ -9.38199538   6.15485196 110.5       ],"(-5, 3, 11)",[11 23 24 14],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
2609,1.1,1.0840623378753662,[ -8.72042631   6.1166877  110.5       ],"(-5, 3, 11)",[ 8  6  0 16],"[[-10.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]]"
2943,1.16,1.140141487121582,[-10.18504408   5.40899204 111.5       ],"(-6, 2, 11)",[11 23 18 17],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]]"
3272,1.16,1.14841890335083,[-11.00007604   3.54517411 112.        ],"(-6, 1, 11)",[ 8 16  0 11],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
3605,1.21,1.192009687423706,[ -9.65420288   5.59883117 111.        ],"(-5, 2, 11)",[11 17 18 14],"[[-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]
 [ 10.    0.3]]"
