update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
8492,1.21,1.193725824356079,[-11.72838743   6.11429191 139.5       ],"(-6, 3, 13)",[ 8 16  0 12],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
8920,1.26,1.247037410736084,[-12.26106936   5.39196412 139.5       ],"(-7, 2, 13)",[17 18 23 14],"[[ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
9344,1.26,1.2394311428070068,[-12.1748253    5.79513073 146.        ],"(-7, 2, 14)",[ 8 16  0 21],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]]"
9763,1.23,1.2148656845092773,[-12.14102825   5.98724552 135.        ],"(-7, 2, 13)",[18 17 14 23],"[[ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
10179,1.19,1.1690952777862549,[-12.19700771   5.9793239  138.5       ],"(-7, 2, 13)",[16  8 21  0],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]]"
10597,1.24,1.2192661762237549,[-12.52907763   5.61556409 138.        ],"(-7, 2, 13)",[18 17 14 23],"[[ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
11024,1.17,1.1564629077911377,[-12.65918503   4.62151946 139.5       ],"(-7, 2, 13)",[ 8 16  0 21],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]]"
11448,1.25,1.232450246810913,[-11.73029302   6.81900902 142.        ],"(-6, 3, 14)",[18 23 17 14],"[[ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [  0.    0.3]]"
11871,1.21,1.1958019733428955,[-12.52080048   5.1918284  139.5       ],"(-7, 2, 13)",[16  8 21  0],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]]"
12289,1.31,1.2979156970977783,[-12.15612564   5.88412807 141.5       ],"(-7, 2, 14)",[12 18 23 17],"[[  0.    0.3]
 [ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
12699,1.24,1.2189550399780273,[-13.33895414   5.23846    133.5       ],"(-7, 2, 13)",[ 8  0 16 21],"[[-10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]]"
13128,1.35,1.3343799114227295,[-13.58673252   4.33716338 140.        ],"(-7, 2, 14)",[18 24 14 23],"[[ 10.    0.7]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
13549,1.18,1.1683566570281982,[-13.09689994   4.31618567 137.5       ],"(-7, 2, 13)",[ 8 16 21  0],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]]"
13967,1.26,1.2397394180297852,[-12.55673288   5.04016356 144.        ],"(-7, 2, 14)",[18 17  1 23],"[[ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
14386,1.18,1.1681058406829834,[-11.82402813   5.75872811 139.        ],"(-6, 2, 13)",[ 8 16  0 21],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]]"
14802,1.25,1.237945318222046,[-11.70372489   6.13348748 138.        ],"(-6, 3, 13)",[18 23 17 14],"[[ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [  0.    0.3]]"
15215,1.22,1.1988623142242432,[-12.27015372   5.40960318 139.5       ],"(-7, 2, 13)",[ 8 16 21  0],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]]"
15633,1.31,1.295522928237915,[-14.12095179   4.71920821 139.5       ],"(-8, 2, 13)",[18 17 23 30],"[[ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
16053,1.26,1.2449085712432861,[-11.73322182   6.66916045 139.5       ],"(-6, 3, 13)",[16 24 21  8],"[[ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
16457,1.23,1.2140429019927979,[-11.51309019   6.45805884 130.5       ],"(-6, 3, 13)",[29 17 18 20],"[[ 0.   0.3]
 [10.   0.7]
 [10.   0.7]
 [10.   0.7]]"
16893,1.37,1.3533060550689697,[-11.54613347   5.89460254 142.5       ],"(-6, 2, 14)",[29 23 14 24],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
17309,1.19,1.1753144264221191,[-11.23719263   6.33275018 137.        ],"(-6, 3, 13)",[16 21  0  8],"[[ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
17736,1.27,1.2545483112335205,[-11.71748182   6.29324771 142.5       ],"(-6, 3, 14)",[18 17 23 14],"[[ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
18158,1.26,1.2396810054779053,[-12.36867917   5.77689543 139.5       ],"(-7, 2, 13)",[ 8 16  0 30],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
18584,1.32,1.2999320030212402,[-11.77750377   6.41793744 143.        ],"(-6, 3, 14)",[18 24 14 23],"[[ 10.    0.7]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
19002,1.18,1.1671745777130127,[-12.50085819   6.31858078 140.5       ],"(-7, 3, 14)",[16  8 21  0],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]]"
19420,1.24,1.2222826480865479,[-11.98842659   5.83580492 140.        ],"(-6, 2, 14)",[18 17 20  1],"[[10.   0.7]
 [10.   0.7]
 [10.   0.7]
 [ 0.   0.3]]"
19851,1.29,1.273773431777954,[-11.78252987   6.08051193 146.        ],"(-6, 3, 14)",[ 2 16  8 30],"[[  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
20268,1.4,1.3806638717651367,[-11.66987419   5.65231524 142.        ],"(-6, 2, 14)",[ 0 11  2 24],"[[  0.    0.3]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
20678,1.26,1.2394239902496338,[-11.00146276   6.10013383 137.5       ],"(-6, 3, 13)",[29  0 21  8],"[[  0.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
21091,1.41,1.3972620964050293,[-12.05969487   5.82026646 137.        ],"(-7, 2, 13)",[11  2 24 23],"[[  0.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
21514,1.26,1.246145486831665,[-12.43699221   4.38163992 140.        ],"(-7, 2, 14)",[21  0  8 29],"[[ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
21935,1.33,1.3110826015472412,[-12.70645555   5.58443441 138.        ],"(-7, 2, 13)",[11 18  2 23],"[[  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
22363,1.31,1.298041820526123,[-12.64811377   4.81683029 145.5       ],"(-7, 2, 14)",[16  0  8 21],"[[ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
22785,1.36,1.3398487567901611,[-13.82565719   2.73905554 145.5       ],"(-7, 1, 14)",[18 11  2 23],"[[ 10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
23195,1.25,1.2292871475219727,[-13.60818651   4.07882387 141.        ],"(-7, 2, 14)",[16  0  8 21],"[[ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
23624,1.26,1.245521068572998,[-11.70441138   5.86361974 143.        ],"(-6, 2, 14)",[23  2 18 26],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
24036,1.2,1.1798160076141357,[-12.0107204    5.44414017 137.5       ],"(-7, 2, 13)",[16 21 25  8],"[[ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
24460,1.33,1.3153460025787354,[-14.76151979   2.20315078 141.        ],"(-8, 1, 14)",[23  2 18 14],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]]"
24877,1.18,1.1634328365325928,[-12.29794884   5.48412991 138.5       ],"(-7, 2, 13)",[16 21  0  8],"[[ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
25293,1.31,1.2932443618774414,[-13.29796886   3.71321273 140.5       ],"(-7, 1, 14)",[23  2 18 14],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]]"
25721,1.23,1.216270923614502,[-12.27744519   5.18554797 142.5       ],"(-7, 2, 14)",[16 21  8 22],"[[ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
26138,1.26,1.2488188743591309,[-14.01777191   3.85702489 138.5       ],"(-8, 1, 13)",[18 17  2 23],"[[ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
26560,1.27,1.2547714710235596,[-12.85905367   4.73455627 137.5       ],"(-7, 2, 13)",[ 0  8 25 16],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]]"
26981,1.35,1.3361172676086426,[-13.6727802    4.62987288 139.5       ],"(-7, 2, 13)",[23  2 18 14],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]]"
27407,1.23,1.209000587463379,[-12.84082299   4.83428867 139.5       ],"(-7, 2, 13)",[21 16 31  8],"[[ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
27821,1.27,1.2586777210235596,[-12.64652227   4.97011401 133.5       ],"(-7, 2, 13)",[23 18  2 26],"[[-10.    0.3]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
28248,1.24,1.2255778312683105,[-11.93113096   6.93660181 140.5       ],"(-6, 3, 14)",[ 2 21 16  8],"[[  0.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
28662,1.33,1.3159842491149902,[-12.00135799   6.002278   138.5       ],"(-7, 3, 13)",[23 14 18 26],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
29081,1.25,1.2339684963226318,[-12.66403283   4.8715901  141.5       ],"(-7, 2, 14)",[16 21  2  8],"[[ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
29500,1.29,1.2745170593261719,[-12.45231915   5.71419789 139.        ],"(-7, 2, 13)",[23 14 18 17],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]]"
29914,1.28,1.2677280902862549,[-13.45842887   3.56196225 138.5       ],"(-7, 1, 13)",[ 2  8 16 29],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]]"
30336,1.29,1.2748374938964844,[-12.94076723   4.86091376 136.5       ],"(-7, 2, 13)",[14 18  1 26],"[[  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
30764,1.29,1.27872896194458,[-12.40185566   4.71433955 143.5       ],"(-7, 2, 14)",[16 21  2  8],"[[ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
