timestamp,gait_phase_L,gait_phase_R,mtr_cmd_L,mtr_cmd_R,incline,speed,gpio_output
10.000000715255737,90.79025958552666,29.48433684353659,0.0,-0.013955894457349459,0,0.3,0.0
10.010000944137573,92.36578498969425,31.192582541907264,-0.01764767623694834,0.0,0,0.3,1.0
10.02000093460083,92.36578498969425,31.192582541907264,-0.01764767623694834,0.0,0,0.3,1.0
10.030000448226929,94.32282248643018,32.94326029359937,-0.11407631976342633,0.0007057942446503661,0,0.3,1.0
10.040000915527344,94.32282248643018,32.94326029359937,-0.11407631976342633,0.0007057942446503661,0,0.3,1.0
10.050000667572021,96.6537860484715,34.70296814565452,-0.2757182456799396,0.013875536049327584,0,0.3,1.0
10.060000658035278,96.6537860484715,34.70296814565452,-0.2757182456799396,0.013875536049327584,0,0.3,1.0
10.070000886917114,99.12515016082442,36.65045731042539,-0.5935997226529763,0.04210484536923805,0,0.3,1.0
10.080000638961792,99.12515016082442,36.65045731042539,-0.5935997226529763,0.04210484536923805,0,0.3,1.0
10.090000867843628,1.2799777103225916,38.545848349570164,-0.7089618232969239,0.08331442533132356,0,0.3,1.0
10.100000619888306,1.2799777103225916,38.545848349570164,-0.7089618232969239,0.08331442533132356,0,0.3,1.0
10.110000610351562,2.773221559399129,40.170779387974285,-0.8245622217784762,0.1354249790625259,0,0.3,1.0
10.12000036239624,2.773221559399129,40.170779387974285,-0.8245622217784762,0.1354249790625259,0,0.3,1.0
10.130000591278076,3.8821400305635487,41.5814230221382,-0.9377234143043165,0.16491834081871515,0,0.3,1.0
10.140000820159912,3.8821400305635487,41.5814230221382,-0.9377234143043165,0.16491834081871515,0,0.3,1.0
10.15000033378601,5.059137488001805,42.96668159556597,-1.146018166315592,0.1963572096897868,0,0.3,1.0
10.160000562667847,5.059137488001805,42.96668159556597,-1.146018166315592,0.1963572096897868,0,0.3,1.0
10.170000791549683,6.366603661546252,44.26065471088988,-1.2357967182143919,0.26403182034004813,0,0.3,1.0
10.18000054359436,6.366603661546252,44.26065471088988,-1.2357967182143919,0.26403182034004813,0,0.3,1.0
10.190001010894775,8.139485523618873,45.65859197140089,-1.3732286548317307,0.29974773790097325,0,0.3,1.0
10.200000524520874,8.139485523618873,45.65859197140089,-1.3732286548317307,0.29974773790097325,0,0.3,1.0
10.210000276565552,8.139485523618873,45.65859197140089,-1.3732286548317307,0.29974773790097325,0,0.3,0.0
10.220000743865967,9.854251914646824,46.87589224702866,-1.4155270319636348,0.3363695141402517,0,0.3,0.0
10.230000257492065,10.716309283866183,47.435648365534,-1.4366436765866057,0.373637236948751,0,0.3,0.0
10.240000486373901,10.716309283866183,47.435648365534,-1.4366436765866057,0.373637236948751,0,0.3,0.0
10.250000476837158,13.221147629728941,49.15899856163566,-1.3700842895699343,0.44907087383688316,0,0.3,0.0
10.260001182556152,13.221147629728941,49.15899856163566,-1.3700842895699343,0.44907087383688316,0,0.3,0.0
10.27000093460083,15.17979300736066,50.618850467807874,-1.240414923820471,0.4867169636982518,0,0.3,0.0
10.280000925064087,15.17979300736066,50.618850467807874,-1.240414923820471,0.4867169636982518,0,0.3,0.0
10.290000677108765,16.83646868415677,52.04151559049305,-1.1567466975770389,0.5605681257099325,0,0.3,0.0
10.3000009059906,16.83646868415677,52.04151559049305,-1.1567466975770389,0.5605681257099325,0,0.3,0.0
10.310000896453857,18.1593623593189,53.165852438889615,-0.9629464320726853,0.59625337364198,0,0.3,0.0
10.320000886917114,18.1593623593189,53.165852438889615,-0.9629464320726853,0.59625337364198,0,0.3,0.0
10.330000877380371,19.422983627994853,53.988241464713795,-0.8572957022997286,0.59625337364198,0,0.3,0.0
10.340000629425049,19.422983627994853,53.988241464713795,-0.8572957022997286,0.59625337364198,0,0.3,0.0
10.350000381469727,20.724887020205223,54.58447564614089,-0.7487987808382285,0.6307651833793226,0,0.3,0.0
10.360000610351562,20.724887020205223,54.58447564614089,-0.7487987808382285,0.6307651833793226,0,0.3,0.0
10.37000060081482,21.96458975398198,55.15352731829962,-0.6396963224321668,0.6638436428128277,0,0.3,0.0
10.380000591278076,21.96458975398198,55.15352731829962,-0.6396963224321668,0.6638436428128277,0,0.3,0.0
10.390000820159912,23.182570921213195,55.62088503694933,-0.42863741376228953,0.6638436428128277,0,0.3,0.0
10.40000057220459,23.182570921213195,55.62088503694933,-0.42863741376228953,0.6638436428128277,0,0.3,0.0
10.410000801086426,24.35670464961831,56.19470494166134,-0.33116227298643836,0.695228839833364,0,0.3,0.0
10.420000553131104,24.35670464961831,56.19470494166134,-0.33116227298643836,0.695228839833364,0,0.3,0.0
10.43000078201294,24.35670464961831,56.19470494166134,-0.33116227298643836,0.695228839833364,0,0.3,0.0
10.440000534057617,25.682021537428827,57.092524597417,-0.24204421424195555,0.7246608623317978,0,0.3,0.0
10.450000524520874,26.399386594113537,57.5975023700797,-0.16352389227282266,0.7246608623317978,0,0.3,0.0
10.46000051498413,26.399386594113537,57.5975023700797,-0.16352389227282266,0.7246608623317978,0,0.3,0.0
10.470000505447388,28.424686261421257,59.27949266124769,-0.04723907763653718,0.7766257353258315,0,0.3,0.0
10.480000495910645,28.424686261421257,59.27949266124769,-0.04723907763653718,0.7766257353258315,0,0.3,0.0
10.49000072479248,29.877793794102708,60.725092768694886,-0.013955894457349459,0.7986387616031666,0,0.3,0.0
10.500001192092896,29.877793794102708,60.725092768694886,-0.013955894457349459,0.7986387616031666,0,0.3,0.0
10.510000705718994,31.352011954697247,61.962382736672275,0.0,0.8176589649218707,0,0.3,0.0
10.520000457763672,31.352011954697247,61.962382736672275,0.0,0.8176589649218707,0,0.3,0.0
10.530000448226929,31.352011954697247,61.962382736672275,0.0,0.8176589649218707,0,0.3,0.0
10.540000915527344,33.00052810348264,62.91716924534371,0.005278263153018679,0.8334264331728117,0,0.3,0.0
10.550000429153442,33.73651192646746,63.35309754116144,0.005278263153018679,0.8456812542468573,0,0.3,0.0
10.5600004196167,33.73651192646746,63.35309754116144,0.005278263153018679,0.8456812542468573,0,0.3,0.0
10.570000886917114,36.09382238610805,64.50529494801151,0.04210484536923805,0.854163516034875,0,0.3,0.0
10.580000877380371,36.09382238610805,64.50529494801151,0.04210484536923805,0.854163516034875,0,0.3,0.0
10.590000867843628,37.70504966404868,65.47311362339714,0.06121705757457506,0.8586133064277325,0,0.3,0.0
10.600000858306885,37.70504966404868,65.47311362339714,0.06121705757457506,0.8586133064277325,0,0.3,0.0
10.610000848770142,39.27252749706992,66.61227107030602,0.10813703653035125,0.8580400033631471,0,0.3,0.0
10.620000839233398,39.27252749706992,66.61227107030602,0.10813703653035125,0.8580400033631471,0,0.3,0.0
