update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
982,1.47,0.5114233493804932,None,"('N', 'o', 'n', 'e')",None
1312,0.57,0.557276725769043,None,"('N', 'o', 'n', 'e')",None
1639,0.53,0.5161483287811279,None,"('N', 'o', 'n', 'e')",None
1974,0.55,0.5369880199432373,None,"('N', 'o', 'n', 'e')",None
2310,0.52,0.5049917697906494,None,"('N', 'o', 'n', 'e')",None
2641,0.54,0.5283937454223633,None,"('N', 'o', 'n', 'e')",None
2961,0.54,0.5195436477661133,None,"('N', 'o', 'n', 'e')",None
3285,0.53,0.5150492191314697,None,"('N', 'o', 'n', 'e')",None
3620,0.54,0.5238523483276367,None,"('N', 'o', 'n', 'e')",None
3959,0.56,0.5411725044250488,None,"('N', 'o', 'n', 'e')",None
4285,0.54,0.5207653045654297,None,"('N', 'o', 'n', 'e')",None
4616,0.56,0.5404443740844727,None,"('N', 'o', 'n', 'e')",None
4951,0.53,0.5158984661102295,None,"('N', 'o', 'n', 'e')",None
5278,0.54,0.5247189998626709,None,"('N', 'o', 'n', 'e')",None
5596,0.53,0.5156333446502686,None,"('N', 'o', 'n', 'e')",None
5930,0.53,0.5153977870941162,None,"('N', 'o', 'n', 'e')",None
6256,0.56,0.545677900314331,None,"('N', 'o', 'n', 'e')",None
6586,0.51,0.4966878890991211,None,"('N', 'o', 'n', 'e')",None
6923,0.52,0.5030155181884766,None,"('N', 'o', 'n', 'e')",None
7244,0.52,0.5037150382995605,None,"('N', 'o', 'n', 'e')",None
7575,0.54,0.5198750495910645,None,"('N', 'o', 'n', 'e')",None
7918,0.54,0.5269992351531982,None,"('N', 'o', 'n', 'e')",None
8247,0.52,0.5073831081390381,None,"('N', 'o', 'n', 'e')",None
8574,0.53,0.517385721206665,None,"('N', 'o', 'n', 'e')",None
8894,0.53,0.5147457122802734,None,"('N', 'o', 'n', 'e')",None
9224,0.53,0.5100212097167969,None,"('N', 'o', 'n', 'e')",None
9565,0.53,0.5154106616973877,None,"('N', 'o', 'n', 'e')",None
9892,0.54,0.5250952243804932,None,"('N', 'o', 'n', 'e')",None
10219,0.51,0.4977266788482666,None,"('N', 'o', 'n', 'e')",None
10557,0.54,0.5186166763305664,None,"('N', 'o', 'n', 'e')",None
10881,0.54,0.5196108818054199,None,"('N', 'o', 'n', 'e')",None
11216,0.55,0.530937910079956,None,"('N', 'o', 'n', 'e')",None
11546,0.53,0.5126848220825195,None,"('N', 'o', 'n', 'e')",None
11872,0.52,0.5027029514312744,None,"('N', 'o', 'n', 'e')",None
12199,0.53,0.5155401229858398,None,"('N', 'o', 'n', 'e')",None
12525,0.54,0.5256588459014893,None,"('N', 'o', 'n', 'e')",None
12857,0.52,0.5075328350067139,None,"('N', 'o', 'n', 'e')",None
13186,0.55,0.5365200042724609,None,"('N', 'o', 'n', 'e')",None
13513,0.54,0.520439624786377,None,"('N', 'o', 'n', 'e')",None
13849,0.53,0.5165555477142334,None,"('N', 'o', 'n', 'e')",None
14179,0.54,0.5263948440551758,None,"('N', 'o', 'n', 'e')",None
14507,0.52,0.5088760852813721,None,"('N', 'o', 'n', 'e')",None
14838,0.52,0.5087502002716064,None,"('N', 'o', 'n', 'e')",None
15172,0.54,0.5234148502349854,None,"('N', 'o', 'n', 'e')",None
15503,0.56,0.5451011657714844,None,"('N', 'o', 'n', 'e')",None
15826,0.51,0.4899146556854248,None,"('N', 'o', 'n', 'e')",None
16161,0.52,0.5063340663909912,None,"('N', 'o', 'n', 'e')",None
16499,0.54,0.5267176628112793,None,"('N', 'o', 'n', 'e')",None
16828,0.54,0.5258722305297852,None,"('N', 'o', 'n', 'e')",None
17142,0.54,0.5260169506072998,None,"('N', 'o', 'n', 'e')",None
17475,0.53,0.5177416801452637,None,"('N', 'o', 'n', 'e')",None
17809,0.55,0.5320372581481934,None,"('N', 'o', 'n', 'e')",None
18139,0.54,0.518625020980835,None,"('N', 'o', 'n', 'e')",None
18457,0.51,0.48938798904418945,None,"('N', 'o', 'n', 'e')",None
18791,0.53,0.5126817226409912,None,"('N', 'o', 'n', 'e')",None
19131,0.53,0.515782356262207,None,"('N', 'o', 'n', 'e')",None
19454,0.52,0.5054566860198975,None,"('N', 'o', 'n', 'e')",None
19789,0.54,0.5269954204559326,None,"('N', 'o', 'n', 'e')",None
20116,0.57,0.5535497665405273,None,"('N', 'o', 'n', 'e')",None
20440,0.53,0.5097815990447998,None,"('N', 'o', 'n', 'e')",None
20776,0.54,0.5262341499328613,None,"('N', 'o', 'n', 'e')",None
21104,0.53,0.5162153244018555,None,"('N', 'o', 'n', 'e')",None
21436,0.52,0.5038187503814697,None,"('N', 'o', 'n', 'e')",None
21773,0.53,0.5164663791656494,None,"('N', 'o', 'n', 'e')",None
22098,0.54,0.5210897922515869,None,"('N', 'o', 'n', 'e')",None
22430,0.54,0.5208437442779541,None,"('N', 'o', 'n', 'e')",None
22765,0.53,0.5162436962127686,None,"('N', 'o', 'n', 'e')",None
23096,0.52,0.5066475868225098,None,"('N', 'o', 'n', 'e')",None
23421,0.5,0.4878873825073242,None,"('N', 'o', 'n', 'e')",None
23751,0.53,0.5135185718536377,None,"('N', 'o', 'n', 'e')",None
24083,0.51,0.4974057674407959,None,"('N', 'o', 'n', 'e')",None
