update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L
906,1.49,0.5172300338745117,None,"('N', 'o', 'n', 'e')",None
1248,0.41,0.39246392250061035,None,"('N', 'o', 'n', 'e')",None
1583,0.4,0.38466906547546387,None,"('N', 'o', 'n', 'e')",None
1912,0.44,0.4255807399749756,None,"('N', 'o', 'n', 'e')",None
2235,0.38,0.36719751358032227,None,"('N', 'o', 'n', 'e')",None
2570,0.39,0.3688037395477295,None,"('N', 'o', 'n', 'e')",None
2900,0.4,0.3879525661468506,None,"('N', 'o', 'n', 'e')",None
3231,0.4,0.3793213367462158,None,"('N', 'o', 'n', 'e')",None
3561,0.41,0.39336299896240234,None,"('N', 'o', 'n', 'e')",None
3888,0.39,0.37830042839050293,None,"('N', 'o', 'n', 'e')",None
