update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
973,2.06,0.512765645980835,None,"('N', 'o', 'n', 'e')",None
1304,0.56,0.5405864715576172,None,"('N', 'o', 'n', 'e')",None
1633,0.56,0.5441722869873047,None,"('N', 'o', 'n', 'e')",None
1953,0.56,0.5460798740386963,None,"('N', 'o', 'n', 'e')",None
2293,0.59,0.5742530822753906,None,"('N', 'o', 'n', 'e')",None
2628,0.53,0.515770435333252,None,"('N', 'o', 'n', 'e')",None
2956,0.57,0.5486495494842529,None,"('N', 'o', 'n', 'e')",None
3282,0.53,0.5148820877075195,None,"('N', 'o', 'n', 'e')",None
3618,0.53,0.5182499885559082,None,"('N', 'o', 'n', 'e')",None
3952,0.58,0.5640039443969727,None,"('N', 'o', 'n', 'e')",None
