update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L
913,1.65,0.7490956783294678,None,"('N', 'o', 'n', 'e')",None
1242,0.55,0.5354766845703125,None,"('N', 'o', 'n', 'e')",None
1565,0.53,0.5100963115692139,None,"('N', 'o', 'n', 'e')",None
1899,0.53,0.5143842697143555,None,"('N', 'o', 'n', 'e')",None
2234,0.54,0.5241103172302246,None,"('N', 'o', 'n', 'e')",None
2572,0.54,0.5250301361083984,None,"('N', 'o', 'n', 'e')",None
2892,0.56,0.5400173664093018,None,"('N', 'o', 'n', 'e')",None
3218,0.53,0.511826753616333,None,"('N', 'o', 'n', 'e')",None
3549,0.53,0.5132639408111572,None,"('N', 'o', 'n', 'e')",None
3885,0.55,0.5343983173370361,None,"('N', 'o', 'n', 'e')",None
4212,0.53,0.510373592376709,None,"('N', 'o', 'n', 'e')",None
4546,0.53,0.5162296295166016,None,"('N', 'o', 'n', 'e')",None
4883,0.55,0.5309147834777832,None,"('N', 'o', 'n', 'e')",None
5204,0.59,0.5696089267730713,None,"('N', 'o', 'n', 'e')",None
5526,0.52,0.5053949356079102,None,"('N', 'o', 'n', 'e')",None
5856,0.53,0.5167520046234131,None,"('N', 'o', 'n', 'e')",None
6189,0.54,0.5249283313751221,None,"('N', 'o', 'n', 'e')",None
6518,0.55,0.5352737903594971,None,"('N', 'o', 'n', 'e')",None
6852,0.52,0.5034308433532715,None,"('N', 'o', 'n', 'e')",None
7176,0.51,0.4939687252044678,None,"('N', 'o', 'n', 'e')",None
7502,0.53,0.5127460956573486,None,"('N', 'o', 'n', 'e')",None
7841,0.53,0.5148940086364746,None,"('N', 'o', 'n', 'e')",None
8174,0.54,0.5267934799194336,None,"('N', 'o', 'n', 'e')",None
8505,0.52,0.5021729469299316,None,"('N', 'o', 'n', 'e')",None
8825,0.54,0.5207140445709229,None,"('N', 'o', 'n', 'e')",None
9152,0.55,0.5323710441589355,None,"('N', 'o', 'n', 'e')",None
9490,0.54,0.5258064270019531,None,"('N', 'o', 'n', 'e')",None
9825,0.53,0.5157887935638428,None,"('N', 'o', 'n', 'e')",None
10151,0.54,0.5245845317840576,None,"('N', 'o', 'n', 'e')",None
10482,0.52,0.5032007694244385,None,"('N', 'o', 'n', 'e')",None
10811,0.5,0.4790940284729004,None,"('N', 'o', 'n', 'e')",None
11139,0.54,0.5254917144775391,None,"('N', 'o', 'n', 'e')",None
11477,0.54,0.5225355625152588,None,"('N', 'o', 'n', 'e')",None
11807,0.52,0.5069530010223389,None,"('N', 'o', 'n', 'e')",None
12133,0.52,0.5032227039337158,None,"('N', 'o', 'n', 'e')",None
12456,0.55,0.5313706398010254,None,"('N', 'o', 'n', 'e')",None
12789,0.52,0.5052084922790527,None,"('N', 'o', 'n', 'e')",None
13118,0.52,0.5047316551208496,None,"('N', 'o', 'n', 'e')",None
13448,0.54,0.5186524391174316,None,"('N', 'o', 'n', 'e')",None
13781,0.52,0.5057988166809082,None,"('N', 'o', 'n', 'e')",None
14107,0.51,0.49698710441589355,None,"('N', 'o', 'n', 'e')",None
14434,0.53,0.517362117767334,None,"('N', 'o', 'n', 'e')",None
14771,0.52,0.5047111511230469,None,"('N', 'o', 'n', 'e')",None
15105,0.53,0.5121414661407471,None,"('N', 'o', 'n', 'e')",None
15435,0.54,0.5262503623962402,None,"('N', 'o', 'n', 'e')",None
15761,0.52,0.5010542869567871,None,"('N', 'o', 'n', 'e')",None
16096,0.51,0.49775028228759766,None,"('N', 'o', 'n', 'e')",None
16429,0.52,0.5060079097747803,None,"('N', 'o', 'n', 'e')",None
16756,0.53,0.5171434879302979,None,"('N', 'o', 'n', 'e')",None
17076,0.53,0.5123522281646729,None,"('N', 'o', 'n', 'e')",None
17406,0.51,0.49819421768188477,None,"('N', 'o', 'n', 'e')",None
17737,0.52,0.501988410949707,None,"('N', 'o', 'n', 'e')",None
18071,0.54,0.5272181034088135,None,"('N', 'o', 'n', 'e')",None
18399,0.53,0.5161054134368896,None,"('N', 'o', 'n', 'e')",None
18721,0.53,0.5171406269073486,None,"('N', 'o', 'n', 'e')",None
19063,0.55,0.5345363616943359,None,"('N', 'o', 'n', 'e')",None
19495,0.69,0.5742385387420654,None,"('N', 'o', 'n', 'e')",None
19833,0.61,0.5072128772735596,None,"('N', 'o', 'n', 'e')",None
20161,0.64,0.5148546695709229,None,"('N', 'o', 'n', 'e')",None
20483,0.6,0.5043349266052246,None,"('N', 'o', 'n', 'e')",None
20814,0.66,0.4923584461212158,None,"('N', 'o', 'n', 'e')",None
21149,0.59,0.5037262439727783,None,"('N', 'o', 'n', 'e')",None
21476,0.62,0.4990262985229492,None,"('N', 'o', 'n', 'e')",None
21820,0.58,0.5148460865020752,None,"('N', 'o', 'n', 'e')",None
22117,0.82,0.47151875495910645,None,"('N', 'o', 'n', 'e')",None
22472,0.61,0.4963669776916504,None,"('N', 'o', 'n', 'e')",None
