update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
986,1.35,0.47556591033935547,None,"('N', 'o', 'n', 'e')",None
1318,0.51,0.4977262020111084,None,"('N', 'o', 'n', 'e')",None
1651,0.54,0.5241525173187256,None,"('N', 'o', 'n', 'e')",None
1975,0.52,0.5069122314453125,None,"('N', 'o', 'n', 'e')",None
2305,0.56,0.5454142093658447,None,"('N', 'o', 'n', 'e')",None
2640,0.54,0.5271522998809814,None,"('N', 'o', 'n', 'e')",None
2969,0.54,0.5241498947143555,None,"('N', 'o', 'n', 'e')",None
3292,0.53,0.5140070915222168,None,"('N', 'o', 'n', 'e')",None
3620,0.53,0.5138018131256104,None,"('N', 'o', 'n', 'e')",None
3955,0.54,0.5275619029998779,None,"('N', 'o', 'n', 'e')",None
