update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
959,1.65,0.5311064720153809,None,"('N', 'o', 'n', 'e')",None,None
1287,0.49,0.46959376335144043,None,"('N', 'o', 'n', 'e')",None,None
1622,0.51,0.495469331741333,None,"('N', 'o', 'n', 'e')",None,None
1960,0.54,0.522505521774292,None,"('N', 'o', 'n', 'e')",None,None
2286,0.54,0.5243823528289795,None,"('N', 'o', 'n', 'e')",None,None
2616,0.56,0.5452675819396973,None,"('N', 'o', 'n', 'e')",None,None
2943,0.51,0.4971919059753418,None,"('N', 'o', 'n', 'e')",None,None
3279,0.53,0.5124490261077881,None,"('N', 'o', 'n', 'e')",None,None
3604,0.5,0.4841947555541992,None,"('N', 'o', 'n', 'e')",None,None
3939,0.52,0.5030636787414551,None,"('N', 'o', 'n', 'e')",None,None
