update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
964,1.72,0.545994758605957,None,"('N', 'o', 'n', 'e')",None,None
1289,0.52,0.5077660083770752,None,"('N', 'o', 'n', 'e')",None,None
1633,0.56,0.5431478023529053,None,"('N', 'o', 'n', 'e')",None,None
1963,0.54,0.5195419788360596,None,"('N', 'o', 'n', 'e')",None,None
2279,0.54,0.5243477821350098,None,"('N', 'o', 'n', 'e')",None,None
2620,0.54,0.5257067680358887,None,"('N', 'o', 'n', 'e')",None,None
2946,0.52,0.505906343460083,None,"('N', 'o', 'n', 'e')",None,None
3280,0.49,0.4772205352783203,None,"('N', 'o', 'n', 'e')",None,None
3601,0.5,0.4858367443084717,None,"('N', 'o', 'n', 'e')",None,None
3937,0.49,0.47443509101867676,None,"('N', 'o', 'n', 'e')",None,None
