update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
999,0.74,0.7031652927398682,None,"('N', 'o', 'n', 'e')",None,None
1333,0.62,0.5049290657043457,None,"('N', 'o', 'n', 'e')",None,None
1656,0.69,0.5020782947540283,None,"('N', 'o', 'n', 'e')",None,None
1987,0.65,0.497234582901001,None,"('N', 'o', 'n', 'e')",None,None
2317,0.72,0.5570385456085205,None,"('N', 'o', 'n', 'e')",None,None
2645,0.67,0.5050461292266846,None,"('N', 'o', 'n', 'e')",None,None
2978,0.67,0.5418033599853516,None,"('N', 'o', 'n', 'e')",None,None
3304,0.66,0.5011870861053467,None,"('N', 'o', 'n', 'e')",None,None
3644,0.66,0.5246398448944092,None,"('N', 'o', 'n', 'e')",None,None
3976,0.61,0.4996805191040039,None,"('N', 'o', 'n', 'e')",None,None
4297,0.59,0.49755072593688965,None,"('N', 'o', 'n', 'e')",None,None
4628,0.58,0.4939415454864502,None,"('N', 'o', 'n', 'e')",None,None
4959,0.61,0.5010392665863037,None,"('N', 'o', 'n', 'e')",None,None
5282,0.62,0.49052929878234863,None,"('N', 'o', 'n', 'e')",None,None
5622,0.57,0.49847841262817383,None,"('N', 'o', 'n', 'e')",None,None
5952,0.6,0.5172202587127686,None,"('N', 'o', 'n', 'e')",None,None
6278,0.64,0.48221921920776367,None,"('N', 'o', 'n', 'e')",None,None
6610,0.7,0.48639869689941406,None,"('N', 'o', 'n', 'e')",None,None
6941,0.68,0.5093953609466553,None,"('N', 'o', 'n', 'e')",None,None
7265,0.67,0.5195834636688232,None,"('N', 'o', 'n', 'e')",None,None
7594,0.72,0.4962732791900635,None,"('N', 'o', 'n', 'e')",None,None
7924,0.61,0.5031094551086426,None,"('N', 'o', 'n', 'e')",None,None
8260,0.64,0.49405407905578613,None,"('N', 'o', 'n', 'e')",None,None
8592,0.69,0.4942312240600586,None,"('N', 'o', 'n', 'e')",None,None
8932,0.74,0.524287223815918,None,"('N', 'o', 'n', 'e')",None,None
9263,0.72,0.503392219543457,None,"('N', 'o', 'n', 'e')",None,None
9583,0.62,0.4842209815979004,None,"('N', 'o', 'n', 'e')",None,None
9902,0.64,0.49673008918762207,None,"('N', 'o', 'n', 'e')",None,None
10240,0.61,0.5026113986968994,None,"('N', 'o', 'n', 'e')",None,None
10578,0.6,0.4966545104980469,None,"('N', 'o', 'n', 'e')",None,None
10914,0.59,0.502490758895874,None,"('N', 'o', 'n', 'e')",None,None
11242,0.61,0.5003688335418701,None,"('N', 'o', 'n', 'e')",None,None
11568,0.59,0.5020203590393066,None,"('N', 'o', 'n', 'e')",None,None
11902,0.64,0.5212802886962891,None,"('N', 'o', 'n', 'e')",None,None
12240,0.69,0.49982428550720215,None,"('N', 'o', 'n', 'e')",None,None
12550,0.58,0.47281885147094727,None,"('N', 'o', 'n', 'e')",None,None
12880,0.59,0.4892561435699463,None,"('N', 'o', 'n', 'e')",None,None
13203,0.65,0.49414849281311035,None,"('N', 'o', 'n', 'e')",None,None
13528,0.7,0.5054464340209961,None,"('N', 'o', 'n', 'e')",None,None
13868,0.73,0.523547887802124,None,"('N', 'o', 'n', 'e')",None,None
14220,0.68,0.513331413269043,None,"('N', 'o', 'n', 'e')",None,None
14541,0.65,0.5045216083526611,None,"('N', 'o', 'n', 'e')",None,None
14867,0.66,0.5096337795257568,None,"('N', 'o', 'n', 'e')",None,None
15198,0.66,0.5078327655792236,None,"('N', 'o', 'n', 'e')",None,None
15530,0.63,0.4984712600708008,None,"('N', 'o', 'n', 'e')",None,None
15858,0.68,0.5019373893737793,None,"('N', 'o', 'n', 'e')",None,None
16194,0.68,0.48572492599487305,None,"('N', 'o', 'n', 'e')",None,None
16511,0.67,0.4940788745880127,None,"('N', 'o', 'n', 'e')",None,None
16832,0.7,0.49237632751464844,None,"('N', 'o', 'n', 'e')",None,None
17166,0.65,0.4969449043273926,None,"('N', 'o', 'n', 'e')",None,None
17506,0.6,0.5031352043151855,None,"('N', 'o', 'n', 'e')",None,None
17840,0.66,0.5283329486846924,None,"('N', 'o', 'n', 'e')",None,None
18164,0.72,0.5166277885437012,None,"('N', 'o', 'n', 'e')",None,None
18501,0.64,0.4994475841522217,None,"('N', 'o', 'n', 'e')",None,None
18833,0.65,0.5026800632476807,None,"('N', 'o', 'n', 'e')",None,None
19158,0.61,0.4994828701019287,None,"('N', 'o', 'n', 'e')",None,None
19481,0.67,0.5291852951049805,None,"('N', 'o', 'n', 'e')",None,None
19806,0.62,0.4857621192932129,None,"('N', 'o', 'n', 'e')",None,None
20141,0.62,0.5090944766998291,None,"('N', 'o', 'n', 'e')",None,None
20474,0.58,0.4970362186431885,None,"('N', 'o', 'n', 'e')",None,None
20814,0.65,0.4977283477783203,None,"('N', 'o', 'n', 'e')",None,None
21144,0.59,0.49880385398864746,None,"('N', 'o', 'n', 'e')",None,None
21464,0.64,0.49431514739990234,None,"('N', 'o', 'n', 'e')",None,None
21796,0.61,0.4953603744506836,None,"('N', 'o', 'n', 'e')",None,None
22129,0.68,0.5063700675964355,None,"('N', 'o', 'n', 'e')",None,None
22457,0.59,0.4918651580810547,None,"('N', 'o', 'n', 'e')",None,None
22788,0.59,0.49962353706359863,None,"('N', 'o', 'n', 'e')",None,None
23115,0.63,0.5021650791168213,None,"('N', 'o', 'n', 'e')",None,None
23448,0.63,0.49756646156311035,None,"('N', 'o', 'n', 'e')",None,None
23782,0.57,0.506781816482544,None,"('N', 'o', 'n', 'e')",None,None
24105,0.61,0.4929957389831543,None,"('N', 'o', 'n', 'e')",None,None
24437,0.6,0.4975101947784424,None,"('N', 'o', 'n', 'e')",None,None
24759,0.6,0.4863319396972656,None,"('N', 'o', 'n', 'e')",None,None
25078,0.6,0.5036795139312744,None,"('N', 'o', 'n', 'e')",None,None
25419,0.64,0.49914121627807617,None,"('N', 'o', 'n', 'e')",None,None
25748,0.58,0.5020923614501953,None,"('N', 'o', 'n', 'e')",None,None
26095,0.59,0.504425048828125,None,"('N', 'o', 'n', 'e')",None,None
26415,0.62,0.4992070198059082,None,"('N', 'o', 'n', 'e')",None,None
26745,0.57,0.5030622482299805,None,"('N', 'o', 'n', 'e')",None,None
27077,0.58,0.4990830421447754,None,"('N', 'o', 'n', 'e')",None,None
27408,0.61,0.5027620792388916,None,"('N', 'o', 'n', 'e')",None,None
27734,0.61,0.5023596286773682,None,"('N', 'o', 'n', 'e')",None,None
28068,0.63,0.5103726387023926,None,"('N', 'o', 'n', 'e')",None,None
28399,0.65,0.4938485622406006,None,"('N', 'o', 'n', 'e')",None,None
28717,0.67,0.49589109420776367,None,"('N', 'o', 'n', 'e')",None,None
29058,0.65,0.4969179630279541,None,"('N', 'o', 'n', 'e')",None,None
29388,0.61,0.4989945888519287,None,"('N', 'o', 'n', 'e')",None,None
