update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
984,0.93,0.7384545803070068,None,"('N', 'o', 'n', 'e')",None,None
1406,0.58,0.5104928016662598,None,"('N', 'o', 'n', 'e')",None,None
1830,0.59,0.5302035808563232,None,"('N', 'o', 'n', 'e')",None,None
2239,0.6,0.5027375221252441,None,"('N', 'o', 'n', 'e')",None,None
2661,0.62,0.5336542129516602,None,"('N', 'o', 'n', 'e')",None,None
3087,0.6,0.5154893398284912,None,"('N', 'o', 'n', 'e')",None,None
3494,0.61,0.5010898113250732,None,"('N', 'o', 'n', 'e')",None,None
3918,0.62,0.4951465129852295,None,"('N', 'o', 'n', 'e')",None,None
4337,0.54,0.492250919342041,None,"('N', 'o', 'n', 'e')",None,None
4763,0.57,0.5011200904846191,None,"('N', 'o', 'n', 'e')",None,None
5183,0.63,0.5212206840515137,None,"('N', 'o', 'n', 'e')",None,None
5611,0.61,0.5269718170166016,None,"('N', 'o', 'n', 'e')",None,None
6031,0.53,0.5118777751922607,None,"('N', 'o', 'n', 'e')",None,None
6451,0.52,0.5014445781707764,None,"('N', 'o', 'n', 'e')",None,None
6874,0.62,0.5220587253570557,None,"('N', 'o', 'n', 'e')",None,None
7282,0.53,0.49037885665893555,None,"('N', 'o', 'n', 'e')",None,None
7692,0.55,0.5146870613098145,None,"('N', 'o', 'n', 'e')",None,None
8120,0.65,0.5331473350524902,None,"('N', 'o', 'n', 'e')",None,None
8552,0.66,0.5124876499176025,None,"('N', 'o', 'n', 'e')",None,None
8960,0.58,0.49903392791748047,None,"('N', 'o', 'n', 'e')",None,None
9389,0.58,0.5189652442932129,None,"('N', 'o', 'n', 'e')",None,None
9803,0.67,0.4964308738708496,None,"('N', 'o', 'n', 'e')",None,None
10220,0.57,0.5044093132019043,None,"('N', 'o', 'n', 'e')",None,None
10644,0.53,0.514256477355957,None,"('N', 'o', 'n', 'e')",None,None
11073,0.58,0.5192992687225342,None,"('N', 'o', 'n', 'e')",None,None
11490,0.54,0.512671709060669,None,"('N', 'o', 'n', 'e')",None,None
11912,0.56,0.49956297874450684,None,"('N', 'o', 'n', 'e')",None,None
12331,0.53,0.5152480602264404,None,"('N', 'o', 'n', 'e')",None,None
12748,0.63,0.5159566402435303,None,"('N', 'o', 'n', 'e')",None,None
13168,0.57,0.5195715427398682,None,"('N', 'o', 'n', 'e')",None,None
13591,0.56,0.49491286277770996,None,"('N', 'o', 'n', 'e')",None,None
14017,0.6,0.5342855453491211,None,"('N', 'o', 'n', 'e')",None,None
14422,0.61,0.49389076232910156,None,"('N', 'o', 'n', 'e')",None,None
14843,0.59,0.49851369857788086,None,"('N', 'o', 'n', 'e')",None,None
15278,0.59,0.5185565948486328,None,"('N', 'o', 'n', 'e')",None,None
15700,0.53,0.5161070823669434,None,"('N', 'o', 'n', 'e')",None,None
16108,0.57,0.5120224952697754,None,"('N', 'o', 'n', 'e')",None,None
16527,0.58,0.5076806545257568,None,"('N', 'o', 'n', 'e')",None,None
16950,0.55,0.4987967014312744,None,"('N', 'o', 'n', 'e')",None,None
17384,0.54,0.5242159366607666,None,"('N', 'o', 'n', 'e')",None,None
17783,0.52,0.49811577796936035,None,"('N', 'o', 'n', 'e')",None,None
18217,0.55,0.536522388458252,None,"('N', 'o', 'n', 'e')",None,None
18640,0.54,0.48282670974731445,None,"('N', 'o', 'n', 'e')",None,None
19052,0.57,0.503227710723877,None,"('N', 'o', 'n', 'e')",None,None
19484,0.54,0.519615888595581,None,"('N', 'o', 'n', 'e')",None,None
19888,0.53,0.5126533508300781,None,"('N', 'o', 'n', 'e')",None,None
20309,0.52,0.5036280155181885,None,"('N', 'o', 'n', 'e')",None,None
20737,0.51,0.49446749687194824,None,"('N', 'o', 'n', 'e')",None,None
21154,0.54,0.4902820587158203,None,"('N', 'o', 'n', 'e')",None,None
21567,0.5,0.4854249954223633,None,"('N', 'o', 'n', 'e')",None,None
21981,0.54,0.5096919536590576,None,"('N', 'o', 'n', 'e')",None,None
22404,0.58,0.5269951820373535,None,"('N', 'o', 'n', 'e')",None,None
