update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
960,1.9,0.5389702320098877,None,"('N', 'o', 'n', 'e')",None,None
1290,0.51,0.48903441429138184,None,"('N', 'o', 'n', 'e')",None,None
1615,0.5,0.4800858497619629,None,"('N', 'o', 'n', 'e')",None,None
1952,0.53,0.5166764259338379,None,"('N', 'o', 'n', 'e')",None,None
2285,0.51,0.49017834663391113,None,"('N', 'o', 'n', 'e')",None,None
2608,0.5,0.4878826141357422,None,"('N', 'o', 'n', 'e')",None,None
2945,0.55,0.5377113819122314,None,"('N', 'o', 'n', 'e')",None,None
3274,0.5,0.48301053047180176,None,"('N', 'o', 'n', 'e')",None,None
3605,0.5,0.4857809543609619,None,"('N', 'o', 'n', 'e')",None,None
3936,0.5,0.4817056655883789,None,"('N', 'o', 'n', 'e')",None,None
