update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L
907,1.65,0.6956961154937744,None,"('N', 'o', 'n', 'e')",None
1235,0.54,0.5239591598510742,None,"('N', 'o', 'n', 'e')",None
1565,0.55,0.5353174209594727,None,"('N', 'o', 'n', 'e')",None
1896,0.54,0.522890567779541,None,"('N', 'o', 'n', 'e')",None
2217,0.51,0.4969968795776367,None,"('N', 'o', 'n', 'e')",None
2551,0.54,0.5193047523498535,None,"('N', 'o', 'n', 'e')",None
2883,0.52,0.5001840591430664,None,"('N', 'o', 'n', 'e')",None
3215,0.56,0.5470061302185059,None,"('N', 'o', 'n', 'e')",None
3548,0.54,0.5185208320617676,None,"('N', 'o', 'n', 'e')",None
3869,0.54,0.5206174850463867,None,"('N', 'o', 'n', 'e')",None
4206,0.53,0.5137197971343994,None,"('N', 'o', 'n', 'e')",None
4533,0.56,0.5386574268341064,None,"('N', 'o', 'n', 'e')",None
4863,0.54,0.5197288990020752,None,"('N', 'o', 'n', 'e')",None
5181,0.51,0.4961690902709961,None,"('N', 'o', 'n', 'e')",None
5523,0.52,0.5077497959136963,None,"('N', 'o', 'n', 'e')",None
5857,0.51,0.4986684322357178,None,"('N', 'o', 'n', 'e')",None
6184,0.5,0.48911046981811523,None,"('N', 'o', 'n', 'e')",None
6513,0.54,0.5244896411895752,None,"('N', 'o', 'n', 'e')",None
6830,0.49,0.4744133949279785,None,"('N', 'o', 'n', 'e')",None
7158,0.52,0.5034549236297607,None,"('N', 'o', 'n', 'e')",None
7487,0.53,0.5155601501464844,None,"('N', 'o', 'n', 'e')",None
7825,0.54,0.5262722969055176,None,"('N', 'o', 'n', 'e')",None
8159,0.56,0.5430305004119873,None,"('N', 'o', 'n', 'e')",None
8487,0.56,0.5428736209869385,None,"('N', 'o', 'n', 'e')",None
8831,0.55,0.5370397567749023,None,"('N', 'o', 'n', 'e')",None
9152,0.52,0.5070176124572754,None,"('N', 'o', 'n', 'e')",None
9483,0.54,0.5231425762176514,None,"('N', 'o', 'n', 'e')",None
9814,0.53,0.5112593173980713,None,"('N', 'o', 'n', 'e')",None
10134,0.54,0.5258004665374756,None,"('N', 'o', 'n', 'e')",None
10470,0.52,0.5042812824249268,None,"('N', 'o', 'n', 'e')",None
10812,0.54,0.5283222198486328,None,"('N', 'o', 'n', 'e')",None
11134,0.53,0.5159876346588135,None,"('N', 'o', 'n', 'e')",None
11474,0.52,0.5085558891296387,None,"('N', 'o', 'n', 'e')",None
11797,0.54,0.5238032341003418,None,"('N', 'o', 'n', 'e')",None
12125,0.52,0.49999046325683594,None,"('N', 'o', 'n', 'e')",None
