update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
973,1.48,0.48130059242248535,None,"('N', 'o', 'n', 'e')",None
1308,0.55,0.5298073291778564,None,"('N', 'o', 'n', 'e')",None
1633,0.54,0.5263586044311523,None,"('N', 'o', 'n', 'e')",None
1965,0.53,0.513960599899292,None,"('N', 'o', 'n', 'e')",None
2284,0.54,0.519655704498291,None,"('N', 'o', 'n', 'e')",None
2621,0.55,0.5374267101287842,None,"('N', 'o', 'n', 'e')",None
2953,0.52,0.5077917575836182,None,"('N', 'o', 'n', 'e')",None
3286,0.53,0.5143868923187256,None,"('N', 'o', 'n', 'e')",None
3618,0.53,0.5126745700836182,None,"('N', 'o', 'n', 'e')",None
3940,0.55,0.5320675373077393,None,"('N', 'o', 'n', 'e')",None
4278,0.55,0.5382752418518066,None,"('N', 'o', 'n', 'e')",None
4602,0.55,0.5301690101623535,None,"('N', 'o', 'n', 'e')",None
4926,0.5,0.48644447326660156,None,"('N', 'o', 'n', 'e')",None
5251,0.51,0.4983341693878174,None,"('N', 'o', 'n', 'e')",None
5592,0.54,0.5278456211090088,None,"('N', 'o', 'n', 'e')",None
5927,0.56,0.5428929328918457,None,"('N', 'o', 'n', 'e')",None
6252,0.54,0.5226268768310547,None,"('N', 'o', 'n', 'e')",None
6583,0.52,0.504387378692627,None,"('N', 'o', 'n', 'e')",None
6899,0.5,0.4886760711669922,None,"('N', 'o', 'n', 'e')",None
7228,0.55,0.5322842597961426,None,"('N', 'o', 'n', 'e')",None
7558,0.53,0.5150835514068604,None,"('N', 'o', 'n', 'e')",None
7894,0.57,0.5561299324035645,None,"('N', 'o', 'n', 'e')",None
8222,0.52,0.5082449913024902,None,"('N', 'o', 'n', 'e')",None
8556,0.54,0.5225996971130371,None,"('N', 'o', 'n', 'e')",None
8903,0.54,0.5190143585205078,None,"('N', 'o', 'n', 'e')",None
9220,0.54,0.526177167892456,None,"('N', 'o', 'n', 'e')",None
9554,0.55,0.5355772972106934,None,"('N', 'o', 'n', 'e')",None
9873,0.5,0.4848041534423828,None,"('N', 'o', 'n', 'e')",None
10202,0.55,0.532660961151123,None,"('N', 'o', 'n', 'e')",None
10540,0.56,0.5457561016082764,None,"('N', 'o', 'n', 'e')",None
10872,0.53,0.5115311145782471,None,"('N', 'o', 'n', 'e')",None
11207,0.52,0.5046215057373047,None,"('N', 'o', 'n', 'e')",None
11536,0.53,0.508434534072876,None,"('N', 'o', 'n', 'e')",None
11862,0.53,0.5124123096466064,None,"('N', 'o', 'n', 'e')",None
12190,0.55,0.5338642597198486,None,"('N', 'o', 'n', 'e')",None
12510,0.54,0.5267300605773926,None,"('N', 'o', 'n', 'e')",None
12837,0.53,0.5128934383392334,None,"('N', 'o', 'n', 'e')",None
13175,0.53,0.5140514373779297,None,"('N', 'o', 'n', 'e')",None
13503,0.5,0.4875760078430176,None,"('N', 'o', 'n', 'e')",None
13831,0.51,0.48949718475341797,None,"('N', 'o', 'n', 'e')",None
14165,0.54,0.5181667804718018,None,"('N', 'o', 'n', 'e')",None
14492,0.53,0.5142138004302979,None,"('N', 'o', 'n', 'e')",None
14827,0.53,0.5184690952301025,None,"('N', 'o', 'n', 'e')",None
15157,0.56,0.5392246246337891,None,"('N', 'o', 'n', 'e')",None
15481,0.53,0.5127134323120117,None,"('N', 'o', 'n', 'e')",None
15817,0.53,0.5139639377593994,None,"('N', 'o', 'n', 'e')",None
16143,0.51,0.49706006050109863,None,"('N', 'o', 'n', 'e')",None
16475,0.54,0.5220916271209717,None,"('N', 'o', 'n', 'e')",None
16804,0.54,0.5229401588439941,None,"('N', 'o', 'n', 'e')",None
17134,0.52,0.5029687881469727,None,"('N', 'o', 'n', 'e')",None
17470,0.51,0.49779319763183594,None,"('N', 'o', 'n', 'e')",None
17792,0.51,0.4905862808227539,None,"('N', 'o', 'n', 'e')",None
18125,0.51,0.495530366897583,None,"('N', 'o', 'n', 'e')",None
18452,0.54,0.5225226879119873,None,"('N', 'o', 'n', 'e')",None
18785,0.54,0.5264468193054199,None,"('N', 'o', 'n', 'e')",None
19117,0.52,0.5001025199890137,None,"('N', 'o', 'n', 'e')",None
19447,0.55,0.5321640968322754,None,"('N', 'o', 'n', 'e')",None
19768,0.54,0.5214848518371582,None,"('N', 'o', 'n', 'e')",None
20097,0.55,0.5358731746673584,None,"('N', 'o', 'n', 'e')",None
20427,0.54,0.519524335861206,None,"('N', 'o', 'n', 'e')",None
20760,0.52,0.5076453685760498,None,"('N', 'o', 'n', 'e')",None
21089,0.52,0.5040981769561768,None,"('N', 'o', 'n', 'e')",None
21425,0.56,0.5474715232849121,None,"('N', 'o', 'n', 'e')",None
21749,0.53,0.5118298530578613,None,"('N', 'o', 'n', 'e')",None
22078,0.54,0.5283355712890625,None,"('N', 'o', 'n', 'e')",None
22418,0.54,0.5229389667510986,None,"('N', 'o', 'n', 'e')",None
22754,0.52,0.5076539516448975,None,"('N', 'o', 'n', 'e')",None
23092,0.58,0.5614409446716309,None,"('N', 'o', 'n', 'e')",None
23412,0.5,0.4861462116241455,None,"('N', 'o', 'n', 'e')",None
23744,0.52,0.5079755783081055,None,"('N', 'o', 'n', 'e')",None
24065,0.55,0.5346941947937012,None,"('N', 'o', 'n', 'e')",None
24396,0.54,0.5259673595428467,None,"('N', 'o', 'n', 'e')",None
24734,0.53,0.5128812789916992,None,"('N', 'o', 'n', 'e')",None
25067,0.51,0.49451327323913574,None,"('N', 'o', 'n', 'e')",None
25388,0.52,0.5023574829101562,None,"('N', 'o', 'n', 'e')",None
25721,0.54,0.5191004276275635,None,"('N', 'o', 'n', 'e')",None
26061,0.55,0.5342597961425781,None,"('N', 'o', 'n', 'e')",None
26381,0.55,0.5351037979125977,None,"('N', 'o', 'n', 'e')",None
26695,0.5,0.48804330825805664,None,"('N', 'o', 'n', 'e')",None
27034,0.51,0.49601006507873535,None,"('N', 'o', 'n', 'e')",None
27372,0.51,0.49612975120544434,None,"('N', 'o', 'n', 'e')",None
27692,0.55,0.5317342281341553,None,"('N', 'o', 'n', 'e')",None
28023,0.54,0.5253615379333496,None,"('N', 'o', 'n', 'e')",None
28358,0.54,0.5230264663696289,None,"('N', 'o', 'n', 'e')",None
28687,0.55,0.5294973850250244,None,"('N', 'o', 'n', 'e')",None
