update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
4261,1.78,1.1545042991638184,[ -7.92063749   8.89187715 109.5       ],"(-4, 4, 10)",[ 1 19 15 18],"[[  0.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]]"
4590,1.74,1.1883301734924316,[ -6.88668507  10.948022   111.        ],"(-4, 5, 11)",[19  1 25 11],"[[-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]
 [ 10.    0.3]]"
4916,1.81,1.1509807109832764,[ -7.77465811  10.40134465 110.        ],"(-4, 5, 11)",[19  1 24  0],"[[-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
5245,1.64,1.1265232563018799,[ -6.89405934  11.7733496  109.        ],"(-4, 5, 10)",[ 1 19 25 11],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [ 10.    0.3]]"
5573,1.69,1.0842046737670898,[ -8.26662397   9.51643807 106.        ],"(-5, 4, 10)",[19  1 24 15],"[[-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]
 [ 10.    0.7]]"
5908,1.8,1.2113187313079834,[ -6.56044189  10.74833024 112.        ],"(-4, 5, 11)",[19  1 30 27],"[[-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.7]]"
6236,1.83,1.155423641204834,[ -7.78228779   9.60445663 108.        ],"(-4, 4, 10)",[19  1 15  3],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
6562,1.83,1.189195156097412,[ -7.78261564  10.34379088 106.5       ],"(-4, 5, 10)",[19  1 11 30],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.3]
 [  0.    0.7]]"
6894,1.89,1.1580774784088135,[ -8.44033456   8.80971839 110.5       ],"(-5, 4, 11)",[19 15  0  3],"[[-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
7225,1.7,1.1776328086853027,[ -7.60208678   9.23805824 110.5       ],"(-4, 4, 11)",[ 1 11  8  2],"[[ 0.   0.3]
 [10.   0.3]
 [ 0.   0.7]
 [10.   0.3]]"
7565,1.89,1.2472660541534424,[ -7.36914788   9.34617887 112.        ],"(-4, 4, 11)",[19  3  0 22],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
7901,1.68,1.159764289855957,[ -6.41717215  10.03504015 111.        ],"(-4, 5, 11)",[ 1 11  8  2],"[[ 0.   0.3]
 [10.   0.3]
 [ 0.   0.7]
 [10.   0.3]]"
8234,1.81,1.2063100337982178,[ -7.20359462   9.63030848 110.5       ],"(-4, 4, 11)",[19  3  0 22],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
8561,1.73,1.0800628662109375,[ -6.79105455   9.88503808 109.5       ],"(-4, 4, 10)",[ 1  8 11 25],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
8890,1.78,1.176713228225708,[ -7.52204738   9.71605366 110.        ],"(-4, 4, 11)",[19  1 15  0],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
9221,1.77,1.108332872390747,[ -7.07105941   9.89948573 110.        ],"(-4, 4, 11)",[ 1 19 30 25],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.7]]"
9545,1.67,1.1074848175048828,[ -6.89394594   9.3928865  108.        ],"(-4, 4, 10)",[ 1 19 15 24],"[[  0.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]]"
9872,1.81,1.17378568649292,[ -7.02473804  10.60840197 111.5       ],"(-4, 5, 11)",[ 1 19 30  3],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
10200,1.72,1.1296513080596924,[ -7.93957403   8.75628191 109.        ],"(-4, 4, 10)",[ 1 19 24 15],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]]"
10536,1.79,1.1882774829864502,[ -7.68621227   9.25719481 113.        ],"(-4, 4, 11)",[19  1 30  0],"[[-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
10867,1.79,1.094740867614746,[ -8.58189569   9.88466222 109.        ],"(-5, 4, 10)",[ 1 19 23 24],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
11193,1.82,1.169693946838379,[ -7.73662357   9.33439584 107.        ],"(-4, 4, 10)",[ 1 19  3 24],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
11525,1.7,1.1417360305786133,[ -7.80368815   9.5884691  110.        ],"(-4, 4, 11)",[ 1 19 15  2],"[[  0.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]]"
11853,1.74,1.1571874618530273,[ -7.68188659   8.89516429 108.5       ],"(-4, 4, 10)",[19  1  8  3],"[[-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
12184,1.78,1.142657995223999,[ -7.82656869   8.89955331 108.5       ],"(-4, 4, 10)",[ 1 19 11 24],"[[  0.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [  0.    0.7]]"
12513,1.79,1.2385799884796143,[ -7.79186957   9.01960568 111.        ],"(-4, 4, 11)",[19  1  0  3],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
12836,1.79,1.1862406730651855,[ -7.46263532   8.7044969  110.5       ],"(-4, 4, 11)",[ 1 23 11 19],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.3]
 [-10.    0.3]]"
13165,1.91,1.19185209274292,[ -7.71406426   9.00974679 109.        ],"(-4, 4, 10)",[19  3  0  1],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
13507,1.84,1.1902775764465332,[ -7.50736347   8.86357289 113.        ],"(-4, 4, 11)",[ 1 11 23  2],"[[  0.    0.3]
 [ 10.    0.3]
 [-10.    0.7]
 [ 10.    0.3]]"
13833,1.87,1.2296621799468994,[ -5.76010628  11.64965638 109.5       ],"(-3, 5, 10)",[19  3  0 22],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
14164,1.91,1.2344763278961182,[ -7.07302956   9.51790265 112.5       ],"(-4, 4, 11)",[ 1 23 11  2],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.3]
 [ 10.    0.3]]"
14493,1.89,1.2569327354431152,[ -5.77325013  11.45339932 110.5       ],"(-3, 5, 11)",[19  3  0 22],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
14817,1.66,1.1227171421051025,[ -5.07820457  11.95908053 109.5       ],"(-3, 5, 10)",[ 1 23  8 11],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.3]]"
15148,1.8,1.2035090923309326,[ -5.81415511  11.46884534 110.5       ],"(-3, 5, 11)",[19  3  0  7],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
15482,1.79,1.1066193580627441,[ -6.64201107  11.120156   110.        ],"(-4, 5, 11)",[ 1 23 11 25],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]]"
15809,1.73,1.1881859302520752,[ -6.42977922  10.87795632 109.5       ],"(-4, 5, 10)",[19  3  0 15],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
16137,1.74,1.1351945400238037,[ -5.47770511  12.64296185 107.        ],"(-3, 6, 10)",[ 1 23 11  8],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]]"
16470,1.81,1.2583544254302979,[ -5.70359236  11.16439489 112.5       ],"(-3, 5, 11)",[19  3  0 22],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
16805,1.8,1.140143871307373,[ -6.45305775  11.31223998 109.        ],"(-4, 5, 10)",[ 1 23 11  8],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]]"
17140,2.01,1.2432658672332764,[ -7.05808234  10.28024402 112.5       ],"(-4, 5, 11)",[19  0  7  3],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
17469,1.74,1.0897302627563477,[ -6.72335212  11.3374282  110.        ],"(-4, 5, 11)",[ 1 23  8 25],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
17802,1.69,1.12205171585083,[ -6.22134892  11.31021361 110.        ],"(-4, 5, 11)",[19  1 15  7],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
18121,1.79,1.1758692264556885,[ -5.5404216   11.84365554 105.5       ],"(-3, 5, 10)",[ 1 19 25  8],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.7]]"
18458,1.83,1.2294604778289795,[ -6.81507384  11.54091547 112.5       ],"(-4, 5, 11)",[19  1 15  0],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
18786,1.91,1.2319765090942383,[ -6.87015193  10.6283911  111.5       ],"(-4, 5, 11)",[ 1 19 29 11],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [ 10.    0.3]]"
19110,2.0,1.2518723011016846,[ -6.4264478   10.89357521 109.5       ],"(-4, 5, 10)",[19 15  3  0],"[[-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
19447,1.88,1.1943566799163818,[ -6.38022556  11.04918261 111.5       ],"(-4, 5, 11)",[ 1 23  8 11],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.3]]"
19785,1.78,1.195739984512329,[ -6.87648969  11.19162605 110.5       ],"(-4, 5, 11)",[19  3  0 29],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
20110,1.85,1.0953752994537354,[ -6.97309995   9.45161953 107.5       ],"(-4, 4, 10)",[ 1 25 28 23],"[[  0.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
20444,1.77,1.1873610019683838,[ -6.79723703  10.55422793 114.5       ],"(-4, 5, 11)",[19  1 29  3],"[[-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
20767,1.87,1.2400355339050293,[ -6.64149627  10.74874101 108.5       ],"(-4, 5, 10)",[ 1 19  3  0],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
21095,1.77,1.1428563594818115,[ -7.04264915   9.26818205 108.5       ],"(-4, 4, 10)",[ 1 23 19 29],"[[  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
21428,1.88,1.237396240234375,[ -6.66088717  10.88085778 111.        ],"(-4, 5, 11)",[ 1 19  0  3],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
21761,1.83,1.089984655380249,[ -6.92425596  10.76547477 112.        ],"(-4, 5, 11)",[ 1 23 25 18],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
22096,1.74,1.2255115509033203,[ -6.1534343   11.51822085 111.5       ],"(-4, 5, 11)",[19  1  3  0],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
22416,1.83,1.1110918521881104,[ -7.35470462   9.47787455 105.5       ],"(-4, 4, 10)",[ 1 24 23 19],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
22739,1.85,1.2157628536224365,[ -7.08021005  10.37074217 109.        ],"(-4, 5, 10)",[ 1 19 28 21],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
23067,2.0,1.2813260555267334,[ -6.5180281   11.11973611 106.5       ],"(-4, 5, 10)",[19  1  3  0],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
23398,1.79,1.1194133758544922,[ -6.37145604  11.22677597 110.5       ],"(-4, 5, 11)",[ 1 23 28 18],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
23734,2.01,1.2799158096313477,[ -7.21417795  10.40278985 110.5       ],"(-4, 5, 11)",[19  3  1  0],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
24071,1.76,1.127995491027832,[ -6.0971246   11.21620921 110.5       ],"(-4, 5, 11)",[ 1 29 23 24],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
24386,1.78,1.2079493999481201,[ -6.60183672  10.27443972 106.        ],"(-4, 5, 10)",[19  3  2 15],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.7]]"
24726,1.82,1.2226543426513672,[ -5.95876837  11.60912233 114.5       ],"(-3, 5, 11)",[ 1 23 19 29],"[[  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
25053,1.97,1.2497663497924805,[ -7.21699746   9.65470346 108.5       ],"(-4, 4, 10)",[19  1  3  0],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
25391,1.83,1.17221999168396,[ -7.11086052  11.10848919 114.        ],"(-4, 5, 11)",[ 1 23 29 11],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.3]]"
25727,1.84,1.2217557430267334,[ -6.03087455  12.1025325  111.        ],"(-4, 6, 11)",[19  3  0 30],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
26058,1.76,1.122661828994751,[ -7.24108828  10.1718383  111.        ],"(-4, 5, 11)",[ 1 23 11 25],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]]"
26380,1.89,1.1716337203979492,[ -6.69360476  10.68622507 106.5       ],"(-4, 5, 10)",[19 30  3  0],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
26703,1.77,1.0832359790802002,[ -6.4052985   10.27171433 108.        ],"(-4, 5, 10)",[ 1 28 23 15],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
27032,1.91,1.2424004077911377,[ -7.10459626  10.12632856 110.5       ],"(-4, 5, 11)",[19  3  1  0],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
27372,1.63,1.0799915790557861,[ -8.84051928   8.73474977 113.        ],"(-5, 4, 11)",[ 1 26 23  8],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
27701,1.86,1.2506258487701416,[ -7.3453421    9.22639005 111.5       ],"(-4, 4, 11)",[19  3  0  1],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
28036,1.75,1.087144374847412,[ -7.52966272   9.52630672 111.5       ],"(-4, 4, 11)",[ 1 25 23 31],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
28354,1.79,1.128485918045044,[ -6.83962536   9.85442973 107.        ],"(-4, 4, 10)",[19 26  3  7],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
28685,1.85,1.1789488792419434,[ -8.07716722   8.42759942 110.5       ],"(-5, 4, 11)",[ 1 25 23 11],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]]"
29019,1.93,1.313185214996338,[ -6.49517159  10.55945711 113.        ],"(-4, 5, 11)",[19  3  0 22],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
29354,1.82,1.1461365222930908,[ -6.41714483  10.66202809 112.        ],"(-4, 5, 11)",[ 1 23 25  8],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
29687,1.98,1.2403738498687744,[ -7.53973232   9.72968349 110.5       ],"(-4, 4, 11)",[26 19  3  1],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
30006,1.79,1.1658868789672852,[ -6.4889918  11.2686764 103.5      ],"(-4, 5, 10)",[ 1 25 19 30],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
30343,1.82,1.2157659530639648,[ -8.25846659   9.50865005 112.5       ],"(-5, 4, 11)",[ 1 19 28  3],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
30671,1.77,1.1823041439056396,[ -6.66719112  11.00642756 109.        ],"(-4, 5, 10)",[ 1 19 23 25],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
