update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
13447,1.29,1.2686715126037598,[ -8.01983592   6.25626072 138.        ],"(-5, 3, 13)",[ 3 15 28  9],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
13883,1.3,1.2857997417449951,[ -7.12241439   6.85063492 145.5       ],"(-4, 3, 14)",[29 11  4 17],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [ 10.    0.3]]"
14299,1.27,1.2491052150726318,[ -7.74489096   6.57069828 137.        ],"(-4, 3, 13)",[ 3 15 28  9],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
14723,1.25,1.2335197925567627,[ -7.59782497   6.50771994 143.        ],"(-4, 3, 14)",[29  3 11  7],"[[-10.    0.7]
 [-10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]]"
15140,1.29,1.2729918956756592,[ -6.38008811   7.92841301 141.5       ],"(-4, 3, 14)",[ 3 28 15  9],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
15548,1.31,1.290987491607666,[ -6.26857543   8.1164808  137.        ],"(-4, 4, 13)",[26  0 29 11],"[[  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
15975,1.27,1.2523634433746338,[ -7.16223364   7.19306462 143.5       ],"(-4, 3, 14)",[ 3 15 28  9],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
16393,1.28,1.2669649124145508,[ -7.1536323    7.20568479 142.5       ],"(-4, 3, 14)",[ 3 26  7 29],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
16817,1.27,1.2533581256866455,[ -6.49585912   7.34585314 138.        ],"(-4, 3, 13)",[ 3 15 28  9],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
17229,1.3,1.2849516868591309,[ -5.97989437   8.28013757 138.        ],"(-3, 4, 13)",[ 3 26  7 11],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [  0.    0.7]]"
17650,1.3,1.2866644859313965,[ -6.35801123   8.07324557 139.5       ],"(-4, 4, 13)",[ 3 15 28  9],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
18068,1.32,1.3036260604858398,[ -7.13919303   6.75985466 137.        ],"(-4, 3, 13)",[29 17  0 11],"[[-10.    0.7]
 [ 10.    0.3]
 [  0.    0.3]
 [  0.    0.7]]"
18483,1.27,1.2554514408111572,[ -6.25278864   8.48264039 139.        ],"(-4, 4, 13)",[ 3 15 28  9],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
18918,1.25,1.2375760078430176,[ -6.61108563   7.70373613 145.        ],"(-4, 3, 14)",[29  7 11 17],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]
 [ 10.    0.3]]"
19332,1.27,1.25675630569458,[ -5.59309545   9.12155531 139.        ],"(-3, 4, 13)",[ 3 15 28  9],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
19754,1.28,1.2671973705291748,[ -5.45109813   8.95944078 143.        ],"(-3, 4, 14)",[ 1 29  3 11],"[[  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
20182,1.32,1.299262285232544,[ -6.10317046   8.4518723  142.5       ],"(-4, 4, 14)",[ 3 15 28  1],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
20598,1.33,1.3088245391845703,[ -5.74409358   8.67480434 140.5       ],"(-3, 4, 14)",[ 3  1 15 29],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
21012,1.35,1.3352584838867188,[ -5.46659735   9.18253907 137.        ],"(-3, 4, 13)",[ 3 15  1 28],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
21441,1.46,1.4436922073364258,[ -6.24685788   8.60711683 143.        ],"(-4, 4, 14)",[ 3 15 27  1],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [  0.    0.3]]"
21856,1.29,1.2749261856079102,[ -6.23299139   8.26284625 136.        ],"(-4, 4, 13)",[ 3 15 28  1],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
22272,1.29,1.2753593921661377,[ -5.20950616   9.71278358 139.5       ],"(-3, 4, 13)",[ 3 27 29 11],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
